alpha_C,alpha_rho,alpha_F,alpha_Q,alpha_eta,candidate_id,mean_mcc,worst_mcc,mean_recall,worst_recall,mean_frr,worst_frr,overall_fold_mean_mcc,overall_fold_worst_mcc,overall_fold_mean_recall,overall_fold_worst_recall,overall_fold_mean_frr,overall_fold_worst_frr,validation_view_count,feasible
0.22429337472009653,0.08370997693738669,0.11822228966752267,0.29633789026305746,0.2774364684119366,0,0.6875080875746296,0.5139036004502942,0.6454854440667948,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6958843928799535,0.6778313816573831,0.6454854440667948,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.02647878790261905,0.5789550842317716,0.3149599094637273,0.03580484191690389,0.04380137648497815,1,0.6481852969241535,0.5083456471850505,0.5887164835886575,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6544165804942239,0.645217149178497,0.5887164835886574,0.5792079207920792,0.023335709649585163,0.02404809619238477,2,0
0.1907660924630509,0.1693772833375118,0.005951915126513908,0.5064665815969643,0.12743812747595906,2,0.6904862239240586,0.5139036004502942,0.6499532042756514,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6991444835012627,0.6814914672054999,0.6499532042756514,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.11732908819878077,0.12593996611437394,0.07436394079262615,0.032340548141607105,0.6500264567526121,3,0.6498215053580559,0.5139036004502942,0.5901640910359693,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6548721694926838,0.6443645646241863,0.5901640910359693,0.5742574257425742,0.02353611045118837,0.025050100200400802,2,0
0.2693083620369766,0.00784761994521729,0.035509406844133236,0.18622698158788384,0.5011076295857891,4,0.684834031912142,0.5139036004502942,0.6414951942955489,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6929586281727811,0.6741600899719062,0.641495194295549,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.5118412630069139,0.24439602184095402,0.17019318007061052,0.045696179247877916,0.027873355833643608,5,0.7893367480704244,0.7248323840957206,0.7778771160698159,0.6616915422885572,0.02356494362405478,0.03219315895372234,0.7892462301467171,0.7751138634674304,0.7778771160698159,0.763681592039801,0.02353611045118837,0.025050100200400802,2,0
0.11839633279684313,0.2903894475130462,0.03976388491058201,0.31348141243276095,0.23796892234676773,6,0.6894235854643156,0.5139036004502942,0.6484831318952791,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6980764779994646,0.6814914672054999,0.6484831318952791,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.042731397991773924,0.30762536297392085,0.062490107127223235,0.19229815750686188,0.39485497440022,7,0.6487685199302808,0.5083456471850505,0.5892139960264684,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6547712407289342,0.6405840953789904,0.5892139960264683,0.5693069306930693,0.023335709649585163,0.02404809619238477,2,0
0.21750989154326875,0.2800184391259934,0.31041122427815215,0.13757685186583413,0.05448359318675159,8,0.6862625657857954,0.5139036004502942,0.6435077089798533,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6944492467779069,0.6778313816573831,0.6435077089798532,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.2754278002209641,0.03263393834837814,0.18736476715982306,0.04635397804820725,0.4582195162226273,9,0.6535614957450794,0.5139036004502942,0.5956844191881875,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6590023924637964,0.6405840953789904,0.5956844191881875,0.5693069306930693,0.02353611045118837,0.025050100200400802,2,0
0.27157308479668296,0.001558338815943409,0.12788218245409302,0.299659677249603,0.2993267166836775,10,0.687822269732824,0.5139036004502942,0.6459829565046057,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6962248790701396,0.6741600899719062,0.6459829565046057,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.052190340122053924,0.5349217418851213,0.09527109626219159,0.13870130212235915,0.17891551960827393,11,0.6503282477731543,0.5083456471850505,0.5916917064840812,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6566572607906929,0.645217149178497,0.5916917064840812,0.5792079207920792,0.023335709649585163,0.02404809619238477,2,0
0.060864098736286676,0.35162663185610926,0.1537041490428307,0.2715723585993872,0.1622327617653862,12,0.6859918399676423,0.5083456471850505,0.6435003201812719,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.695058937766958,0.6814914672054999,0.6435003201812719,0.6237623762376238,0.023335709649585163,0.02404809619238477,2,0
0.6176214812371265,0.0503208108521213,0.06688958075155015,0.015553102189573282,0.24961502496962892,13,0.6848253633011564,0.5139036004502942,0.6414776552282093,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6929576091825369,0.6757334326704283,0.6414776552282093,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.2973159903630987,0.28066143185765136,0.36181542886740004,0.05149371456405871,0.008713434347791222,14,0.7545052634385174,0.6961374644568789,0.7271158459129494,0.6218905472636815,0.02356494362405478,0.03219315895372234,0.7541496977223601,0.7369145557285156,0.7271158459129495,0.7089552238805971,0.02353611045118837,0.025050100200400802,2,0
0.3653506808289919,0.1281578730971675,0.11670844157941725,0.31911655240079245,0.07066645209363083,15,0.7032588056916513,0.5388240235984632,0.6659218906965323,0.4129353233830846,0.02356494362405478,0.03219315895372234,0.7106973976343904,0.6924061861189182,0.6659218906965324,0.6386138613861386,0.02353611045118837,0.025050100200400802,2,0
0.02259412171263255,0.6281555656760067,0.12643473151648496,0.047558129861035525,0.1752574512338402,16,0.6486086735744461,0.5083456471850505,0.5892090701607475,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6547823848526109,0.6433221767083063,0.5892090701607475,0.5771144278606966,0.023335709649585163,0.02404809619238477,2,0
0.5313587927090423,0.050368823939160305,0.2079541737245468,0.07203649902623745,0.1382817106010131,17,0.6926791642229708,0.5182910860369179,0.6524586040693622,0.39800995024875624,0.02356494362405478,0.03219315895372234,0.7009337048771147,0.6830845174005612,0.6524586040693622,0.6287128712871287,0.02353611045118837,0.025050100200400802,2,0
0.19961943523544856,0.14978957502772763,0.1388361669279732,0.172155160474353,0.33959966233449757,18,0.6865129500022898,0.5139036004502942,0.6439802935517432,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6948079237018561,0.6812508818888464,0.6439802935517432,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.1323192295983904,0.11711960131709427,0.07447872028669526,0.4168888434730515,0.2591936053247686,19,0.6885063811971347,0.5139036004502942,0.6469705925816462,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6969729549506374,0.6814914672054999,0.6469705925816462,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.0645903977513726,0.07755278133272647,0.20639485392617465,0.5631605542117637,0.08830141277796257,20,0.6868239317969065,0.5139036004502942,0.6444778059895542,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6951425749597234,0.6741600899719062,0.6444778059895542,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.8157345230545289,0.06928373138397452,0.042525604099747275,0.01926987167889702,0.05318626978285236,21,0.7979258321743725,0.731905830233595,0.7903204499554433,0.6716417910447762,0.02356494362405478,0.03219315895372234,0.7977174096963873,0.7819579676050717,0.7903204499554434,0.7736318407960199,0.02353611045118837,0.025050100200400802,2,0
0.025391376302529037,0.6340227391797754,0.1164250355893912,0.11927846859691187,0.10488238033139247,22,0.6496418899963642,0.5083456471850505,0.5906991445413199,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6559099339656029,0.645217149178497,0.5906991445413199,0.5792079207920792,0.023335709649585163,0.02404809619238477,2,0
0.7105536111962041,0.05626187234540865,0.08453114630380253,0.05836870286794,0.09028466728664482,23,0.7570386977753547,0.6555122345665475,0.7335662670744686,0.5643564356435643,0.02356494362405478,0.03219315895372234,0.7586656138966,0.7439336920439672,0.7335662670744686,0.7189054726368159,0.02353611045118837,0.025050100200400802,2,0
0.13716102029888255,0.1397918667400344,0.48176354187708703,0.20640078624814584,0.03488278483585017,24,0.6892545500790692,0.5139036004502942,0.6479831565246077,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6977016793708122,0.6814914672054999,0.6479831565246077,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.28790393882805493,0.31405040584696386,0.2519985450530687,0.14091759432274772,0.005129515949164687,25,0.7825839694900967,0.7033738553920484,0.7684339329455334,0.6318407960199005,0.02356494362405478,0.03219315895372234,0.7827737983246168,0.766516687435036,0.7684339329455334,0.7512437810945274,0.02353611045118837,0.025050100200400802,2,0
0.6308479314972781,0.13655045650352615,0.10856510018902152,0.0814915707972611,0.042544941012913055,26,0.7930345233623309,0.7283738956052302,0.7833500514230527,0.6666666666666666,0.02356494362405478,0.03219315895372234,0.7929843931354236,0.7802496923680274,0.7833500514230527,0.7711442786069652,0.02353611045118837,0.025050100200400802,2,0
0.2391833204341508,0.04531182892144014,0.13155661768943527,0.3353095545210909,0.24863867843388304,27,0.6874955694893068,0.5139036004502942,0.6454879069996553,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.695870834598146,0.6741600899719062,0.6454879069996553,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.16895239363114956,0.5454366579658588,0.21067310535072725,0.06492246085459817,0.010015382197666211,28,0.6756749830718036,0.5435982671057717,0.622598976315542,0.4228855721393035,0.02346514322485319,0.03219315895372234,0.6793805903716149,0.6605749690712533,0.622598976315542,0.6019900497512438,0.023435910050386765,0.024549098196392786,2,0
0.03672076671622428,0.47920155531973657,0.3149871786345424,0.11518447027543453,0.053906029054062214,29,0.6495608566617752,0.5083456471850505,0.5907016074741802,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6559148472550018,0.645217149178497,0.5907016074741802,0.5792079207920792,0.023335709649585163,0.02404809619238477,2,0
0.4605002052232446,0.21123293155234785,0.08363994588130692,0.210519835101224,0.034107082241876835,30,0.7851357938445356,0.7105676177531596,0.7723841787163791,0.6363636363636364,0.02356494362405478,0.03219315895372234,0.7854839697964386,0.7699612565188563,0.7723841787163792,0.7562189054726368,0.02353611045118837,0.025050100200400802,2,0
0.0938340466793947,0.4047177040960763,0.09857628898130352,0.14732875591796243,0.25554320432526306,31,0.6542412938568274,0.5133147105385932,0.5966895943325676,0.3880597014925373,0.02346514322485319,0.03219315895372234,0.6600827396018026,0.6474278649675169,0.5966895943325676,0.5792079207920792,0.023435910050386765,0.024549098196392786,2,0
0.24755345043173263,0.4300940815066055,0.039912782422783295,0.08732024240942914,0.19511944322944946,32,0.6615154390974312,0.5139036004502942,0.6071401169967743,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6675704154286374,0.6481321162945154,0.6071401169967743,0.5792079207920792,0.02353611045118837,0.025050100200400802,2,0
0.40761193739019524,0.2573388070995797,0.18006936641105112,0.13779130580049317,0.017188583298680848,33,0.7940494207780795,0.7248323840957206,0.784845051669346,0.6616915422885572,0.02356494362405478,0.03219315895372234,0.7939876581625237,0.7768276532083414,0.7848450516693461,0.7661691542288557,0.02353611045118837,0.025050100200400802,2,0
0.14302228980550083,0.19458310617189697,0.23687129881656624,0.08246317409935167,0.3430601311066842,34,0.653928491019798,0.5139036004502942,0.5961970077604776,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6593946941969147,0.6443645646241863,0.5961970077604776,0.5742574257425742,0.02353611045118837,0.025050100200400802,2,0
0.19833227875325035,0.3328965031200322,0.11717142579358941,0.32301359455416473,0.028586197778963228,35,0.6996858391697172,0.5345362621447177,0.6609615439155856,0.4079601990049751,0.02356494362405478,0.03219315895372234,0.7071117643482122,0.6887787028376786,0.6609615439155856,0.6336633663366337,0.02353611045118837,0.025050100200400802,2,0
0.1334330399361887,0.2086926891811951,0.42502630908098854,0.0036257514156062755,0.2292222103860214,36,0.653928491019798,0.5139036004502942,0.5961970077604776,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6593946941969147,0.6443645646241863,0.5961970077604776,0.5742574257425742,0.02353611045118837,0.025050100200400802,2,0
0.024639318362523567,0.39651378331592796,0.08134061590603668,0.4774258779315383,0.02008040448397363,37,0.698459068323096,0.5302717770809985,0.6584238274573726,0.40298507462686567,0.02336534282565159,0.03219315895372234,0.7058972624301001,0.6887787028376786,0.6584238274573726,0.6336633663366337,0.023335709649585163,0.02404809619238477,2,0
0.4019862586575491,0.1932911771841356,0.06429471835229825,0.11472770593280725,0.2257001398732098,38,0.6895004557364088,0.5139036004502942,0.6484782060295582,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6980540581211799,0.6812508818888464,0.6484782060295582,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.17588730726336216,0.409308423982871,0.04397817473338802,0.3568522009569803,0.01397389306339853,39,0.7517774088675091,0.6327007756240474,0.7266334096096176,0.5373134328358209,0.02356494362405478,0.03219315895372234,0.7538200164259187,0.7386725713021783,0.7266334096096176,0.7079207920792079,0.02353611045118837,0.025050100200400802,2,0
0.045097871626274606,0.062454776528941866,0.4818694490136668,0.0039280652294121626,0.4066498376017044,40,0.6257954351366238,0.4824526048219118,0.56080197571996,0.3582089552238806,0.02356494362405478,0.03219315895372234,0.6324474214706868,0.6137408146278727,0.56080197571996,0.5346534653465347,0.02353611045118837,0.025050100200400802,2,0
0.18514697869448765,0.22291520788645244,0.09503991277435277,0.4400067113318816,0.056891189312825594,41,0.6908263251832903,0.5139036004502942,0.6504657928479415,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6995086773404838,0.6814914672054999,0.6504657928479415,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.07462716061605457,0.08094201523327171,0.22577351416921507,0.15700401790252405,0.46165329207893474,42,0.6494013285322916,0.5139036004502942,0.5896939693969397,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6544995592695992,0.6367904977524415,0.5896939693969397,0.5643564356435643,0.02353611045118837,0.025050100200400802,2,0
0.25596617124033544,0.1709134615322499,0.04634397872408797,0.3344410181656353,0.1923353703376914,43,0.6904984459072747,0.5139036004502942,0.6499707433429911,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6991526101875876,0.6814914672054999,0.6499707433429911,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.15869924292932133,0.07781615420588472,0.17476292952116831,0.3140165890899937,0.2747050842536319,44,0.6878364684514747,0.5139036004502942,0.6459804935717453,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6962409378410139,0.6778313816573831,0.6459804935717453,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.14827708168468465,0.13780983398524144,0.02038769649993762,0.4194874093911437,0.2740379784389924,45,0.6888378652110678,0.5139036004502942,0.6474681050194573,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6973371100448648,0.6814914672054999,0.6474681050194573,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.0917728780666771,0.20815669399041675,0.13811518815351362,0.012266270949671153,0.5496889688397214,46,0.6526255493092388,0.5139036004502942,0.5942094209420942,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6578954185206206,0.6443645646241863,0.5942094209420942,0.5742574257425742,0.02353611045118837,0.025050100200400802,2,0
0.05643906462798414,0.054834566491701854,0.1777806537816625,0.25963403189438905,0.4513116832042624,47,0.6823929112289211,0.5139036004502942,0.6379723046931558,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6904145015761565,0.6741600899719062,0.6379723046931559,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.01148914468056798,0.035580175144859595,0.7989171666838405,0.1347682521373563,0.019245261353375648,48,0.6274879938051974,0.48636005480973526,0.5627920254712039,0.3582089552238806,0.02346514322485319,0.03219315895372234,0.6343024575611582,0.6137408146278727,0.5627920254712039,0.5346534653465347,0.023435910050386765,0.024549098196392786,2,0
0.04148577815314124,0.11720696198372413,0.5828556118869602,0.008853277702117265,0.2495983702740573,49,0.6296101936369856,0.48636005480973526,0.5657847874339673,0.3582089552238806,0.02346514322485319,0.03219315895372234,0.6366259562441428,0.6214804437372792,0.5657847874339673,0.5445544554455446,0.023435910050386765,0.024549098196392786,2,0
0.1118717909245106,0.13369500245495458,0.41694993564802924,0.17069829331201916,0.16678497766048642,50,0.6830860581265447,0.5139036004502942,0.6389897945018383,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6911798576953097,0.6778313816573831,0.6389897945018383,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.04629735123376612,0.2793438899395117,0.2798900521835578,0.14730736678348552,0.2471613398596789,51,0.6500592079211811,0.5083456471850505,0.5907191465415198,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.65590676738315,0.6443645646241863,0.5907191465415198,0.5742574257425742,0.023335709649585163,0.02404809619238477,2,0
0.07660546902170486,0.03738338118930676,0.018723399306541093,0.4408846751528722,0.4264030753295752,52,0.685158101933726,0.5139036004502942,0.6419776305988808,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6933268614498713,0.6741600899719062,0.6419776305988808,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.3081697250523316,0.3053749791805411,0.2272306515138345,0.08988370764481454,0.06934093660847815,53,0.6858378865349576,0.5139036004502942,0.6424877562383104,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6936974342167102,0.6778313816573831,0.6424877562383104,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.008080235956841635,0.055699307488850686,0.4813398544497464,0.2609053708156554,0.19397523128890576,54,0.6767166369371854,0.5083456471850505,0.6304967063870566,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.685553082574599,0.6704774171343885,0.6304967063870566,0.6089108910891089,0.023335709649585163,0.02404809619238477,2,0
0.09581901658927364,0.616890558449295,0.03032044222848523,0.13799457126932535,0.1189754114636208,55,0.6539394763911941,0.5083456471850505,0.5961896189618962,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6600308017648797,0.645217149178497,0.5961896189618962,0.5796019900497512,0.023335709649585163,0.02404809619238477,2,0
0.012532490312354748,0.11337026861415332,0.6761694141048057,0.12935181682593794,0.0685760101427482,56,0.6263967392344123,0.47650572273369945,0.5627920254712039,0.34328358208955223,0.02336534282565159,0.03219315895372234,0.6346456871591549,0.6176178765105931,0.5627920254712039,0.5396039603960396,0.023335709649585163,0.02404809619238477,2,0
0.24203051646534568,0.519774358867322,0.038090342201277334,0.11836820277813664,0.08173657968791835,57,0.6818265723014237,0.5139036004502942,0.6369748168846735,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6897043693713416,0.6738886979893142,0.6369748168846735,0.6218905472636815,0.02353611045118837,0.025050100200400802,2,0
