seed,simulation_time,vehicle_id,x,y,speed_mps,acceleration_mps2,lane_id,lane_position_m,road_id
1010,1.0,veh_000,5.1,498.4,12.0,0.0,wc_0,5.1,wc
1010,2.0,veh_000,19.69920598319266,498.4,14.59920598319266,2.5992059831926593,wc_0,19.69920598319266,wc
1010,2.0,veh_001,994.9,501.6,13.0,0.0,ec_0,5.1,ec
1010,3.0,veh_000,35.094858326985275,498.4,15.39565234379262,0.7964463605999601,wc_0,35.094858326985275,wc
1010,3.0,veh_001,980.6008581824271,501.6,14.299141817572826,1.299141817572826,ec_0,19.399141817572826,ec
1010,3.0,veh_002,501.6,5.1,12.0,0.0,sc_0,5.1,sc
1010,4.0,veh_000,50.889787009365406,498.4,15.794928682380135,0.39927633858751577,wc_0,50.889787009365406,wc
1010,4.0,veh_001,965.9582515464344,501.6,14.642606635992715,0.3434648184198892,ec_0,34.04174845356554,ec
1010,4.0,veh_002,501.6,19.345050297309644,14.245050297309644,2.2450502973096444,sc_0,19.345050297309644,sc
1010,4.0,veh_003,498.4,994.9,13.0,0.0,nc_0,5.1,nc
1010,5.0,veh_000,66.32177948227272,498.4,15.431992472907307,-0.3629362094728279,wc_0,66.32177948227272,wc
1010,5.0,veh_001,951.1902179914937,501.6,14.768033554940784,0.1254269189480688,ec_0,48.809782008506325,ec
1010,5.0,veh_002,501.6,34.27693339108761,14.931883093777964,0.6868327964683196,sc_0,34.27693339108761,sc
1010,5.0,veh_003,498.4,979.3320110881608,15.567988911839201,2.567988911839201,nc_0,20.667988911839203,nc
1010,5.0,veh_004,5.1,498.4,12.0,0.0,wc_0,5.1,wc
1010,6.0,veh_000,82.06328578705904,498.4,15.74150630478632,0.3095138318790127,wc_0,82.06328578705904,wc
1010,6.0,veh_001,936.3858339828473,501.6,14.804384008646311,0.03635045370552703,ec_0,63.614166017152634,ec
1010,6.0,veh_002,501.6,49.49539047264571,15.218457081558103,0.2865739877801392,sc_0,49.49539047264571,sc
1010,6.0,veh_003,498.4,963.0924776992512,16.239533388909617,0.671544477070416,nc_0,36.90752230074882,nc
1010,6.0,veh_004,19.198871847009286,498.4,14.098871847009287,2.0988718470092866,wc_0,19.198871847009286,wc
1010,6.0,veh_005,994.9,501.6,13.0,0.0,ec_0,5.1,ec
1010,7.0,veh_000,97.73193157052046,498.4,15.66864578346141,-0.07286052132491072,wc_0,97.73193157052046,wc
1010,7.0,veh_001,921.8230009169862,501.6,14.562833065861204,-0.24155094278510703,ec_0,78.17699908301384,ec
1010,7.0,veh_002,501.6,64.40167135901632,14.90628088637061,-0.31217619518749373,sc_0,64.40167135901632,sc
1010,7.0,veh_003,498.4,947.0938349714704,15.99864272778082,-0.24089066112879642,nc_0,52.90616502852964,nc
1010,7.0,veh_004,34.99679036765002,498.4,15.797918520640739,1.699046673631452,wc_0,34.99679036765002,wc
1010,7.0,veh_005,981.017972957407,501.6,13.882027042592975,0.8820270425929753,ec_0,18.982027042592975,ec
1010,7.0,veh_006,501.6,5.1,12.0,0.0,sc_0,5.1,sc
1010,8.0,veh_000,113.12543949928376,498.4,15.393507928763295,-0.275137854698114,wc_0,113.12543949928376,wc
1010,8.0,veh_001,907.4330959780217,501.6,14.389904938964472,-0.17292812689673198,ec_0,92.56690402197832,ec
1010,8.0,veh_002,501.6,79.75434236633279,15.35267100731648,0.44639012094587116,sc_0,79.75434236633279,sc
1010,8.0,veh_003,498.4,930.8032467352923,16.290588236178007,0.2919455083971858,nc_0,69.19675326470765,nc
1010,8.0,veh_004,50.75890680763622,498.4,15.7621164399862,-0.03580208065453938,wc_0,50.75890680763622,wc
1010,8.0,veh_005,967.5370866512021,501.6,13.480886306204932,-0.4011407363880437,ec_0,32.462913348797905,ec
1010,8.0,veh_006,501.6,19.25132856853306,14.151328568533062,2.151328568533062,sc_0,19.25132856853306,sc
1010,8.0,veh_007,498.4,994.9,13.0,0.0,nc_0,5.1,nc
1010,9.0,veh_000,128.37326798976991,498.4,15.247828490486148,-0.14567943827714736,wc_0,128.37326798976991,wc
1010,9.0,veh_001,892.5741065098277,501.6,14.858989468193913,0.4690845292294412,ec_0,107.42589349017223,ec
1010,9.0,veh_002,501.6,94.79998984121677,15.045647474883976,-0.30702353243250435,sc_0,94.79998984121677,sc
1010,9.0,veh_003,498.4,914.944180776843,15.859065958449351,-0.43152227772865537,nc_0,85.055819223157,nc
1010,9.0,veh_004,66.45575000333926,498.4,15.696843195703037,-0.06527324428316206,wc_0,66.45575000333926,wc
1010,9.0,veh_005,953.7185347545069,501.6,13.818551896695146,0.3376655904902144,ec_0,46.28146524549305,ec
1010,9.0,veh_006,501.6,35.79748613149393,16.54615756296087,2.39482899442781,sc_0,35.79748613149393,sc
1010,9.0,veh_007,498.4,979.5953846003488,15.30461539965123,2.3046153996512295,nc_0,20.404615399651227,nc
1010,9.0,veh_008,5.1,498.4,12.0,0.0,wc_0,5.1,wc
1010,10.0,veh_000,144.2150526248618,498.4,15.84178463509191,0.5939561446057624,wc_0,144.2150526248618,wc
1010,10.0,veh_001,878.0439659827272,501.6,14.530140527100603,-0.32884894109331064,ec_0,121.95603401727283,ec
1010,10.0,veh_002,501.6,109.57896277682622,14.77897293560944,-0.2666745392745362,sc_0,109.57896277682622,sc
1010,10.0,veh_003,498.4,899.3278657417478,15.616315035095171,-0.2427509233541798,nc_0,100.67213425825217,nc
1010,10.0,veh_004,82.30452222142804,498.4,15.848772218088778,0.15192902238574035,wc_0,82.30452222142804,wc
1010,10.0,veh_005,939.5168232325842,501.6,14.201711521922709,0.3831596252275631,ec_0,60.48317676741576,ec
1010,10.0,veh_006,501.6,52.30044175829273,16.502955626798794,-0.04320193616207746,sc_0,52.30044175829273,sc
1010,10.0,veh_007,498.4,963.4987282938371,16.096656306511726,0.7920409068604961,nc_0,36.50127170616295,nc
1010,10.0,veh_008,19.21937501365231,498.4,14.119375013652311,2.119375013652311,wc_0,19.21937501365231,wc
1010,10.0,veh_009,994.9,501.6,13.0,0.0,ec_0,5.1,ec
1010,11.0,veh_000,159.57918934353523,498.4,15.36413671867341,-0.47764791641849946,wc_0,159.57918934353523,wc
1010,11.0,veh_001,863.4568017551974,501.6,14.587164227529728,0.05702370042912541,ec_0,136.54319824480257,ec
1010,11.0,veh_002,501.6,124.50165284700263,14.922690070176417,0.14371713456697677,sc_0,124.50165284700263,sc
1010,11.0,veh_003,498.4,883.1040723774486,16.223793364299194,0.6074783292040227,nc_0,116.89592762255137,nc
1010,11.0,veh_004,98.02960143817668,498.4,15.725079216748634,-0.12369300134014338,wc_0,98.02960143817668,wc
1010,11.0,veh_005,925.9566851424468,501.6,13.56013809013749,-0.6415734317852184,ec_0,74.04331485755326,ec
1010,11.0,veh_006,501.6,68.39786835108885,16.09742659279611,-0.4055290340026829,sc_0,68.39786835108885,sc
1010,11.0,veh_007,498.4,947.5241019620653,15.974626331771725,-0.12202997474000021,nc_0,52.47589803793468,nc
1010,11.0,veh_008,33.053147741866404,498.4,13.833772728214093,-0.28560228543821786,wc_0,33.053147741866404,wc
1010,11.0,veh_009,979.4795359231485,501.6,15.420464076851495,2.420464076851495,ec_0,20.520464076851496,ec
1010,11.0,veh_010,501.6,5.1,12.0,0.0,sc_0,5.1,sc
1010,12.0,veh_000,174.99288481613402,498.4,15.413695472598786,0.04955875392537479,wc_0,174.99288481613402,wc
1010,12.0,veh_001,849.3699883819481,501.6,14.086813373249324,-0.5003508542804038,ec_0,150.6300116180519,ec
1010,12.0,veh_002,501.6,139.420636538531,14.91898369152836,-0.00370637864805623,sc_0,139.420636538531,sc
1010,12.0,veh_003,498.4,866.9185641387412,16.185508238707403,-0.038285125591791314,nc_0,133.08143586125877,nc
1010,12.0,veh_004,114.0940532652587,498.4,16.06445182708201,0.33937261033337585,wc_0,114.0940532652587,wc
1010,12.0,veh_005,912.0700888343233,501.6,13.88659630812342,0.32645821798592856,ec_0,87.92991116567667,ec
1010,12.0,veh_006,501.6,84.36397758062465,15.966109229535798,-0.1313173632603135,sc_0,84.36397758062465,sc
1010,12.0,veh_007,498.4,931.0629773313552,16.461124630710113,0.4864982989383879,nc_0,68.93702266864479,nc
1010,12.0,veh_008,47.21386135011182,498.4,14.160713608245418,0.3269408800313247,wc_0,47.21386135011182,wc
1010,12.0,veh_009,963.5645139775053,501.6,15.91502194564324,0.4945578687917447,ec_0,36.435486022494736,ec
1010,12.0,veh_010,501.6,19.40251512750983,14.302515127509832,2.3025151275098317,sc_0,19.40251512750983,sc
1010,12.0,veh_011,498.4,994.9,13.0,0.0,nc_0,5.1,nc
1010,13.0,veh_000,190.95752023084685,498.4,15.964635414712841,0.5509399421140557,wc_0,190.95752023084685,wc
1010,13.0,veh_001,835.0963423780645,501.6,14.273646003883632,0.18683263063430822,ec_0,164.90365762193554,ec
1010,13.0,veh_002,501.6,154.53774405450676,15.117107515975754,0.19812382444739285,sc_0,154.53774405450676,sc
1010,13.0,veh_003,498.4,851.3336322114768,15.584931927264401,-0.6005763114430014,nc_0,148.66636778852316,nc
1010,13.0,veh_004,129.87419059761632,498.4,15.780137332357624,-0.2843144947243861,wc_0,129.87419059761632,wc
1010,13.0,veh_005,898.1306895610385,501.6,13.93939927328481,0.0528029651613906,ec_0,101.86931043896148,ec
1010,13.0,veh_006,501.6,100.80829786616845,16.4443202855438,0.47821105600800173,sc_0,100.80829786616845,sc
1010,13.0,veh_007,498.4,915.1569310104893,15.906046320865864,-0.5550783098442498,nc_0,84.84306898951066,nc
1010,13.0,veh_008,61.30899546703438,498.4,14.095134116922559,-0.06557949132285934,wc_0,61.30899546703438,wc
1010,13.0,veh_009,947.6577101419307,501.6,15.90680383557454,-0.008218110068700213,ec_0,52.34228985806928,ec
1010,13.0,veh_010,501.6,34.367286608907605,14.96477148139778,0.6622563538879476,sc_0,34.367286608907605,sc
1010,13.0,veh_011,498.4,979.7643371986039,15.135662801396101,2.1356628013961014,nc_0,20.235662801396103,nc
1010,13.0,veh_012,5.1,498.4,12.0,0.0,wc_0,5.1,wc
1010,14.0,veh_000,206.8874947766123,498.4,15.929974545765447,-0.03466086894739462,wc_0,206.8874947766123,wc
1010,14.0,veh_001,820.9176833535881,501.6,14.178659024476373,-0.09498697940725975,ec_0,179.0823166464119,ec
1010,14.0,veh_002,501.6,169.90823475915394,15.370490704647185,0.2533831886714317,sc_0,169.90823475915394,sc
1010,14.0,veh_003,498.4,835.0465497883591,16.287082423117678,0.7021504958532763,nc_0,164.95345021164084,nc
1010,14.0,veh_004,145.55730664822215,498.4,15.68311605060582,-0.09702128175180391,wc_0,145.55730664822215,wc
1010,14.0,veh_005,884.0764401912281,501.6,14.054249369810435,0.11485009652562539,ec_0,115.92355980877191,ec
1010,14.0,veh_006,501.6,116.95074173972478,16.14244387355633,-0.3018764119874682,sc_0,116.95074173972478,sc
1010,14.0,veh_007,498.4,898.7487608340801,16.408170176409186,0.5021238555433225,nc_0,101.25123916591984,nc
1010,14.0,veh_008,75.360330853537,498.4,14.05133538650261,-0.043798730419949194,wc_0,75.360330853537,wc
