event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-54eb39ebd2f60548bb50aa1e,case-smoke-1010-veh_000-benign,root-2327f372dad9b76d04eb75f3,1010,veh_000,ps-ce45ee2357499851,cam-1010-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,3c2ce254f3bb760dce6add1083217d4e52c93b8d540aa434df049198d76924ce,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
det-e344f773ce42e100e5146361,case-smoke-1010-veh_000-benign,root-2327f372dad9b76d04eb75f3,1010,veh_000,ps-ce45ee2357499851,cam-1010-veh_000-000000,benign,rsu-6,rsu,rsu-6,1.0,False,-1,0.78,0.88,0.99,0.76,0.68,4106da791fb9bb8ef2516f1fce3a72f389d22e83d564930bda08a6ca2423b59e,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 251.7368665889047}"
det-c2ec33647a355033ce4f0738,case-smoke-1010-veh_000-benign,root-0f2151f045b5da299a8747c3,1010,veh_000,ps-ce45ee2357499851,cam-1010-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,ea83378a9ae070e9e906b892262780ff046270d396bb4ab89a2813f9f5aef82a,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 227.21234028169707}"
det-5b68ee3ae80baa9fe5754656,case-smoke-1010-veh_000-benign,root-0f2151f045b5da299a8747c3,1010,veh_000,ps-ce45ee2357499851,cam-1010-veh_000-000001,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,28e6cf7629fdea93393c0cb865456a3a21a8e1e556bceae3db21035e4032a758,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 252.6303509453586}"
wdet-047a3531514c24cda0b28efb,case-smoke-1010-veh_000-benign,wroot-eee329a8c48c34880913ec3c,1010,veh_000,ps-ce45ee2357499851,cam-1010-veh_000-000001,benign,veh_001,vehicle_witness,rsu-6,2.0,False,-1,0.78,0.681738637798084,0.99,0.76,0.9429283795339185,0b169a4282800603f7608a1948fd26b1ecd3de4a55638bec7609f5af8b24b331,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 23.391572847141422}"
det-adeab20631affcda5450ceca,case-smoke-1010-veh_001-benign,root-fb2189a747fb8f2c1bf38d9d,1010,veh_001,ps-6d1fa4d61c42809b,cam-1010-veh_001-000000,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,74244aa233031d293d392ea89a2650754313fa3a40eee62a7c543676722133a0,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 248.5386287883636}"
det-87c8c979fa214d9d15e0bbb4,case-smoke-1010-veh_001-benign,root-fb2189a747fb8f2c1bf38d9d,1010,veh_001,ps-6d1fa4d61c42809b,cam-1010-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,0cdd330f9e4cc5082fb9f962cb9377fa1a5799e309b51e87add362f5cb4b9104,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
wdet-209a74f43b6e9b731a1276c7,case-smoke-1010-veh_001-benign,wroot-2ce53bedc25f7e47d0e16c4f,1010,veh_001,ps-6d1fa4d61c42809b,cam-1010-veh_001-000000,benign,veh_000,vehicle_witness,rsu-1,2.0,False,-1,0.78,0.8988460341150093,0.99,0.76,0.938363244200983,74ce330f4c170c5077a22b277af918e0b07aed9096133c3b778124168807eab2,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 23.391572847141422}"
det-de35dcbc27bea32d5b312182,case-smoke-1010-veh_000-benign,root-5deee73c74fa43bfc54e427c,1010,veh_000,ps-ce45ee2357499851,cam-1010-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,025ade37bbf916652f02f785cbe82d97bd4e59119a2be6fd36fdf55490539af7,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 211.85555055498673}"
det-685b23393aad2a37f89df67a,case-smoke-1010-veh_000-benign,root-5deee73c74fa43bfc54e427c,1010,veh_000,ps-ce45ee2357499851,cam-1010-veh_000-000002,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,5dd7ccd8fd2819f377238a3284c43dd6cf21a80c373e33511bfa832550d76df3,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 254.47597134664755}"
