case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-smoke-1010-veh_000-benign,root-2327f372dad9b76d04eb75f3,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-smoke-1010-veh_000-benign,root-2327f372dad9b76d04eb75f3,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,1.0,clean_observation
case-smoke-1010-veh_000-benign,root-0f2151f045b5da299a8747c3,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-smoke-1010-veh_000-benign,root-0f2151f045b5da299a8747c3,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,2.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-eee329a8c48c34880913ec3c,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.9429283795339185,2.0,clean_observation
case-smoke-1010-veh_001-benign,root-fb2189a747fb8f2c1bf38d9d,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-smoke-1010-veh_001-benign,root-fb2189a747fb8f2c1bf38d9d,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,2.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-2ce53bedc25f7e47d0e16c4f,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.938363244200983,2.0,clean_observation
case-smoke-1010-veh_000-benign,root-5deee73c74fa43bfc54e427c,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-smoke-1010-veh_000-benign,root-5deee73c74fa43bfc54e427c,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,3.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-3402f7ab27489a23a1aaf52d,1010,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9323870838595649,0.99,0.76,0.9244170496908667,3.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-8bf74c3599e0dd7f8cc7d45c,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.8237400065900906,3.0,clean_observation
case-smoke-1010-veh_001-benign,root-ff79532634dee057ec45f2ce,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-smoke-1010-veh_001-benign,root-ff79532634dee057ec45f2ce,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,3.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-0897b61bccda57b9981b31b7,1010,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9323870838595649,0.99,0.76,0.8630712910130124,3.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-61f69c716c67633a87cfb17a,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.8330576690250551,3.0,clean_observation
case-smoke-1010-veh_002-benign,root-3f60ba736921adf56ae7f716,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-smoke-1010-veh_002-benign,root-3f60ba736921adf56ae7f716,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,3.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-d42a3bcc6ee4a17d30401e85,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.878960027548781,3.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-8f7a0ea8fa34335b800d97e0,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.8962998293710345,3.0,clean_observation
case-smoke-1010-veh_000-benign,root-02031048efe806f6bca88882,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-smoke-1010-veh_000-benign,root-02031048efe806f6bca88882,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,4.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-056ac89b5840b7f467e41457,1010,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9323870838595649,0.99,0.76,0.9464614558159385,4.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-a5bda5bb1c31737a63372eba,1010,benign,0,1,-1,veh_003,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.9439278609318233,0.99,0.76,0.866212318180098,4.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-47b4d54696e48ff977d7d501,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.8987534925203184,4.0,clean_observation
case-smoke-1010-veh_001-benign,root-6849799d37929b777a692c65,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-smoke-1010-veh_001-benign,root-6849799d37929b777a692c65,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,4.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-23c6dcafc57478f18e8b4323,1010,benign,0,1,-1,veh_003,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.9439278609318233,0.99,0.76,0.8004207487206483,4.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-fa641a54990721aa77de7e33,1010,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9323870838595649,0.99,0.76,0.9042627889524847,4.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-c20cef14eb42967d57a1e36e,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.8429517015320699,4.0,clean_observation
case-smoke-1010-veh_002-benign,root-db2ef5a483d0e8d4602f80cc,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-smoke-1010-veh_002-benign,root-db2ef5a483d0e8d4602f80cc,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,4.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-8d30b08c3ce2535253c38b6d,1010,benign,0,1,-1,veh_003,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.9439278609318233,0.99,0.76,0.9240722893083294,4.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-a3a0a6896d6e2e121bf67946,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.8980310489237902,4.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-e48f5d8d5279d892954362ce,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.8301542343612965,4.0,clean_observation
case-smoke-1010-veh_003-benign,root-5f0cc80e7ba858cd488014df,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-smoke-1010-veh_003-benign,root-5f0cc80e7ba858cd488014df,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,4.0,clean_observation
case-smoke-1010-veh_003-benign,wroot-f5c09f7fb6bbe9a64841830e,1010,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9323870838595649,0.99,0.76,0.8584637569864937,4.0,clean_observation
case-smoke-1010-veh_003-benign,wroot-cbc1a5075287416a40960953,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.838565383174332,4.0,clean_observation
case-smoke-1010-veh_003-benign,wroot-8c68871eff88006d2f9f99e6,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.9037110741018864,4.0,clean_observation
case-smoke-1010-veh_000-benign,root-b236d8cbad9e249a7a38d8d5,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,5.0,clean_observation
case-smoke-1010-veh_000-benign,root-b236d8cbad9e249a7a38d8d5,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,5.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-b23a084b2d51a5f4d50c9e47,1010,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9323870838595649,0.99,0.76,0.8836472049393427,5.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-9f45db8f44a21252562f8520,1010,benign,0,1,-1,veh_004,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6750853638295482,0.99,0.76,0.8831189575377723,5.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-0f994f93b3b10b1c83c06172,1010,benign,0,1,-1,veh_003,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.9439278609318233,0.99,0.76,0.8809187529099098,5.0,clean_observation
case-smoke-1010-veh_000-benign,wroot-7a9c8678bb52fce9cee497e7,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.9420129226859473,5.0,clean_observation
case-smoke-1010-veh_001-benign,root-93a09a95f1d9af870be20061,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,5.0,clean_observation
case-smoke-1010-veh_001-benign,root-93a09a95f1d9af870be20061,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,5.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-d8ad6753651c17534f7447af,1010,benign,0,1,-1,veh_003,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.9439278609318233,0.99,0.76,0.9119696480685964,5.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-fc4a45c3ba987c59152823fa,1010,benign,0,1,-1,veh_004,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6750853638295482,0.99,0.76,0.948728849317973,5.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-711ac73c0c4e58bdeab82244,1010,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9323870838595649,0.99,0.76,0.8587897836321668,5.0,clean_observation
case-smoke-1010-veh_001-benign,wroot-b7f2689fe430d4588cd7b531,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.8578513483195095,5.0,clean_observation
case-smoke-1010-veh_002-benign,root-ea5fcbccd2c951f7e381363c,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,5.0,clean_observation
case-smoke-1010-veh_002-benign,root-ea5fcbccd2c951f7e381363c,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,5.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-d9fd79743d337ed0f7682483,1010,benign,0,1,-1,veh_004,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6750853638295482,0.99,0.76,0.8839776448526477,5.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-4ff20e1dc163d918b3d9e829,1010,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8988460341150093,0.99,0.76,0.9169707876440041,5.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-5b8ff0882dc129e5dbfc1311,1010,benign,0,1,-1,veh_003,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.9439278609318233,0.99,0.76,0.9346463496435848,5.0,clean_observation
case-smoke-1010-veh_002-benign,wroot-216a49b4eb2be7342c52b03c,1010,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.681738637798084,0.99,0.76,0.8501228685608899,5.0,clean_observation
case-smoke-1010-veh_003-benign,root-47cc342cb21127ddd5b7aba0,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,5.0,clean_observation
case-smoke-1010-veh_003-benign,root-47cc342cb21127ddd5b7aba0,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,5.0,clean_observation
