case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-intersection-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-intersection-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,1.0,clean_observation
case-intersection-1009-veh_000-benign,root-31be627836cab870471f156a,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-intersection-1009-veh_000-benign,root-31be627836cab870471f156a,1009,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,2.0,clean_observation
case-intersection-1009-veh_001-benign,root-542767353061274d68c580ae,1009,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-3-2,rsu_cam_plausibility,0.78,0.95,0.99,0.76,0.92,2.0,clean_observation
case-intersection-1009-veh_001-benign,root-542767353061274d68c580ae,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-2-2,rsu_cam_plausibility,0.78,0.9,0.99,0.76,0.68,2.0,clean_observation
case-intersection-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-intersection-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,3.0,clean_observation
case-intersection-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-3-2,rsu_cam_plausibility,0.78,0.95,0.99,0.76,0.92,3.0,clean_observation
case-intersection-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-2-2,rsu_cam_plausibility,0.78,0.9,0.99,0.76,0.68,3.0,clean_observation
