event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-6232fc407ece9705fb5439b7,case-intersection-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,17cbaf48b6140094cf06bd27ee9ba0942b28deea33ae279e694d4097011e6a3d,cell-1-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 244.90522656733972}"
det-1b071ab58b8f1c69936a53ca,case-intersection-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000000,benign,rsu-5,rsu,rsu-5,1.0,False,-1,0.78,0.92,0.99,0.76,0.68,d8949cb2260b31f5d2d5f2b0c97a5ca714339197830c1dc859f4847c1544f47e,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 426.2670172556164}"
det-101d11dbc75ebf41a027d326,case-intersection-1009-veh_000-benign,root-31be627836cab870471f156a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,b600232cfcd625333f38e1e27b069fd8a8c316e16dd9581f0d1235be1a3d80e5,cell-1-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 230.66049905077074}"
det-b8efb444449e0fce4ca72696,case-intersection-1009-veh_000-benign,root-31be627836cab870471f156a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000001,benign,rsu-5,rsu,rsu-5,2.0,False,-1,0.78,0.92,0.99,0.76,0.68,5d8d11b73d6e6c58f85b171a191e264dacebe4958d4d04b9186b0d829f75f200,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 412.2420383928503}"
det-3b10670e2ea9ec1c4ddfc4f6,case-intersection-1009-veh_001-benign,root-542767353061274d68c580ae,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000000,benign,rsu-2,rsu,rsu-2,2.0,False,-1,0.78,0.95,0.99,0.76,0.92,f959a54933b2d79ee5b2127ad3e32c1c7f2240a5564268f626194d3b5d9b6302,cell-3-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 244.9052265673397}"
det-d5906fb5b123ece975d4c6f9,case-intersection-1009-veh_001-benign,root-542767353061274d68c580ae,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.9,0.99,0.76,0.68,a881c31f13cd2bc711a386f4386b77d24188d385a9ca9fae76e4bd5390497587,cell-2-2,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 426.2670172556164}"
det-0c57ad0ddd7a62af812f4e1d,case-intersection-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,8fbef2155c951a88cb105e3ea913a72239218696b9f3d2825f32c03847861026,cell-1-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 214.58546968097875}"
det-87199a4fd0e2fae239cd0cc8,case-intersection-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,rsu-5,rsu,rsu-5,3.0,False,-1,0.78,0.92,0.99,0.76,0.68,7aebeb0894832cab0bef60e2ad10d8a2f599134dfcfcef9ff653b644d025742f,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 396.4337907032214}"
det-bffdd5cffe38ec7207bdb9e7,case-intersection-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000001,benign,rsu-2,rsu,rsu-2,3.0,False,-1,0.78,0.95,0.99,0.76,0.92,ef614a1065500b4cde948062ce6f3513f0c3f4cd1657359ceaa17cc2662c22c3,cell-3-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 229.6679218661483}"
det-133aab9a6eb28c955c3cb500,case-intersection-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000001,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.9,0.99,0.76,0.68,0b528d3d98b7e3130dbf9209fbc91bf17e3d4baa56c39d2cdf4ec01850848354,cell-2-2,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 411.26533566705956}"
