message_id,original_message_id,case_id,observation_root_id,seed,sender_vehicle_id,pseudonym,message_type,generated_at,true_x,true_y,true_speed_mps,true_acceleration_mps2,reported_x,reported_y,reported_speed_mps,reported_acceleration_mps2,nonce,certificate_valid,denm_claimed,attack_type,ground_truth_malicious,retransmission_index,payload
cam-1001-veh_000-000000,cam-1001-veh_000-000000,case-corridor-1001-veh_000-benign,root-cdc9f869cf524b35d42110a1,1001,veh_000,ps-0b6a8266609a146f,CAM,1.0,5.1,-4.8,12.0,0.0,5.1,-4.8,12.0,0.0,nonce-cdc9f869cf524b35d421,True,False,benign,False,0,"{""attack_ended_at"": 1.0, ""case_opened_at"": 1.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1001-veh_000-000001,cam-1001-veh_000-000001,case-corridor-1001-veh_000-benign,root-183cc94014dd12223f9014d0,1001,veh_000,ps-0b6a8266609a146f,CAM,2.0,19.265509898103772,-4.8,14.165509898103773,2.165509898103773,19.265509898103772,-4.8,14.165509898103773,2.165509898103773,nonce-183cc94014dd12223f90,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1001-veh_001-000000,cam-1001-veh_001-000000,case-corridor-1001-veh_001-benign,root-d891f6c8cbc045bdbf04a246,1001,veh_001,ps-11b4aa50327f89a0,CAM,2.0,1594.9,4.8,13.0,0.0,1594.9,4.8,13.0,0.0,nonce-d891f6c8cbc045bdbf04,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1001-veh_000-000002,cam-1001-veh_000-000002,case-corridor-1001-veh_000-benign,root-a636bac97b95bab191d2bf2b,1001,veh_000,ps-0b6a8266609a146f,CAM,3.0,35.73190578861162,-4.8,16.466395890507847,2.3008859924040745,35.73190578861162,-4.8,16.466395890507847,2.3008859924040745,nonce-a636bac97b95bab191d2,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1001-veh_001-000001,cam-1001-veh_001-000001,case-corridor-1001-veh_001-benign,root-0d16555e056404a7dd0f068d,1001,veh_001,ps-11b4aa50327f89a0,CAM,3.0,1579.3854125343541,4.8,15.514587465645745,2.5145874656457448,1579.3854125343541,4.8,15.514587465645745,2.5145874656457448,nonce-0d16555e056404a7dd0f,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1001-veh_002-000000,cam-1001-veh_002-000000,case-corridor-1001-veh_002-benign,root-4e4d51c7dbe4be39b2e283c3,1001,veh_002,ps-e0bc27433007a32c,CAM,3.0,5.1,-4.8,12.0,0.0,5.1,-4.8,12.0,0.0,nonce-4e4d51c7dbe4be39b2e2,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1001-veh_000-000003,cam-1001-veh_000-000003,case-corridor-1001-veh_000-benign,root-5a8753e0d710f8d27e96754f,1001,veh_000,ps-0b6a8266609a146f,CAM,4.0,52.35887251661159,-4.8,16.62696672799997,0.16057083749212353,52.35887251661159,-4.8,16.62696672799997,0.16057083749212353,nonce-5a8753e0d710f8d27e96,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1001-veh_001-000002,cam-1001-veh_001-000002,case-corridor-1001-veh_001-benign,root-e32f65c71e5f3b7cb949e54c,1001,veh_001,ps-11b4aa50327f89a0,CAM,4.0,1563.405698225475,4.8,15.97971430887934,0.46512684323359466,1563.405698225475,4.8,15.97971430887934,0.46512684323359466,nonce-e32f65c71e5f3b7cb949,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1001-veh_002-000001,cam-1001-veh_002-000001,case-corridor-1001-veh_002-benign,root-c3ce91ae9c7712c494296ec4,1001,veh_002,ps-e0bc27433007a32c,CAM,4.0,18.965828293161465,-4.8,13.865828293161467,1.8658282931614671,18.965828293161465,-4.8,13.865828293161467,1.8658282931614671,nonce-c3ce91ae9c7712c49429,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1001-veh_003-000000,cam-1001-veh_003-000000,case-corridor-1001-veh_003-benign,root-97a2193d3695cf2ead5e2664,1001,veh_003,ps-13247f0afc865149,CAM,4.0,1594.9,4.8,13.0,0.0,1594.9,4.8,13.0,0.0,nonce-97a2193d3695cf2ead5e,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
