topology,architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,cpu_time_seconds,peak_memory_kb,seed
corridor,distributed_rsu_vpuft,22,3,130,3,0.88,0.88,0.0225563909774436,0.12,0.9774436090225564,0.88,0.8574436090225563,8000.0,14355.540402678656,40.83447941534217,14157.121121145,14392.449303759851,14411.35216472699,12.828033551787142,6869,43.4746835443038,4642432,29382.481012658227,114,5431.919307186128,0.9834036977726016,1.0,0,0,0,25,1,0,0,1.7308591000037268,1.703125,6193.607421875,1010
corridor,ahmed_inspired_witness_vpuft,23,5,128,2,0.8214285714285714,0.92,0.037593984962406,0.08,0.962406015037594,0.8679245283018867,0.8433611534792701,8000.0,14856.07805616775,43.12109599638792,14310.7616023099,14897.518879931647,14943.732318661976,15.787079745232187,34373,217.5506329113924,25664968,162436.50632911394,716,3090.3303646008494,0.9791696971460158,1.0,0,0,0,28,1,0,0,4.65313839999726,4.59375,19477.8916015625,1010
intersection,centralized_vpuft,20,2,116,5,0.9090909090909092,0.8,0.0169491525423728,0.2,0.9830508474576272,0.8510638297872342,0.8243221055778025,8000.0,14152.260197663927,0.0,14086.547910962452,14224.054178117887,14258.3633868369,1.0000000000047748,10743,75.12587412587412,7563072,52888.61538461538,198,6445.977574979281,0.9815693940240156,,0,0,0,22,1,0,0,3.227817699953448,3.21875,9467.22265625,1001
intersection,distributed_rsu_vpuft,20,2,116,5,0.9090909090909092,0.8,0.0169491525423728,0.2,0.9830508474576272,0.8510638297872342,0.8243221055778025,8000.0,14331.299743585818,40.02449587203429,14170.172638657124,14370.752408039574,14434.250008961042,17.22288122100579,9735,68.07692307692308,6681568,46724.25174825175,209,6055.357218353182,0.9785310734463276,1.0,0,0,0,22,1,0,0,2.8512174999923445,2.828125,9233.251953125,1001
intersection,ahmed_inspired_witness_vpuft,23,4,114,2,0.8518518518518519,0.92,0.0338983050847457,0.08,0.9661016949152542,0.8846153846153846,0.8599707868951425,8000.0,14542.17109177978,196.38355173828757,14205.59641411727,14579.587463428075,14623.206435887834,15.519638329251606,24267,169.6993006993007,18054740,126256.92307692308,459,3176.1764011487585,0.9810854246507604,1.0,0,0,0,27,1,0,0,4.863512100011576,4.734375,13714.4716796875,1001
intersection,centralized_vpuft,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14155.57239180538,0.0,14077.318631556693,14228.121513082831,14255.61719121203,1.0000000000047748,10749,74.64583333333333,7567296,52550.66666666666,223,6440.46045957785,0.9792538840822402,,0,0,0,21,1,0,0,3.2954784000176005,3.25,9440.537109375,1002
intersection,distributed_rsu_vpuft,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14313.218958482876,42.68706410033474,14162.176960716068,14354.070445744625,14369.702559644182,15.92837980731332,9677,67.20138888888889,6648128,46167.55555555556,196,6088.61760585651,0.9797457889841892,1.0,0,0,0,21,1,0,0,4.339779100031592,4.296875,9428.0048828125,1002
intersection,ahmed_inspired_witness_vpuft,23,5,112,2,0.8214285714285714,0.92,0.0427350427350427,0.08,0.9572649572649572,0.8679245283018867,0.8397737119755241,8000.0,14463.332073358451,131.66490090372156,14198.361213410592,14496.00329876035,14553.233528624934,15.211764966358386,22673,159.66901408450704,16837712,118575.43661971833,455,3158.3584009779333,0.9799320778017908,1.0,0,0,0,28,1,0,0,3.69409619999351,3.65625,12845.2626953125,1002
intersection,centralized_vpuft,21,2,114,5,0.9130434782608696,0.8076923076923077,0.0172413793103448,0.1923076923076923,0.9827586206896552,0.8571428571428572,0.8297613157787037,8000.0,14143.719410868727,0.0,14078.82297747047,14215.72315332891,14238.320588875882,1.0000000000047748,10625,74.82394366197182,7480000,52676.05633802817,217,6436.596065882572,0.9795764705882352,,0,0,0,23,1,0,0,2.649843299994245,2.625,9441.38671875,1003
intersection,distributed_rsu_vpuft,21,2,114,5,0.9130434782608696,0.8076923076923077,0.0172413793103448,0.1923076923076923,0.9827586206896552,0.8571428571428572,0.8297613157787037,8000.0,14324.995788010614,43.00048471895295,14171.028868632651,14360.170656655457,14394.624166926902,13.47844327381793,9623,67.76760563380282,6593568,46433.57746478873,182,6058.995334154739,0.9810869791125428,1.0,0,0,0,23,1,0,0,2.956288899993524,2.8125,9201.4130859375,1003
intersection,ahmed_inspired_witness_vpuft,22,5,109,4,0.8148148148148148,0.8461538461538461,0.043859649122807,0.1538461538461538,0.956140350877193,0.830188679245283,0.7907726620184067,8049.999999999983,14512.58997718243,107.5051490955612,14208.962570586322,14553.969583444985,14591.6934487341,15.705573309096367,22094,157.81428571428572,16407156,117193.97142857144,428,3187.8614800221744,0.9806282248574274,1.0,0,0,0,27,1,0,0,4.62893060001079,4.53125,12491.291015625,1003
intersection,centralized_vpuft,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14161.602059223102,0.0,14085.334604489866,14245.641750519007,14263.115940261214,1.0000000000047748,10720,74.96503496503496,7546880,52775.38461538462,219,6442.487247015141,0.979570895522388,,0,0,0,23,1,0,0,3.5344219999969937,3.484375,9437.439453125,1004
intersection,distributed_rsu_vpuft,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14322.91936367026,40.99478239326508,14175.05428902509,14366.562128666988,14405.610842486152,15.652388665517948,9690,67.76223776223776,6641856,46446.545454545456,175,6064.32205713137,0.981940144478844,1.0,0,0,0,23,1,0,0,3.4411440000403672,3.328125,9215.6171875,1004
intersection,ahmed_inspired_witness_vpuft,24,4,112,2,0.8571428571428571,0.9230769230769232,0.0344827586206896,0.0769230769230769,0.9655172413793104,0.888888888888889,0.8637492516096532,8000.0,14569.749190601442,137.4433049894771,14219.969603259204,14603.4018307857,14658.99755333007,13.52322861275912,23146,163.0,17197840,121111.54929577465,440,3172.3087303352345,0.9809470318845588,1.0,0,0,0,28,1,0,0,4.197812400001567,4.109375,13095.884765625,1004
intersection,centralized_vpuft,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14136.573464806104,0.0,14081.703328307884,14231.06991541038,14248.166995524904,1.0000000000047748,11180,77.63888888888889,7870720,54657.77777777778,215,6450.920707692587,0.9807692307692308,,0,0,0,21,1,0,0,3.497316299995873,3.453125,9843.9052734375,1005
intersection,distributed_rsu_vpuft,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14296.148483129386,45.53147797138735,14175.353284898923,14342.225647762149,14342.997054366717,14.102373248221056,10017,69.5625,6888480,47836.66666666666,204,6091.884248131119,0.9796346211440552,1.0,0,0,0,21,1,0,0,3.17988409998361,3.109375,9585.962890625,1005
intersection,ahmed_inspired_witness_vpuft,22,4,114,3,0.8461538461538461,0.88,0.0338983050847457,0.12,0.9661016949152542,0.8627450980392156,0.8332090302772728,8000.0,14468.28910212137,102.69251978063564,14195.795248708224,14501.329284272852,14623.624364532554,16.020105910083515,23694,165.69230769230768,17617060,123196.22377622378,451,3144.0934948119207,0.9809656453110492,1.0,0,0,0,26,1,0,0,3.546348800009582,3.46875,13314.0244140625,1005
intersection,centralized_vpuft,20,2,113,5,0.9090909090909092,0.8,0.017391304347826,0.2,0.982608695652174,0.8510638297872342,0.8235903503465148,8049.999999999983,14144.47971998036,0.0,14084.427512017355,14223.75579991954,14241.314946524795,1.0000000000047748,10409,74.35,7327936,52342.4,206,6427.10224767047,0.9802094341435296,,0,0,0,22,1,0,0,2.663933100004215,2.609375,9136.2666015625,1006
intersection,distributed_rsu_vpuft,20,2,113,5,0.9090909090909092,0.8,0.017391304347826,0.2,0.982608695652174,0.8510638297872342,0.8235903503465148,8049.999999999983,14331.84682176906,44.95346263723956,14168.104638586134,14367.605113510912,14382.108146827744,15.238694532742514,9425,67.32142857142857,6461792,46155.65714285714,188,6068.056442498807,0.980053050397878,1.0,0,0,0,22,1,0,0,3.2531844000332057,3.234375,9104.9501953125,1006
intersection,ahmed_inspired_witness_vpuft,21,4,111,4,0.84,0.84,0.0347826086956521,0.16,0.9652173913043478,0.8399999999999999,0.8052173913043478,8049.999999999983,14519.122831641698,102.93769579134126,14210.643252958293,14560.54209579851,14616.728603191486,14.711154593751983,22220,158.71428571428572,16525808,118041.4857142857,455,3211.381910062049,0.9795229522952296,1.0,0,0,0,25,1,0,0,3.678341899998486,3.65625,12621.7529296875,1006
intersection,centralized_vpuft,18,2,114,7,0.9,0.72,0.0172413793103448,0.28,0.9827586206896552,0.7999999999999999,0.7693031270087366,8000.0,14133.479011193116,0.0,14081.150231189567,14218.139408596642,14236.10764640041,1.0000000000047748,10474,74.28368794326241,7373696,52295.716312056735,208,6444.6085659730725,0.9801413022722932,,0,0,0,20,1,0,0,2.881706700020004,2.796875,9298.0185546875,1007
intersection,distributed_rsu_vpuft,18,2,114,7,0.9,0.72,0.0172413793103448,0.28,0.9827586206896552,0.7999999999999999,0.7693031270087366,8000.0,14286.036958990451,42.580738666446656,14171.212814896857,14323.540756535112,14350.206886184536,13.26712968103543,9420,66.80851063829788,6474304,45917.04964539007,194,6108.530398583507,0.9794055201698514,1.0,0,0,0,20,1,0,0,3.1182722000521608,3.046875,9045.974609375,1007
intersection,ahmed_inspired_witness_vpuft,22,4,112,3,0.8461538461538461,0.88,0.0344827586206896,0.12,0.9655172413793104,0.8627450980392156,0.8326948386223194,8000.0,14542.701263949204,140.16270371126626,14208.949107422564,14584.922704141574,14636.738960138186,13.754293372334914,22417,158.98581560283688,16665608,118195.80141843972,439,3191.0356305066643,0.9804166480795824,1.0,0,0,0,26,1,0,0,3.47630909999134,3.40625,12744.9287109375,1007
intersection,centralized_vpuft,19,2,116,7,0.9047619047619048,0.7307692307692307,0.0169491525423728,0.2692307692307692,0.9830508474576272,0.8085106382978723,0.7779545659888272,8000.0,14126.756932651304,0.0,14079.832937865458,14223.061693115837,14246.767010310228,1.0000000000047748,10881,75.5625,7660224,53196.0,231,6424.937831449553,0.9787703336090432,,0,0,0,21,1,0,0,3.397971400001552,3.328125,9575.666015625,1008
intersection,distributed_rsu_vpuft,19,2,116,7,0.9047619047619048,0.7307692307692307,0.0169491525423728,0.2692307692307692,0.9830508474576272,0.8085106382978723,0.7779545659888272,8000.0,14303.390399970482,43.84655578297725,14186.5262073849,14342.330717180552,14354.464495783834,14.708138050639974,9790,67.98611111111111,6728096,46722.88888888889,207,6084.376776274532,0.978855975485189,1.0,0,0,0,21,1,0,0,3.876179000013508,3.78125,9332.982421875,1008
intersection,ahmed_inspired_witness_vpuft,23,4,112,3,0.8518518518518519,0.8846153846153846,0.0344827586206896,0.1153846153846153,0.9655172413793104,0.8679245283018868,0.8378601786224378,8000.0,14550.235690211788,228.18277185456952,14212.217951171731,14592.25515032445,14628.607952130287,15.043902347260738,23542,165.7887323943662,17500820,123245.21126760564,503,3178.948231220815,0.9786339308469968,1.0,0,0,0,27,1,0,0,5.788675300020259,5.609375,13305.1201171875,1008
intersection,centralized_vpuft,19,2,112,7,0.9047619047619048,0.7307692307692307,0.0175438596491228,0.2692307692307692,0.9824561403508772,0.8085106382978723,0.776752670870107,8049.999999999983,14138.469659246546,0.0,14081.47773589944,14223.644629065644,14244.154338592693,1.0000000000047748,10307,73.62142857142857,7256128,51829.485714285714,202,6440.957534879385,0.980401668768798,,0,0,0,21,1,0,0,3.661694800015539,3.625,9055.98046875,1009
intersection,distributed_rsu_vpuft,19,2,112,7,0.9047619047619048,0.7307692307692307,0.0175438596491228,0.2692307692307692,0.9824561403508772,0.8085106382978723,0.776752670870107,8049.999999999983,14327.304606488617,42.76814355270631,14176.923615159069,14369.943250337785,14383.483119228713,15.966147611898409,9302,66.44285714285714,6382720,45590.857142857145,186,6103.4150364735215,0.9800043001505052,1.0,0,0,0,21,1,0,0,3.6827542999526486,3.6875,8830.76953125,1009
intersection,ahmed_inspired_witness_vpuft,22,4,110,4,0.8461538461538461,0.8461538461538461,0.0350877192982456,0.1538461538461538,0.9649122807017544,0.8461538461538461,0.8110661268556005,8049.999999999983,14517.726238198056,142.04479495452293,14200.782881016052,14559.37600205006,14583.074493532687,14.152457509904792,22223,158.7357142857143,16517736,117983.82857142856,423,3206.5241783596007,0.9809656662016828,1.0,0,0,0,26,1,0,0,4.355153399985284,4.296875,12595.6201171875,1009
intersection,centralized_vpuft,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14149.247135606513,0.0,14081.442215925928,14229.14442578657,14247.013008785429,1.0000000000047748,10935,76.46853146853147,7698240,53833.84615384616,237,6408.995709922502,0.9782350251486054,,0,0,0,23,1,0,0,2.974789100000635,2.890625,9587.2109375,1010
intersection,distributed_rsu_vpuft,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14329.802680926548,45.73342409935748,14182.366263800062,14363.20618665824,14420.964497254374,15.05883685318281,9857,68.93006993006993,6759424,47268.6993006993,172,6042.709545471495,0.9825504717459672,1.0,0,0,0,23,1,0,0,3.4108996000140905,3.328125,9354.0751953125,1010
intersection,ahmed_inspired_witness_vpuft,23,4,113,3,0.8518518518518519,0.8846153846153846,0.0341880341880341,0.1153846153846153,0.9658119658119658,0.8679245283018868,0.8381195037344543,8000.0,14560.436927984303,147.8624906319812,14216.610778036738,14596.309285302792,14633.743390111753,13.767817777998914,23525,164.51048951048952,17492308,122323.83216783217,485,3131.396630882348,0.979383634431456,1.0,0,0,0,27,1,0,0,4.33674440003233,4.21875,13535.32421875,1010
grid,centralized_vpuft,20,2,115,5,0.9090909090909092,0.8,0.017094017094017,0.2,0.9829059829059827,0.8510638297872342,0.824082295108704,8000.0,14103.274755343682,0.0,14060.994902784623,14159.602905301084,14186.5800075592,1.0000000000047748,5591,39.37323943661972,3936064,27718.76056338028,97,6009.152877124077,0.9826506886066894,,0,0,0,22,1,0,0,2.3712934000068344,2.3125,5005.576171875,1001
grid,distributed_rsu_vpuft,20,2,115,5,0.9090909090909092,0.8,0.017094017094017,0.2,0.9829059829059827,0.8510638297872342,0.824082295108704,8000.0,14310.248578308445,47.648257750818594,14153.630275791826,14351.44803208378,14360.609575688472,14.257516877373533,5613,39.5281690140845,3778912,26612.056338028167,122,5382.96401433934,0.97826474256191,1.0,0,0,0,22,1,0,0,2.2600071000051685,2.265625,5011.689453125,1001
grid,ahmed_inspired_witness_vpuft,23,3,112,2,0.8846153846153846,0.92,0.0260869565217391,0.08,0.9739130434782608,0.9019607843137256,0.8803899964197276,11000.0,14459.597078151386,58.84056107482927,14200.714255562929,14500.38112583684,14554.880230510298,14.580789817337347,15624,111.6,11533384,82381.31428571428,299,2949.872162714095,0.980862775217614,1.0,0,0,0,26,1,0,0,3.317516200011596,3.3125,8753.974609375,1001
grid,centralized_vpuft,22,2,114,4,0.9166666666666666,0.8461538461538461,0.0172413793103448,0.1538461538461538,0.9827586206896552,0.8799999999999999,0.8554166822375315,8000.0,14125.32356132232,0.0,14061.072914863453,14148.861429597337,14176.311752857107,1.0000000000047748,5554,39.11267605633803,3910016,27535.323943661973,121,6025.630555275598,0.9782138998919696,,0,0,0,24,1,0,0,1.535638100001961,1.5,5074.5810546875,1002
grid,distributed_rsu_vpuft,22,2,114,4,0.9166666666666666,0.8461538461538461,0.0172413793103448,0.1538461538461538,0.9827586206896552,0.8799999999999999,0.8554166822375315,8000.0,14362.963690892071,45.13465740651731,14158.88015103193,14397.335254209738,14414.46340824093,18.00151950020563,5646,39.76056338028169,3788928,26682.591549295776,127,5368.6658970538365,0.977506199078994,1.0,0,0,0,24,1,0,0,1.3549165000440553,1.3125,5031.8974609375,1002
grid,ahmed_inspired_witness_vpuft,22,3,109,4,0.88,0.8461538461538461,0.0267857142857142,0.1538461538461538,0.9732142857142856,0.8627450980392156,0.8318892801238078,11000.0,14440.25973752078,42.18053160909107,14193.94751598658,14477.46252932097,14526.779213095846,15.28121476393238,13505,97.8623188405797,9947980,72086.8115942029,272,2790.776125572267,0.9798593113661608,1.0,0,0,0,25,1,0,0,1.898049599956721,1.890625,7645.0703125,1002
grid,centralized_vpuft,21,2,113,4,0.9130434782608696,0.84,0.017391304347826,0.16,0.982608695652174,0.8749999999999999,0.8502670936332695,8049.999999999983,14108.688988906766,0.0,14059.420324820649,14137.725548276669,14149.352925199282,1.0000000000047748,5462,39.01428571428571,3845248,27466.057142857146,101,6064.063232515679,0.9815086049066276,,0,0,0,23,1,0,0,1.713919600006193,1.640625,4939.119140625,1003
grid,distributed_rsu_vpuft,21,2,113,4,0.9130434782608696,0.84,0.017391304347826,0.16,0.982608695652174,0.8749999999999999,0.8502670936332695,8049.999999999983,14329.851536075295,44.00805337948128,14158.016164978457,14371.715169716654,14395.104141246373,14.656770665629182,5511,39.364285714285714,3699200,26422.85714285714,105,5395.730566282738,0.9809471965160588,1.0,0,0,0,23,1,0,0,2.0109849000000395,1.96875,4953.130859375,1003
grid,ahmed_inspired_witness_vpuft,18,3,109,7,0.8571428571428571,0.72,0.0267857142857142,0.28,0.9732142857142856,0.782608695652174,0.7432037250429142,11000.0,14444.999825478511,46.68595176403301,14177.476062798229,14480.13089839393,14508.731616280716,16.08271816849438,12742,93.007299270073,9411868,68699.76642335767,241,2870.9195168693536,0.9810861717155862,1.0,0,0,0,21,1,0,0,2.19236289995024,2.1875,7234.693359375,1003
grid,centralized_vpuft,21,2,112,5,0.9130434782608696,0.8076923076923077,0.0175438596491228,0.1923076923076923,0.9824561403508772,0.8571428571428572,0.8292604293282203,8049.999999999983,14093.722952802927,0.0,14061.423419651705,14141.423928494456,14156.34111586648,1.0000000000047748,5351,38.22142857142857,3767104,26907.88571428572,116,5974.001971967971,0.978321809007662,,0,0,0,23,1,0,0,1.547453100036364,1.484375,4805.5380859375,1004
grid,distributed_rsu_vpuft,21,2,112,5,0.9130434782608696,0.8076923076923077,0.0175438596491228,0.1923076923076923,0.9824561403508772,0.8571428571428572,0.8292604293282203,8049.999999999983,14308.446937218663,47.3763453726633,14166.052148016704,14345.655636119694,14376.74977851597,16.47943394275231,5391,38.50714285714286,3615072,25821.942857142854,94,5333.351992532524,0.9825635318122796,1.0,0,0,0,23,1,0,0,1.4901253000134602,1.453125,4811.572265625,1004
grid,ahmed_inspired_witness_vpuft,21,3,107,5,0.875,0.8076923076923077,0.0272727272727272,0.1923076923076923,0.9727272727272728,0.8400000000000001,0.8050012254816592,11000.0,14443.092720793062,1766.75390362601,14186.690808600364,14474.230098462329,14516.20968090509,14.92114774652613,13053,95.9779411764706,9613184,70685.17647058824,250,2982.309540574033,0.9807707040527082,1.0,0,0,0,24,1,0,0,1.8734019999974407,1.859375,7343.5927734375,1004
grid,centralized_vpuft,22,2,113,4,0.9166666666666666,0.8461538461538461,0.017391304347826,0.1538461538461538,0.982608695652174,0.8799999999999999,0.8551989444231628,8000.0,14139.980599122917,0.0,14064.432149316875,14172.36417972929,14187.006689058397,1.0000000000047748,5593,39.66666666666666,3937472,27925.33333333333,117,6099.93692544265,0.9790809940997676,,0,0,0,24,1,0,0,1.3624624999938533,1.359375,4994.7548828125,1005
grid,distributed_rsu_vpuft,22,2,113,4,0.9166666666666666,0.8461538461538461,0.017391304347826,0.1538461538461538,0.982608695652174,0.8799999999999999,0.8551989444231628,8000.0,14360.601024987089,45.03362756211224,14163.57054881279,14399.369122199028,14412.988783577488,14.516699853462177,5667,40.191489361702125,3798944,26942.86524822695,109,5453.162754137066,0.980765837303688,1.0,0,0,0,24,1,0,0,1.6267003000248224,1.578125,5027.1318359375,1005
grid,ahmed_inspired_witness_vpuft,21,3,109,5,0.875,0.8076923076923077,0.0267857142857142,0.1923076923076923,0.9732142857142856,0.8400000000000001,0.8056320376240443,11000.0,14479.056018158895,44.42079775827068,14208.451978812838,14511.914523166295,14546.055409229955,15.719558464757451,14738,106.79710144927536,10879808,78839.1884057971,263,2876.1377092162484,0.9821549735377936,1.0,0,0,0,24,1,0,0,2.6975638999720104,2.625,8268.0625,1005
grid,centralized_vpuft,19,2,114,5,0.9047619047619048,0.7916666666666666,0.0172413793103448,0.2083333333333333,0.9827586206896552,0.8444444444444444,0.8173931859663852,8049.999999999983,14107.879095226266,0.0,14062.715556920724,14139.53362590559,14154.73231513017,1.0000000000047748,5509,39.35,3878336,27702.4,104,6035.824291886112,0.9811218006897804,,0,0,0,21,1,0,0,1.6241240999661386,1.59375,4900.5771484375,1006
grid,distributed_rsu_vpuft,19,2,114,5,0.9047619047619048,0.7916666666666666,0.0172413793103448,0.2083333333333333,0.9827586206896552,0.8444444444444444,0.8173931859663852,8049.999999999983,14282.00118942314,44.94735784048487,14158.10578532546,14325.560765987357,14367.907327727577,19.23356792822517,5524,39.457142857142856,3723904,26599.314285714285,111,5426.418451766163,0.9799058653149892,1.0,0,0,0,21,1,0,0,1.8353358000167648,1.734375,4912.9755859375,1006
grid,ahmed_inspired_witness_vpuft,24,3,109,0,0.8888888888888888,1.0,0.0267857142857142,0.0,0.9732142857142856,0.9411764705882352,0.930096427839267,11250.0,14486.85380325694,44.66256027997417,14202.234540424985,14523.797734975467,14529.621865083309,15.159489858921305,13929,102.41911764705884,10247068,75346.08823529411,272,2892.8755409040136,0.9804723957211572,1.0,0,0,0,27,1,0,0,2.8625691999914125,2.765625,7943.9833984375,1006
grid,centralized_vpuft,18,2,112,7,0.9,0.72,0.0175438596491228,0.28,0.9824561403508772,0.7999999999999999,0.7686934219071898,8099.999999999994,14121.567963019392,0.0,14062.951249146296,14160.017527690909,14176.658614904678,1.0000000000047748,5342,38.431654676258994,3760768,27055.88489208633,100,6007.987673530623,0.9812804193186072,,0,0,0,20,1,0,0,1.7357847999664957,1.71875,4826.1162109375,1007
grid,distributed_rsu_vpuft,18,2,112,7,0.9,0.72,0.0175438596491228,0.28,0.9824561403508772,0.7999999999999999,0.7686934219071898,8099.999999999994,14241.829887361078,45.05712127352679,14145.180182915208,14276.256246831945,14307.310298250371,13.67853505285197,5350,38.489208633093526,3608416,25959.827338129497,115,5410.365227724728,0.9785046728971962,1.0,0,0,0,20,1,0,0,1.5584162000450306,1.453125,4822.4404296875,1007
grid,ahmed_inspired_witness_vpuft,23,3,109,2,0.8846153846153846,0.92,0.0267857142857142,0.08,0.9732142857142856,0.9019607843137256,0.8798051760515778,11000.0,14440.38086334424,45.96060501316046,14185.246691889652,14479.482890056608,14514.680650435614,14.221558291103165,13456,98.21897810218978,9898976,72255.299270073,245,2827.933373629104,0.9817925089179548,1.0,0,0,0,26,1,0,0,2.141586299985647,2.0625,7615.9150390625,1007
grid,centralized_vpuft,22,2,114,3,0.9166666666666666,0.88,0.0172413793103448,0.12,0.9827586206896552,0.8979591836734694,0.8767782234125103,8000.0,14119.515189882515,0.0,14061.006831589822,14146.157025471552,14175.025863666357,1.0000000000047748,5484,38.8936170212766,3860736,27381.106382978724,105,6084.081824945416,0.9808533916849016,,0,0,0,24,1,0,0,1.6010853000334464,1.578125,4967.2939453125,1008
grid,distributed_rsu_vpuft,22,2,114,3,0.9166666666666666,0.88,0.0172413793103448,0.12,0.9827586206896552,0.8979591836734694,0.8767782234125103,8000.0,14339.172374433265,48.640033672703694,14164.177093598531,14377.702088681664,14407.240149890124,15.124795397061774,5572,39.5177304964539,3735616,26493.7304964539,111,5388.92382592818,0.9800789662598708,1.0,0,0,0,24,1,0,0,1.6977044999948705,1.65625,4988.1611328125,1008
grid,ahmed_inspired_witness_vpuft,21,3,110,4,0.875,0.84,0.0265486725663716,0.16,0.9734513274336284,0.8571428571428572,0.8265759249244127,11000.0,14464.487048617611,158.45992020284896,14196.976518608522,14499.38049026018,14518.777718627189,15.233242863937411,13673,99.07971014492752,10080088,73044.11594202899,277,2881.6501276098106,0.9797410955898486,1.0,0,0,0,24,1,0,0,2.6759720999980345,2.578125,7712.564453125,1008
grid,centralized_vpuft,21,2,111,4,0.9130434782608696,0.84,0.0176991150442477,0.16,0.9823008849557522,0.8749999999999999,0.8498203870615759,8150.000000000005,14116.172551959744,0.0,14060.81067577185,14142.606917711457,14152.028908486836,1.0000000000047748,5386,39.028985507246375,3791744,27476.405797101448,94,6040.056883772849,0.9825473449684368,,0,0,0,23,1,0,0,1.6137532999855466,1.578125,4815.09765625,1009
grid,distributed_rsu_vpuft,21,2,111,4,0.9130434782608696,0.84,0.0176991150442477,0.16,0.9823008849557522,0.8749999999999999,0.8498203870615759,8150.000000000005,14329.517486243649,41.8086741089148,14144.970692402578,14367.769508513647,14374.128173355608,17.1295370085744,5451,39.5,3658528,26511.07246376812,103,5353.158707181038,0.9811043845166024,1.0,0,0,0,23,1,0,0,1.5040684000123292,1.515625,4837.453125,1009
grid,ahmed_inspired_witness_vpuft,25,3,107,0,0.8928571428571429,1.0,0.0272727272727272,0.0,0.9727272727272728,0.9433962264150944,0.931936957903534,11000.0,14466.540341739495,56.70025781560887,14202.169576452685,14503.0858073051,14540.35602064082,16.425601677623717,14059,104.14074074074074,10334408,76551.17037037037,254,2934.11487743909,0.9819332811722028,1.0,0,0,0,28,1,0,0,2.108137500006705,2.078125,7863.935546875,1009
grid,centralized_vpuft,19,2,120,4,0.9047619047619048,0.8260869565217391,0.0163934426229508,0.1739130434782608,0.9836065573770492,0.8636363636363636,0.8405121654674543,8000.0,14103.585239560722,0.0,14062.651943554638,14145.331614591516,14170.885415937564,1.0000000000047748,5743,39.60689655172414,4043072,27883.255172413792,130,5981.258714957474,0.9771896221487028,,0,0,0,21,1,0,0,1.5964538000407629,1.5625,5096.0322265625,1010
grid,distributed_rsu_vpuft,19,2,120,4,0.9047619047619048,0.8260869565217391,0.0163934426229508,0.1739130434782608,0.9836065573770492,0.8636363636363636,0.8405121654674543,8000.0,14287.493755532068,54.9104027606333,14157.445687321137,14342.404158292702,14364.949875771845,14.912587691561896,5670,39.10344827586207,3828544,26403.75172413793,90,5456.638296325638,0.984126984126984,1.0,0,0,0,21,1,0,0,1.4733786000288092,1.46875,5088.8173828125,1010
grid,ahmed_inspired_witness_vpuft,21,3,116,2,0.875,0.9130434782608696,0.0252100840336134,0.0869565217391304,0.9747899159663864,0.8936170212765957,0.872815098584963,10949.999999999987,14475.977115162952,163.61609733602893,14197.99561773532,14509.509620959952,14559.596469540556,15.050355812119063,14902,104.943661971831,11003224,77487.49295774648,303,2931.9546600844706,0.9796671587706348,1.0,0,0,0,24,1,0,0,2.216529499972239,2.171875,8345.3359375,1010
