topology,seed,architecture,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation,semantic_proposal_valid,fault_activated,validator_rechecks,validator_recheck_failures,invalid_proposal_attempted
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_002-w0001,True,0,rsu-1,4,4,29.041984585046777,29.082727540614787,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_004-w0001,True,0,rsu-1,4,4,29.10732329877231,29.14332449514992,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_008-w0001,True,0,rsu-1,4,4,29.16518185644444,29.200881583731235,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_002-w0002,True,0,rsu-1,4,4,44.04782568838755,44.08169181886883,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_004-w0002,True,0,rsu-2,4,4,44.11954620694487,44.16309130278309,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_006-w0002,True,0,rsu-1,4,4,44.16744282356628,44.20424961389929,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_008-w0002,True,0,rsu-1,4,4,44.23530350177033,44.2754195426875,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_010-w0002,True,0,rsu-1,4,4,44.37045071370167,44.40675742803508,0,committed,28,10624,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_002-w0003,True,0,rsu-1,4,4,59.0492825742487,59.08602192217416,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_004-w0003,True,0,rsu-1,4,4,59.12507865380372,59.16703148424588,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_006-w0003,True,0,rsu-1,4,4,59.18603082024436,59.22986022065083,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_008-w0003,True,0,rsu-2,4,4,59.27428922428636,59.31584834169048,0,committed,28,10624,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_010-w0003,True,0,rsu-2,4,4,59.43687435508144,59.47590299656088,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_002-w0004,True,0,rsu-3,4,4,74.04095542211581,74.080012181737,0,committed,29,10784,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_004-w0004,True,0,rsu-3,4,4,74.10413091836774,74.14485275082293,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_006-w0004,True,0,rsu-1,4,4,74.16867609213283,74.2061945475359,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_008-w0004,True,0,rsu-2,4,4,74.22875274955172,74.2634704409476,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_010-w0004,True,0,rsu-3,4,4,74.36927066777825,74.40624750231967,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_012-w0004,True,0,rsu-3,4,4,74.43467351944355,74.47512198571633,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_014-w0004,True,0,rsu-1,4,4,74.57911265842786,74.6098674034843,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_honest,case-smoke-1001-veh_008-w0005,True,0,rsu-2,4,4,89.04978790448367,89.09042046413578,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_002-w0001,True,0,rsu-1,4,4,29.040722659835563,29.081886387498795,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_004-w0001,True,0,rsu-1,4,4,29.10866954845092,29.145005300778937,0,committed,29,10784,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_008-w0001,True,0,rsu-1,4,4,29.168107092830333,29.200849313353228,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_012-w0001,True,0,rsu-1,4,4,29.225865713016475,29.263166010759477,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_002-w0002,True,0,rsu-1,4,4,44.048444239052806,44.08707069869198,0,committed,30,11136,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_004-w0002,True,0,rsu-2,4,4,44.128649622074455,44.1665855277641,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_006-w0002,True,0,rsu-1,4,4,44.17130928831186,44.20676344384321,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_008-w0002,True,0,rsu-1,4,4,44.22808687896787,44.264280986732906,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_010-w0002,True,0,rsu-1,4,4,44.421130851532986,44.46883032696739,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_002-w0003,True,0,rsu-1,4,4,59.03632429601404,59.07788341341815,0,committed,28,10624,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_004-w0003,True,0,rsu-1,4,4,59.10602067010847,59.138717969973776,0,committed,30,11136,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_006-w0003,True,0,rsu-1,4,4,59.16018280639148,59.195876872851535,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_008-w0003,True,0,rsu-2,4,4,59.24067674617529,59.27878424786788,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_010-w0003,True,0,rsu-2,4,4,59.37397224597155,59.41790949684901,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_002-w0004,True,0,rsu-3,4,4,74.03970186515329,74.08190539389129,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_004-w0004,True,0,rsu-3,4,4,74.10640077013632,74.14263581835253,0,committed,29,10784,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_006-w0004,True,0,rsu-1,4,4,74.15152694606913,74.19300062361185,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_008-w0004,True,0,rsu-2,4,4,74.216604890806,74.25467527090406,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_010-w0004,True,0,rsu-3,4,4,74.36008715831903,74.40151986095897,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_012-w0004,True,0,rsu-3,4,4,74.42808386201897,74.45982456548141,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_014-w0004,True,0,rsu-1,4,4,74.56368502080578,74.59849417894668,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_false_accusation_rsu,case-smoke-1001-veh_008-w0005,True,0,rsu-2,4,4,89.05352769506281,89.09709134932677,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_002-w0001,True,0,rsu-1,4,4,29.044853675693787,29.08469636653488,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_004-w0001,True,0,rsu-1,4,4,29.113492267800176,29.146645254361093,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_008-w0001,True,0,rsu-1,4,4,29.16844257785297,29.20342211065404,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_002-w0002,True,0,rsu-1,4,4,44.04429096745904,44.082222639367245,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_004-w0002,True,0,rsu-2,4,4,44.12311988614942,44.15812622404293,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_006-w0002,True,0,rsu-1,4,4,44.17125857561958,44.20988503525876,0,committed,30,11136,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_008-w0002,True,0,rsu-1,4,4,44.24367644430515,44.28123328287271,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_002-w0003,True,0,rsu-1,4,4,59.03595067741488,59.07554968985429,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_004-w0003,True,0,rsu-1,4,4,59.10420136815271,59.14012812697296,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_006-w0003,True,0,rsu-1,4,4,59.16495256492002,59.19796167842078,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_008-w0003,True,0,rsu-2,4,4,59.24359115214217,59.28274651443882,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_004-w0004,True,0,rsu-3,4,4,74.04434792098208,74.08200638407304,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_006-w0004,True,0,rsu-1,4,4,74.0923777245387,74.1298996059695,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_008-w0004,True,0,rsu-2,4,4,74.15008190166755,74.18546835514704,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_014-w0004,True,0,rsu-1,4,4,74.28131356756774,74.31821814044217,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_concealment_rsu,case-smoke-1001-veh_008-w0005,True,0,rsu-2,4,4,89.05397351825836,89.09500304283155,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_002-w0001,True,1,rsu-2,4,4,29.041984585046777,29.201827275887872,1,committed,31,12064,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_004-w0001,True,1,rsu-2,4,4,29.23869680364517,29.397252784517462,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_008-w0001,True,1,rsu-2,4,4,29.435292978034298,29.58907292567304,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_002-w0002,True,1,rsu-2,4,4,44.046850225216176,44.20304598091828,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_004-w0002,True,0,rsu-2,4,4,44.23138878279812,44.27096385590093,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_006-w0002,True,1,rsu-2,4,4,44.27792529474076,44.43850797928263,1,committed,33,12768,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_008-w0002,True,1,rsu-2,4,4,44.47987617080014,44.63667817863248,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_010-w0002,True,1,rsu-2,4,4,44.7524710710913,44.90831147889582,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_002-w0003,True,1,rsu-2,4,4,59.03144072540191,59.190696861188,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_004-w0003,True,1,rsu-2,4,4,59.23203941509408,59.38673947987144,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_006-w0003,True,1,rsu-2,4,4,59.3953734059554,59.547867510165375,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_008-w0003,True,0,rsu-2,4,4,59.57576601021276,59.6121558962322,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_010-w0003,True,0,rsu-2,4,4,59.73207378921519,59.76850303613812,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_002-w0004,True,0,rsu-3,4,4,74.04539579684653,74.07955878593165,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_004-w0004,True,0,rsu-3,4,4,74.11377512517251,74.14811971811645,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_006-w0004,True,1,rsu-2,4,4,74.15872610023811,74.31425144517682,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_008-w0004,True,0,rsu-2,4,4,74.33588407221256,74.37275451583469,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_010-w0004,True,0,rsu-3,4,4,74.48155558371212,74.51728908108363,0,committed,29,10784,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_012-w0004,True,0,rsu-3,4,4,74.54632726923191,74.58096350112154,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_014-w0004,True,1,rsu-2,4,4,74.67000104000829,74.82129114523646,1,committed,30,11712,False,True,True,4,0,True
smoke,1001,distributed_extension_malicious_validator,case-smoke-1001-veh_008-w0005,True,0,rsu-2,4,4,89.05753312277395,89.09346031100158,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_004-w0001,True,0,rsu-1,4,4,29.05524415967325,29.089987485902338,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_008-w0001,True,0,rsu-1,4,4,29.111633905178973,29.1492222415606,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_006-w0002,True,0,rsu-1,4,4,44.04479649569699,44.0869594508426,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_008-w0002,True,0,rsu-1,4,4,44.11305801257734,44.15460540517229,0,committed,29,10784,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_010-w0002,True,0,rsu-1,4,4,44.25533341693336,44.29617218887967,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_002-w0003,True,0,rsu-1,4,4,59.04210265030072,59.078150875421855,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_004-w0003,True,0,rsu-1,4,4,59.10952762794334,59.15035736012523,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_006-w0003,True,0,rsu-1,4,4,59.16778519277826,59.20689149400103,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_008-w0003,True,0,rsu-2,4,4,59.246659697113735,59.287844239278975,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_010-w0003,True,0,rsu-2,4,4,59.39008857646114,59.42636336807927,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_006-w0004,True,0,rsu-1,4,4,74.03101030971817,74.0739252645853,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_008-w0004,True,0,rsu-2,4,4,74.10407540163125,74.14149424869707,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_honest,case-smoke-1001-veh_008-w0005,True,0,rsu-2,4,4,89.05308855258403,89.08915362020667,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_004-w0001,True,0,rsu-1,4,4,29.05038627370255,29.08833178305752,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_008-w0001,True,0,rsu-1,4,4,29.11197495959931,29.146674756699134,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_006-w0002,True,0,rsu-1,4,4,44.06804658245672,44.105642354078846,0,committed,28,10624,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_008-w0002,True,0,rsu-1,4,4,44.13431177701487,44.17867075377566,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_010-w0002,True,0,rsu-1,4,4,44.2813066454768,44.32210960524253,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_002-w0003,True,0,rsu-1,4,4,59.0395380407003,59.07251230260028,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_004-w0003,True,0,rsu-1,4,4,59.094136155265545,59.1263936725351,0,committed,27,10080,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_006-w0003,True,0,rsu-1,4,4,59.150833075880165,59.19190209891589,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_008-w0003,True,0,rsu-2,4,4,59.23090738593699,59.26833411418772,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_010-w0003,True,0,rsu-2,4,4,59.43301639721437,59.47658829310777,0,committed,28,10624,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_006-w0004,True,0,rsu-1,4,4,74.0299117542235,74.06461694174219,0,committed,28,10432,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_008-w0004,True,0,rsu-2,4,4,74.08436764059836,74.12926050724798,0,committed,29,10976,False,True,False,4,0,False
smoke,1001,distributed_extension_guard_false_accusation_rsu,case-smoke-1001-veh_008-w0005,True,0,rsu-2,4,4,89.05542946200771,89.09646142386916,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_002-w0001,True,0,rsu-1,4,4,29.03300620983586,29.068915713112723,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_008-w0001,True,0,rsu-1,4,4,29.095278286987728,29.13392451361168,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_002-w0002,True,0,rsu-2,4,4,44.04012693426699,44.0850612157293,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_004-w0002,True,0,rsu-2,4,4,44.11042250851168,44.14692887287288,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_006-w0002,True,0,rsu-1,4,4,44.15799026376398,44.1916531922596,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_008-w0002,True,0,rsu-1,4,4,44.22600864687977,44.27020366049937,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_010-w0002,True,0,rsu-2,4,4,44.39130227113394,44.43308320469024,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_012-w0002,True,0,rsu-1,4,4,44.46749408788151,44.50209713475907,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_002-w0003,True,0,rsu-3,4,4,59.03667485874936,59.07404743082321,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_004-w0003,True,0,rsu-2,4,4,59.11605869892904,59.15786362375561,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_006-w0003,True,0,rsu-1,4,4,59.1672279297003,59.20084357760789,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_008-w0003,True,0,rsu-1,4,4,59.23216597130377,59.27821536310391,0,committed,29,10976,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_010-w0003,True,0,rsu-2,4,4,59.383919420177286,59.41791984241676,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_002-w0004,True,0,rsu-2,4,4,74.0191264306336,74.06320738647047,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_004-w0004,True,0,rsu-3,4,4,74.10544973631727,74.1453319149526,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_006-w0004,True,0,rsu-1,4,4,74.15225495464742,74.19026238910214,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_008-w0004,True,0,rsu-2,4,4,74.2149217592405,74.251514653296,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_010-w0004,True,0,rsu-3,4,4,74.36974746085201,74.40735707305693,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_012-w0004,True,0,rsu-1,4,4,74.44917213223046,74.49198005702708,0,committed,29,10784,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_014-w0004,True,0,rsu-1,4,4,74.59563614329151,74.63137159820758,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_honest,case-smoke-1002-veh_008-w0005,True,0,rsu-2,4,4,89.04970184715951,89.08120633236997,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_002-w0001,True,0,rsu-1,4,4,29.036389022415577,29.071912895930268,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_008-w0001,True,0,rsu-1,4,4,29.09399921000599,29.14539454833988,0,committed,29,11168,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_002-w0002,True,0,rsu-2,4,4,44.04043991368036,44.0804169932582,0,committed,28,10624,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_004-w0002,True,0,rsu-2,4,4,44.10946612464794,44.15840578502924,0,committed,29,10976,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_006-w0002,True,0,rsu-1,4,4,44.15710263887353,44.19533548181916,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_008-w0002,True,0,rsu-1,4,4,44.223263239629816,44.26319931915699,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_010-w0002,True,0,rsu-2,4,4,44.370728058050446,44.40697557239082,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_012-w0002,True,0,rsu-1,4,4,44.44954553522367,44.48858925455112,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_002-w0003,True,0,rsu-3,4,4,59.02876089596282,59.069755834442965,0,committed,29,10976,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_004-w0003,True,0,rsu-2,4,4,59.11456984687438,59.153052747968616,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_006-w0003,True,0,rsu-1,4,4,59.16062352464676,59.19600944996394,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_008-w0003,True,0,rsu-1,4,4,59.231570560697385,59.26380580570861,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_010-w0003,True,0,rsu-2,4,4,59.36818666080049,59.408638863775714,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_002-w0004,True,0,rsu-2,4,4,74.02821857768055,74.07076049780443,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_004-w0004,True,0,rsu-3,4,4,74.11223443912662,74.14895442227792,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_006-w0004,True,0,rsu-1,4,4,74.1531922571509,74.19162210190514,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_008-w0004,True,0,rsu-2,4,4,74.21096883586935,74.25287510457426,0,committed,30,11136,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_010-w0004,True,0,rsu-3,4,4,74.35571565634156,74.39165194803535,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_012-w0004,True,0,rsu-1,4,4,74.44099903315141,74.48140405404206,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_014-w0004,True,0,rsu-1,4,4,74.55758711552674,74.60303138403192,0,committed,29,10784,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_008-w0005,True,0,rsu-2,4,4,89.0532175421302,89.0916219762898,0,committed,28,10432,False,True,False,4,0,False
smoke,1002,distributed_extension_false_accusation_rsu,case-smoke-1002-veh_012-w0005,True,0,rsu-3,4,4,89.12606102460123,89.16989254794154,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_concealment_rsu,case-smoke-1002-veh_002-w0001,True,0,rsu-1,4,4,29.044161418090624,29.081871518879986,0,committed,27,10080,False,True,False,4,0,False
smoke,1002,distributed_extension_concealment_rsu,case-smoke-1002-veh_008-w0001,True,0,rsu-1,4,4,29.101693052624068,29.145943396160703,0,committed,30,11136,False,True,False,4,0,False
smoke,1002,distributed_extension_concealment_rsu,case-smoke-1002-veh_002-w0002,True,0,rsu-2,4,4,44.04128593635341,44.077198493954015,0,committed,27,10080,False,True,False,4,0,False
