seed,simulation_time,vehicle_id,x,y,speed_mps,acceleration_mps2,lane_id,lane_position_m,road_id
1003,1.0,veh_000,8.3,-1.6,12.0,0.0,e01_0,5.1,e01
1003,2.0,veh_000,22.41054105258547,-1.6,14.110541052585468,2.110541052585468,e01_0,19.21054105258547,e01
1003,2.0,veh_001,1.6,8.3,12.0,0.0,e05_0,5.1,e05
1003,3.0,veh_000,37.687782665992,-1.6,15.277241613406533,1.1667005608210648,e01_0,34.487782665992,e01
1003,3.0,veh_001,1.6,22.245863902065903,13.945863902065902,1.945863902065902,e05_0,19.045863902065904,e05
1003,3.0,veh_002,8.3,-1.6,13.0,0.0,e01_0,5.1,e01
1003,4.0,veh_000,53.29721198025222,-1.6,15.609429314260217,0.33218770085368376,e01_0,50.09721198025222,e01
1003,4.0,veh_001,1.6,38.30614125967492,16.06027735760901,2.114413455543108,e05_0,35.106141259674914,e05
1003,4.0,veh_002,23.66773248268757,-1.6,15.36773248268757,2.36773248268757,e01_0,20.46773248268757,e01
1003,4.0,veh_003,1.6,8.3,13.0,0.0,e05_0,5.1,e05
1003,5.0,veh_000,68.53357359915367,-1.6,15.236361618901448,-0.3730676953587686,e01_0,65.33357359915367,e01
1003,5.0,veh_001,1.6,54.42453329632059,16.118392036645673,0.05811467903666312,e05_0,51.22453329632059,e05
1003,5.0,veh_002,40.32083666507155,-1.6,16.653104182383977,1.285371699696407,e01_0,37.12083666507155,e01
1003,5.0,veh_003,1.6,23.40129075693432,15.101290756934322,2.101290756934322,e05_0,20.20129075693432,e05
1003,5.0,veh_004,8.3,-1.6,12.0,0.0,e01_0,5.1,e01
1003,6.0,veh_000,83.74600374940907,-1.6,15.212430150255406,-0.02393146864604212,e01_0,80.54600374940907,e01
1003,6.0,veh_001,1.6,70.4839404831268,16.059407186806204,-0.05898484983946872,e05_0,67.2839404831268,e05
1003,6.0,veh_002,56.189991466421176,-1.6,15.869154801349621,-0.7839493810343559,e01_0,52.98999146642117,e01
1003,6.0,veh_003,1.6,39.840869882162664,16.439579125228338,1.338288368294016,e05_0,36.64086988216266,e05
1003,6.0,veh_004,22.26032008121256,-1.6,13.960320081212558,1.9603200812125579,e01_0,19.06032008121256,e01
1003,6.0,veh_005,1.6,8.3,12.0,0.0,e05_0,5.1,e05
1003,7.0,veh_000,98.94935829755772,-1.6,15.203354548148656,-0.009075602106749514,e01_0,95.74935829755772,e01
1003,7.0,veh_001,1.6,86.62401513649617,16.140074653369375,0.08066746656317036,e05_0,83.42401513649617,e05
1003,7.0,veh_002,71.93724292431011,-1.6,15.74725145788894,-0.12190334346068177,e01_0,68.73724292431011,e01
1003,7.0,veh_003,1.6,56.04998404530343,16.209114163140768,-0.23046496208757006,e05_0,52.84998404530343,e05
1003,7.0,veh_004,38.37794819256291,-1.6,16.117628111350353,2.157308030137795,e01_0,35.17794819256291,e01
1003,7.0,veh_005,1.6,22.257990455422746,13.957990455422745,1.9579904554227454,e05_0,19.057990455422747,e05
1003,7.0,veh_006,8.3,-1.6,13.0,0.0,e01_0,5.1,e01
1003,8.0,veh_000,114.05113658678904,-1.6,15.101778289231316,-0.10157625891734057,e01_0,110.85113658678904,e01
1003,8.0,veh_001,1.6,102.61135720082093,15.987342064324768,-0.15273258904460718,e05_0,99.41135720082093,e05
1003,8.0,veh_002,87.76268214461118,-1.6,15.82543922030107,0.07818776241212966,e01_0,84.56268214461117,e01
1003,8.0,veh_003,1.6,72.4607235336723,16.410739488368854,0.20162532522808618,e05_0,69.26072353367229,e05
1003,8.0,veh_004,54.956202661045836,-1.6,16.57825446848292,0.4606263571325684,e01_0,51.75620266104583,e01
1003,8.0,veh_005,1.6,36.503785013393895,14.245794557971143,0.2878041025483977,e05_0,33.30378501339389,e05
1003,8.0,veh_006,23.230789660923183,-1.6,14.930789660923182,1.9307896609231818,e01_0,20.030789660923183,e01
1003,8.0,veh_007,1.6,8.3,13.0,0.0,e05_0,5.1,e05
1003,9.0,veh_000,129.10575563647768,-1.6,15.054619049688647,-0.047159239542668985,e01_0,125.90575563647769,e01
1003,9.0,veh_001,1.6,118.6877303596493,16.076373158828357,0.08903109450358926,e05_0,115.48773035964929,e05
1003,9.0,veh_002,103.45084133985863,-1.6,15.688159195247447,-0.1372800250536219,e01_0,100.25084133985862,e01
1003,9.0,veh_003,1.6,88.95466859487819,16.49394506120589,0.08320557283703423,e05_0,85.75466859487818,e05
1003,9.0,veh_004,71.24777510593181,-1.6,16.291572444885972,-0.28668202359694916,e01_0,68.0477751059318,e01
1003,9.0,veh_005,1.6,50.29774343060854,13.793958417214649,-0.4518361407564946,e05_0,47.09774343060854,e05
1003,9.0,veh_006,39.16543196422514,-1.6,15.934642303301954,1.0038526423787726,e01_0,35.96543196422514,e01
1003,9.0,veh_007,1.6,23.867961173411455,15.567961173411458,2.567961173411458,e05_0,20.667961173411456,e05
1003,9.0,veh_008,8.3,-1.6,12.0,0.0,e01_0,5.1,e01
1003,10.0,veh_000,144.10899174533566,-1.6,15.003236108857983,-0.051382940830663415,e01_0,140.90899174533567,e01
1003,10.0,veh_001,1.6,135.0518098006537,16.364079441004435,0.2877062821760781,e05_0,131.8518098006537,e05
1003,10.0,veh_002,118.63527553162596,-1.6,15.184434191767345,-0.5037250034801026,e01_0,115.43527553162596,e01
1003,10.0,veh_003,1.6,105.02774792210667,16.07307932722848,-0.4208657339774078,e05_0,101.82774792210667,e05
1003,10.0,veh_004,87.6323589595128,-1.6,16.384583853580992,0.09301140869501978,e01_0,84.4323589595128,e01
1003,10.0,veh_005,1.6,64.21872130916532,13.920977878556782,0.12701946134213316,e05_0,61.01872130916532,e05
1003,10.0,veh_006,55.42906905538403,-1.6,16.26363709115889,0.3289947878569368,e01_0,52.22906905538403,e01
1003,10.0,veh_007,1.6,38.17509837769956,14.307137204288102,-1.260823969123356,e05_0,34.97509837769956,e05
1003,10.0,veh_008,22.230095574590376,-1.6,13.930095574590377,1.9300955745903767,e01_0,19.030095574590376,e01
1003,10.0,veh_009,1.6,8.3,12.0,0.0,e05_0,5.1,e05
1003,11.0,veh_000,159.3705126564861,-1.6,15.261520911150457,0.25828480229247397,e01_0,156.17051265648612,e01
1003,11.0,veh_001,1.6,151.53017848340326,16.478368682749572,0.1142892417451371,e05_0,148.33017848340327,e05
1003,11.0,veh_002,134.34039235183246,-1.6,15.705116820206525,0.5206826284391806,e01_0,131.14039235183247,e01
1003,11.0,veh_003,1.6,121.3334023241699,16.30565440206323,0.23257507483474882,e05_0,118.1334023241699,e05
1003,11.0,veh_004,103.63399374043571,-1.6,16.001634780922906,-0.38294907265808575,e01_0,100.43399374043571,e01
1003,11.0,veh_005,1.6,78.10028564397344,13.881564334808113,-0.0394135437486689,e05_0,74.90028564397343,e05
1003,11.0,veh_006,71.35759885803331,-1.6,15.928529802649283,-0.335107288509608,e01_0,68.15759885803331,e01
1003,11.0,veh_007,1.6,52.80023523087944,14.625136853179871,0.3179996488917691,e05_0,49.600235230879434,e05
1003,11.0,veh_008,38.60940941249236,-1.6,16.379313837901982,2.4492182633116055,e01_0,35.40940941249236,e01
1003,11.0,veh_009,1.6,21.756061730213403,13.456061730213404,1.4560617302134045,e05_0,18.556061730213404,e05
1003,11.0,veh_010,8.3,-1.6,13.0,0.0,e01_0,5.1,e01
1003,12.0,veh_000,174.83202848322532,-1.6,15.461515826739216,0.19999491558875881,e01_0,171.63202848322533,e01
1003,12.0,veh_001,1.6,167.4737285950966,15.943550111693332,-0.5348185710562401,e05_0,164.2737285950966,e05
1003,12.0,veh_002,149.68119434832636,-1.6,15.340801996493887,-0.3643148237126379,e01_0,146.48119434832637,e01
1003,12.0,veh_003,1.6,137.46696059126407,16.133558267094198,-0.1720961349690313,e05_0,134.26696059126408,e05
1003,12.0,veh_004,119.75914897212762,-1.6,16.1251552316919,0.12352045076899287,e01_0,116.55914897212762,e01
1003,12.0,veh_005,1.6,92.24651139518829,14.146225751214857,0.264661416406744,e05_0,89.04651139518829,e05
1003,12.0,veh_006,87.30620492954273,-1.6,15.948606071509422,0.020076268860139024,e01_0,84.10620492954273,e01
1003,12.0,veh_007,1.6,67.46277580730346,14.662540576424016,0.03740372324414487,e05_0,64.26277580730346,e05
1003,12.0,veh_008,54.904725500801234,-1.6,16.295316088308873,-0.08399774959310946,e01_0,51.70472550080123,e01
1003,12.0,veh_009,1.6,34.6992764182965,12.943214688083097,-0.5128470421303071,e05_0,31.499276418296503,e05
1003,12.0,veh_010,22.74614293882797,-1.6,14.446142938827972,1.4461429388279718,e01_0,19.54614293882797,e01
1003,12.0,veh_011,1.6,8.3,13.0,0.0,e05_0,5.1,e05
1003,13.0,veh_000,190.23790947975698,-1.6,15.405880996531652,-0.055634830207564434,e01_0,187.037909479757,e01
1003,13.0,veh_001,1.6,183.62006069238294,16.14633209728636,0.2027819855930293,e05_0,180.42006069238295,e05
1003,13.0,veh_002,165.17674861326094,-1.6,15.49555426493459,0.15475226844070278,e01_0,161.97674861326095,e01
1003,13.0,veh_003,1.6,153.77325223348103,16.306291642216966,0.17273337512276754,e05_0,150.57325223348104,e05
1003,13.0,veh_004,135.94619411758615,-1.6,16.187045145458544,0.06188991376664532,e01_0,132.74619411758616,e01
1003,13.0,veh_005,1.6,106.62294744281701,14.376436047628717,0.23021029641386015,e05_0,103.422947442817,e05
1003,13.0,veh_006,103.92090486953036,-1.6,16.614699939987624,0.6660938684782014,e01_0,100.72090486953036,e01
1003,13.0,veh_007,1.6,81.91700207126074,14.454226263957286,-0.2083143124667295,e05_0,78.71700207126074,e05
1003,13.0,veh_008,70.70150684036496,-1.6,15.796781339563722,-0.4985347487451506,e01_0,67.50150684036495,e01
1003,13.0,veh_009,1.6,48.14182649026887,13.442550071972363,0.49933538388926557,e05_0,44.941826490268866,e05
1003,13.0,veh_010,37.00065283113507,-1.6,14.254509892307098,-0.19163304652087376,e01_0,33.80065283113507,e01
1003,13.0,veh_011,1.6,22.243447537112456,13.943447537112455,0.9434475371124549,e05_0,19.043447537112456,e05
1003,13.0,veh_012,8.3,-1.6,12.0,0.0,e01_0,5.1,e01
1003,14.0,veh_000,205.80889324817247,-1.6,15.570983768415482,0.1651027718838307,e01_0,202.60889324817248,e01
1003,14.0,veh_001,1.6,200.0452053858293,16.42514469344635,0.27881259615998744,e05_0,196.8452053858293,e05
1003,14.0,veh_002,180.6156549106218,-1.6,15.438906297360868,-0.05664796757372237,e01_0,177.4156549106218,e01
1003,14.0,veh_003,1.6,169.7533519964153,15.980099762934262,-0.3261918792827032,e05_0,166.5533519964153,e05
1003,14.0,veh_004,151.856892177579,-1.6,15.910698059992866,-0.27634708546567843,e01_0,148.656892177579,e01
1003,14.0,veh_005,1.6,121.11103133369859,14.488083890881585,0.11164784325286803,e05_0,117.91103133369859,e05
1003,14.0,veh_006,120.4161461682152,-1.6,16.495241298684853,-0.11945864130277073,e01_0,117.2161461682152,e01
1003,14.0,veh_007,1.6,96.63272663973852,14.715724568477789,0.2614983045205026,e05_0,93.43272663973852,e05
1003,14.0,veh_008,87.01552551736056,-1.6,16.314018676995595,0.5172373374318724,e01_0,83.81552551736056,e01
1003,14.0,veh_009,1.6,61.631523741203125,13.489697250934258,0.04714717896189491,e05_0,58.43152374120312,e05
1003,14.0,veh_010,51.7198271159228,-1.6,14.719174284787725,0.46466439248062663,e01_0,48.519827115922794,e01
1003,14.0,veh_011,1.6,36.915041122234655,14.6715935851222,0.7281460480097444,e05_0,33.71504112223465,e05
1003,14.0,veh_012,22.054517218220315,-1.6,13.754517218220316,1.7545172182203164,e01_0,18.854517218220316,e01
1003,14.0,veh_013,1.6,8.3,12.0,0.0,e05_0,5.1,e05
