case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-smoke-1003-veh_000-benign,root-1372a2e9fdbf236a9fce8dc6,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-smoke-1003-veh_000-benign,root-1372a2e9fdbf236a9fce8dc6,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,1.0,clean_observation
case-smoke-1003-veh_000-benign,root-f3b75de632be1096b786a679,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-smoke-1003-veh_000-benign,root-f3b75de632be1096b786a679,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,2.0,clean_observation
case-smoke-1003-veh_000-benign,wroot-352bccba19cb653b2e7eebd6,1003,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.6557060757019606,0.99,0.76,0.9239504839377961,2.0,clean_observation
case-smoke-1003-veh_001-benign,root-92406b8dc64709369b75548b,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-smoke-1003-veh_001-benign,root-92406b8dc64709369b75548b,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,2.0,clean_observation
case-smoke-1003-veh_001-benign,wroot-da7662cf2cccfcd12792705c,1003,benign,0,1,1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.62,0.47520877357989116,0.99,0.86,0.908287010097358,2.0,compromised_witness_false_report
case-smoke-1003-veh_000-benign,root-efdd47ae1bdd5228c3e866a6,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-smoke-1003-veh_000-benign,root-efdd47ae1bdd5228c3e866a6,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,3.0,clean_observation
case-smoke-1003-veh_000-benign,wroot-2d367b8924dfc13e633443ba,1003,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.7366856340146957,0.99,0.76,0.9158126582907262,3.0,clean_observation
