event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-e6cbf40e574e61a40339493c,case-grid-1004-veh_000-benign,root-2973cc9bc4ca44ef01b5168d,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,0fdfb5dbded39b84a1ea3ccf348e2c8ac87de8bed73a522a3b237a72d14fe72d,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 191.7066769833539}"
det-3363c7f47a707eb686666f8f,case-grid-1004-veh_000-benign,root-2973cc9bc4ca44ef01b5168d,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000000,benign,rsu-6,rsu,rsu-6,1.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,c296985a506d9435a7c3b470ae193281af35f2cbbd3a54ea7608d81e30b66d06,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 401.6857602654095}"
det-628cf72e70c9fe0443a809cb,case-grid-1004-veh_000-benign,root-c3b38d9ef1d5d1b3f61e23d4,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,d4c38c9846eb2a6104220df62702cf38d20a2edd6401c8fa4317640c9ae06b18,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 178.79943612267675}"
det-79e51ef0d00c656e2b8ffceb,case-grid-1004-veh_000-benign,root-c3b38d9ef1d5d1b3f61e23d4,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000001,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,f1e849fdeb4d63392b732980a3f01af1ea43c17a13cc1d51383c52e21771dd2c,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 402.1595796568211}"
det-f34080fd37dab66f8a62ed71,case-grid-1004-veh_001-benign,root-0b8c39abd24008c6741a8f5f,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000000,benign,rsu-3,rsu,rsu-3,2.0,False,-1,0.78,0.9359999999999999,0.99,0.76,0.92,160ae8ff84c15d3efe4ec043df492cb0fc53ae2f06ad4a9c68d0246af6a7525b,cell-3-1,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 391.70326779336415}"
det-973e5ece8b5eb236e418def5,case-grid-1004-veh_001-benign,root-0b8c39abd24008c6741a8f5f,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000000,benign,rsu-4,rsu,rsu-4,2.0,False,-1,0.78,0.9239999999999999,0.99,0.76,0.68,f1b3020f6a852626cae1ed20346770af7cf6602cafce89d64d09ece63732556f,cell-2-3,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 198.57353801551704}"
det-8639469ac51935653b279a29,case-grid-1004-veh_000-benign,root-fe854e687f573d4c61a5b554,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,572c7d05d0a7551ad774718b34a5eaa5f8aa03e8fb8a007669499da4b7462ea7,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 166.1909183571096}"
det-bb9caa8ac61b8661fccac1e5,case-grid-1004-veh_000-benign,root-fe854e687f573d4c61a5b554,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000002,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,8e0ddb489f657d3681a21dc47f842c33761f6c9dbfe52f5d563c25c68c50a51a,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 403.02125857952325}"
det-1181a87915a5915a890b9603,case-grid-1004-veh_001-benign,root-44c610221d42250204340423,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000001,benign,rsu-3,rsu,rsu-3,3.0,False,-1,0.78,0.9359999999999999,0.99,0.76,0.92,d01ddd06a27f0c1c39d7b3edba98fdb3bbf63c002b68181dad32044819a7764c,cell-3-1,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 376.8352738268256}"
det-0104d5bea850264e7bd09b8f,case-grid-1004-veh_001-benign,root-44c610221d42250204340423,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000001,benign,rsu-4,rsu,rsu-4,3.0,False,-1,0.78,0.9239999999999999,0.99,0.76,0.68,9c375282762d1ae6cc3b6a6f7c0b89eddaf15b39660590ed1f9e395240d17391,cell-2-3,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 199.74814622073876}"
det-8847ca1914639b9f9cb9c9ee,case-grid-1004-veh_002-benign,root-bbdf23f04f3d7f2e5af94546,1004,veh_002,ps-75ae2fe0359e7421,cam-1004-veh_002-000000,benign,rsu-5,rsu,rsu-5,3.0,False,-1,0.78,0.9119999999999999,0.99,0.76,0.92,28613c61406a93d9e5668bb85d8681501eee86ad3ac1c3a2529833e0aab901ce,cell-0-3,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 191.7066769833539}"
det-4a4e09094a346e2a1d034324,case-grid-1004-veh_002-benign,root-bbdf23f04f3d7f2e5af94546,1004,veh_002,ps-75ae2fe0359e7421,cam-1004-veh_002-000000,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,78a5e19ef1239b39b6ac41a5b506459f59fdf5411effb7594f482331d9e8149d,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 398.4864489540391}"
det-3dadb0de908c671dded68e1c,case-grid-1004-veh_000-benign,root-9a40a20b330d47052a1f8e3b,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000003,benign,rsu-1,rsu,rsu-1,4.0,False,-1,0.78,0.96,0.99,0.76,0.92,df2bbda81a003665538f2e52087a1616526821cdd7fbb91374924b5177fb536e,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 153.08454060662945}"
det-c4cc797e4b8f62ea428b94e2,case-grid-1004-veh_000-benign,root-9a40a20b330d47052a1f8e3b,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000003,benign,rsu-6,rsu,rsu-6,4.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,9251ce31183f6e59673ce091287fdc9fdd5eda399632a4a5864a60e7bd41b598,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 404.3320479242508}"
det-2bb30e333cfc2ea81bef7a5e,case-grid-1004-veh_001-benign,root-094b55dfdf3d1a722dabf978,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000002,benign,rsu-3,rsu,rsu-3,4.0,False,-1,0.78,0.9359999999999999,0.99,0.76,0.92,56c7147874f9d424c07625e2ad0c35e1bcc90de05c21adca62b574152eb53763,cell-3-1,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 361.73640671687673}"
