topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,message_type,messages,delivered,dropped,bytes_total,retransmissions,mean_queue_delay_ms
urban_roundabout,20,1006,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,20,1006,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,415488,0,0.0
urban_roundabout,20,1006,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,1370,1341,29,964480,29,4022.539778102184
urban_roundabout,20,1006,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,1370,1341,29,964480,29,4022.539778102184
urban_roundabout,20,1007,distributed_density_honest,,COMMIT,61,60,1,21472,1,0.0
urban_roundabout,20,1007,distributed_density_honest,,LEDGER_REPLICATION,16,15,1,17920,1,0.0
urban_roundabout,20,1007,distributed_density_honest,,PREPARE,61,60,1,21472,1,0.0
urban_roundabout,20,1007,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,20,1007,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,822,806,16,578688,16,4351.643948860092
urban_roundabout,20,1007,distributed_density_honest,,RSU_READ_CACHE_SYNC,11,10,1,12320,1,0.0
urban_roundabout,20,1007,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,16,15,1,439104,1,0.0
urban_roundabout,20,1007,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,1278,1257,21,899712,21,3865.403649452261
urban_roundabout,20,1007,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,1278,1257,21,899712,21,3865.403649452261
urban_roundabout,20,1008,distributed_density_honest,,COMMIT,62,60,2,21824,2,0.0
urban_roundabout,20,1008,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,20,1008,distributed_density_honest,,PREPARE,60,60,0,21120,0,0.0
urban_roundabout,20,1008,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,20,1008,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,821,807,14,577984,14,4115.467758477803
urban_roundabout,20,1008,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,20,1008,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,404928,0,0.2838993620701539
urban_roundabout,20,1008,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,1262,1239,23,888448,23,3898.0946307448417
urban_roundabout,20,1008,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,1262,1239,23,888448,23,3898.0946307448417
urban_roundabout,20,1009,distributed_density_honest,,COMMIT,62,60,2,21824,2,0.0
urban_roundabout,20,1009,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,20,1009,distributed_density_honest,,PREPARE,60,60,0,21120,0,0.0
urban_roundabout,20,1009,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,20,1009,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,881,867,14,620224,14,3809.1684445354244
urban_roundabout,20,1009,distributed_density_honest,,RSU_READ_CACHE_SYNC,11,10,1,12320,1,0.0
urban_roundabout,20,1009,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,16,15,1,464448,1,0.0
urban_roundabout,20,1009,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,1345,1323,22,946880,22,4024.9392713754573
urban_roundabout,20,1009,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,1345,1323,22,946880,22,4024.9392713754573
urban_roundabout,20,1010,distributed_density_honest,,COMMIT,60,60,0,21120,0,0.0
urban_roundabout,20,1010,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,20,1010,distributed_density_honest,,PREPARE,61,60,1,21472,1,0.0
urban_roundabout,20,1010,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,20,1010,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,856,842,14,602624,14,4117.6696217998115
urban_roundabout,20,1010,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,20,1010,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,436608,0,0.0
urban_roundabout,20,1010,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,1349,1328,21,949696,21,4000.542719051142
urban_roundabout,20,1010,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,1349,1328,21,949696,21,4000.542719051142
urban_roundabout,40,1001,distributed_density_honest,,COMMIT,62,60,2,21824,2,0.0
urban_roundabout,40,1001,distributed_density_honest,,LEDGER_REPLICATION,16,15,1,17920,1,0.0
urban_roundabout,40,1001,distributed_density_honest,,PREPARE,62,60,2,21824,2,0.0
urban_roundabout,40,1001,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,40,1001,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1485,1457,28,1045440,28,4518.035229720659
urban_roundabout,40,1001,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,40,1001,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,16,15,1,394752,1,1.1447563300865937
urban_roundabout,40,1001,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2413,2378,35,1698752,35,5286.360901782026
urban_roundabout,40,1001,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2413,2378,35,1698752,35,5286.360901782026
urban_roundabout,40,1002,distributed_density_honest,,COMMIT,62,60,2,21824,2,0.0
urban_roundabout,40,1002,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,40,1002,distributed_density_honest,,PREPARE,62,60,2,21824,2,0.016810005297131628
urban_roundabout,40,1002,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,40,1002,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1455,1425,30,1024320,30,4561.917677010902
urban_roundabout,40,1002,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,40,1002,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,352128,0,4.121053300814499
urban_roundabout,40,1002,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2408,2361,47,1695232,47,5259.2449601329035
urban_roundabout,40,1002,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2408,2361,47,1695232,47,5259.2449601329035
urban_roundabout,40,1003,distributed_density_honest,,COMMIT,48,48,0,16896,0,0.0
urban_roundabout,40,1003,distributed_density_honest,,LEDGER_REPLICATION,12,12,0,13440,0,0.0
urban_roundabout,40,1003,distributed_density_honest,,PREPARE,51,48,3,17952,3,0.0
urban_roundabout,40,1003,distributed_density_honest,,PRE_PREPARE,12,12,0,6528,0,0.0
urban_roundabout,40,1003,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1496,1475,21,1053184,21,3877.69629372054
urban_roundabout,40,1003,distributed_density_honest,,RSU_READ_CACHE_SYNC,9,8,1,10080,1,0.0
urban_roundabout,40,1003,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,12,12,0,342528,0,0.0
urban_roundabout,40,1003,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2430,2388,42,1710720,42,5237.990060905361
urban_roundabout,40,1003,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2430,2388,42,1710720,42,5237.990060905361
urban_roundabout,40,1004,distributed_density_honest,,COMMIT,49,48,1,17248,1,0.0
urban_roundabout,40,1004,distributed_density_honest,,LEDGER_REPLICATION,13,12,1,14560,1,0.0
urban_roundabout,40,1004,distributed_density_honest,,PREPARE,48,48,0,16896,0,0.0
urban_roundabout,40,1004,distributed_density_honest,,PRE_PREPARE,12,12,0,6528,0,0.0
urban_roundabout,40,1004,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1434,1410,24,1009536,24,4175.049295847569
urban_roundabout,40,1004,distributed_density_honest,,RSU_READ_CACHE_SYNC,8,8,0,8960,0,0.0
urban_roundabout,40,1004,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,12,12,0,338304,0,0.0
urban_roundabout,40,1004,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2379,2337,42,1674816,42,5207.57192433797
urban_roundabout,40,1004,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2379,2337,42,1674816,42,5207.57192433797
urban_roundabout,40,1005,distributed_density_honest,,COMMIT,61,60,1,21472,1,0.0
urban_roundabout,40,1005,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,40,1005,distributed_density_honest,,PREPARE,60,60,0,21120,0,0.0
urban_roundabout,40,1005,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,40,1005,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1462,1433,29,1029248,29,4655.769424987129
urban_roundabout,40,1005,distributed_density_honest,,RSU_READ_CACHE_SYNC,11,10,1,12320,1,0.0
urban_roundabout,40,1005,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,17,15,2,366272,2,5.554388683048264
urban_roundabout,40,1005,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2383,2334,49,1677632,49,5319.244743600515
urban_roundabout,40,1005,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2383,2334,49,1677632,49,5319.244743600515
urban_roundabout,40,1006,distributed_density_honest,,COMMIT,60,60,0,21120,0,0.0
urban_roundabout,40,1006,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,40,1006,distributed_density_honest,,PREPARE,61,60,1,21472,1,0.0
urban_roundabout,40,1006,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,40,1006,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1513,1476,37,1065152,37,4790.559137644535
urban_roundabout,40,1006,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,40,1006,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,354240,0,6.428317968712349
urban_roundabout,40,1006,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2425,2383,42,1707200,42,5255.268334845373
urban_roundabout,40,1006,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2425,2383,42,1707200,42,5255.268334845373
urban_roundabout,40,1007,distributed_density_honest,,COMMIT,61,60,1,21472,1,0.0
urban_roundabout,40,1007,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,40,1007,distributed_density_honest,,PREPARE,61,60,1,21472,1,0.0
urban_roundabout,40,1007,distributed_density_honest,,PRE_PREPARE,16,15,1,8704,1,0.0
urban_roundabout,40,1007,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1486,1456,30,1046144,30,4562.125673010537
urban_roundabout,40,1007,distributed_density_honest,,RSU_READ_CACHE_SYNC,11,10,1,12320,1,0.0
urban_roundabout,40,1007,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,352128,0,6.572829773672595
urban_roundabout,40,1007,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2427,2388,39,1708608,39,5343.428222496925
urban_roundabout,40,1007,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2427,2388,39,1708608,39,5343.428222496925
urban_roundabout,40,1008,distributed_density_honest,,COMMIT,60,60,0,21120,0,0.0
urban_roundabout,40,1008,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,40,1008,distributed_density_honest,,PREPARE,60,60,0,21120,0,0.0
urban_roundabout,40,1008,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,40,1008,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1513,1479,34,1065152,34,4524.092958264507
urban_roundabout,40,1008,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,40,1008,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,350016,0,5.6889683132913165
urban_roundabout,40,1008,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2349,2309,40,1653696,40,5239.143921668804
urban_roundabout,40,1008,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2349,2309,40,1653696,40,5239.143921668804
urban_roundabout,40,1009,distributed_density_honest,,COMMIT,49,48,1,17248,1,0.0
urban_roundabout,40,1009,distributed_density_honest,,LEDGER_REPLICATION,12,12,0,13440,0,0.0
urban_roundabout,40,1009,distributed_density_honest,,PREPARE,49,48,1,17248,1,0.0
urban_roundabout,40,1009,distributed_density_honest,,PRE_PREPARE,12,12,0,6528,0,0.0
urban_roundabout,40,1009,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1498,1475,23,1054592,23,4765.178888645676
urban_roundabout,40,1009,distributed_density_honest,,RSU_READ_CACHE_SYNC,9,8,1,10080,1,0.0
urban_roundabout,40,1009,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,12,12,0,283392,0,5.316816825051991
urban_roundabout,40,1009,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2444,2404,40,1720576,40,5403.9544026186695
urban_roundabout,40,1009,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2444,2404,40,1720576,40,5403.9544026186695
urban_roundabout,40,1010,distributed_density_honest,,COMMIT,60,60,0,21120,0,0.0
urban_roundabout,40,1010,distributed_density_honest,,LEDGER_REPLICATION,15,15,0,16800,0,0.0
urban_roundabout,40,1010,distributed_density_honest,,PREPARE,61,60,1,21472,1,0.0
urban_roundabout,40,1010,distributed_density_honest,,PRE_PREPARE,15,15,0,8160,0,0.0
urban_roundabout,40,1010,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1463,1438,25,1029952,25,4870.033973658552
urban_roundabout,40,1010,distributed_density_honest,,RSU_READ_CACHE_SYNC,10,10,0,11200,0,0.0
urban_roundabout,40,1010,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,15,15,0,347904,0,6.544475391148315
urban_roundabout,40,1010,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,2416,2368,48,1700864,48,5363.920589403987
urban_roundabout,40,1010,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,2416,2368,48,1700864,48,5363.920589403987
urban_roundabout,60,1001,distributed_density_honest,,COMMIT,88,84,4,30976,4,0.0
urban_roundabout,60,1001,distributed_density_honest,,LEDGER_REPLICATION,22,21,1,24640,1,0.0
urban_roundabout,60,1001,distributed_density_honest,,PREPARE,85,84,1,29920,1,0.0
urban_roundabout,60,1001,distributed_density_honest,,PRE_PREPARE,21,21,0,11424,0,0.0
urban_roundabout,60,1001,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1816,1780,36,1278464,36,5016.9836935307
urban_roundabout,60,1001,distributed_density_honest,,RSU_READ_CACHE_SYNC,14,14,0,15680,0,0.0
urban_roundabout,60,1001,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,22,21,1,506880,1,10.543456302202195
urban_roundabout,60,1001,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,3224,3172,52,2269696,52,5557.623379652665
urban_roundabout,60,1001,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,3224,3172,52,2269696,52,5557.623379652665
urban_roundabout,60,1002,distributed_density_honest,,COMMIT,84,84,0,29568,0,0.0
urban_roundabout,60,1002,distributed_density_honest,,LEDGER_REPLICATION,21,21,0,23520,0,0.0
