topology,architecture,backhaul_extra_latency_ms,from_vehicle_count,to_vehicle_count,metric,previous_mean,current_mean,absolute_change,relative_change
urban_roundabout,centralized_remote_0ms_control,0.0,60,80,packet_delivery_ratio,0.9814752386784431,0.9806674570703056,-0.0008077816081375477,-0.0008230280055003997
urban_roundabout,centralized_remote_0ms_control,0.0,60,80,consensus_liveness_failures,0.0,0.0,0.0,
urban_roundabout,centralized_remote_0ms_control,0.0,60,80,safety_violations,0.0,0.0,0.0,
urban_roundabout,centralized_remote_0ms_control,0.0,60,80,view_changes,0.0,0.0,0.0,
urban_roundabout,centralized_remote_0ms_control,0.0,60,80,runtime_seconds,1.2616487999999664,1.3040685899999516,0.04241978999998519,0.033622502553790186
urban_roundabout,centralized_remote_0ms_control,0.0,60,80,cpu_time_seconds,1.209375,1.2734375,0.06406249999999991,0.052971576227390106
urban_roundabout,centralized_remote_0ms_control,0.0,60,80,peak_memory_kb,2834.98623046875,3716.01005859375,881.0238281249999,0.3107682918020125
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,trust_precision,0.8254545454545456,0.8985517715858273,0.07309722613128178,0.08855390830882152
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,malicious_revocation_recall,0.6475457875457875,0.6222222222222222,-0.025323565323565278,-0.03910698796998145
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,false_revocation_rate,0.0131330355281026,0.01088083798076951,-0.0022521975473330895,-0.17149101154213328
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,trust_f1,0.72520896816549,0.7346576776086489,0.009448709443158898,0.013028947321295037
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,mcc,0.7087438968655001,0.7175705220845753,0.00882662521907518,0.012453899438304761
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,detection_latency_p95_ms,10254.999999999993,10089.999999999996,-164.99999999999636,-0.01608971233544578
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,qualification_latency_p95_ms,14119.848045270002,14160.02997277707,40.181927507068394,0.0028457761994491798
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,consensus_latency_p95_ms,0.0,0.0,0.0,
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,latency_p50_ms,14063.430989776743,14073.727527012608,10.29653723586489,0.0007321497324052604
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,latency_p95_ms,14127.315124248253,14155.600041853811,28.284917605558803,0.0020021438862795884
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,latency_p99_ms,14139.88458998255,14172.438317389722,32.55372740717212,0.002302262596275709
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,ledger_consistency_delay_p95_ms,1.000000000001222,1.000000000001222,0.0,0.0
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,messages_per_decision,26.312960783221058,29.255457893492082,2.942497110271024,0.11182691049147768
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,bytes_per_decision,18524.32439138763,20595.842357018428,2071.517965630799,0.11182691049147757
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,retransmissions,80.7,115.4,34.7,0.42998760842627015
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,mean_queue_delay_ms,5730.530049399897,5904.983863941172,174.45381454127528,0.03044287579637492
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,packet_delivery_ratio,0.9806674570703056,0.9804188349680422,-0.0002486221022633961,-0.000253523353376222
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,consensus_liveness_failures,0.0,0.0,0.0,
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,safety_violations,0.0,0.0,0.0,
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,view_changes,0.0,0.0,0.0,
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,runtime_seconds,1.3040685899999516,1.441324309999618,0.13725571999966646,0.10525191776888941
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,cpu_time_seconds,1.2734375,1.421875,0.1484375,0.1165644171779141
urban_roundabout,centralized_remote_0ms_control,0.0,80,100,peak_memory_kb,3716.01005859375,5347.23984375,1631.2297851562498,0.43897345793879694
urban_roundabout,centralized_remote_100ms,100.0,20,40,trust_precision,0.795,0.8099999999999999,0.014999999999999902,0.018867924528301765
urban_roundabout,centralized_remote_100ms,100.0,20,40,malicious_revocation_recall,0.4333333333333333,0.475,0.041666666666666685,0.0961538461538462
urban_roundabout,centralized_remote_100ms,100.0,20,40,false_revocation_rate,0.03645512469650397,0.01330371509113346,-0.02315140960537051,-0.6350659831261177
urban_roundabout,centralized_remote_100ms,100.0,20,40,trust_f1,0.5604395604395604,0.5974358974358974,0.036996336996336976,0.0660130718954248
urban_roundabout,centralized_remote_100ms,100.0,20,40,mcc,0.5012022153936407,0.5881227332859069,0.08692051789226618,0.17342404966027417
urban_roundabout,centralized_remote_100ms,100.0,20,40,detection_latency_p95_ms,9064.999999999995,9674.999999999998,610.0000000000036,0.06729178157749631
urban_roundabout,centralized_remote_100ms,100.0,20,40,qualification_latency_p95_ms,14142.573473937071,14105.445465581675,-37.12800835539565,-0.0026252653679910347
urban_roundabout,centralized_remote_100ms,100.0,20,40,consensus_latency_p95_ms,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,20,40,latency_p50_ms,14128.863412241772,14140.249508566052,11.386096324280516,0.00080587489538721
urban_roundabout,centralized_remote_100ms,100.0,20,40,latency_p95_ms,14154.154777359505,14179.957695331785,25.80291797227983,0.0018229924978320346
urban_roundabout,centralized_remote_100ms,100.0,20,40,latency_p99_ms,14167.735761609485,14194.299565402156,26.563803792671024,0.0018749505382964116
urban_roundabout,centralized_remote_100ms,100.0,20,40,ledger_consistency_delay_p95_ms,1.000000000001222,1.0000000000008935,-3.284039706841213e-13,-3.2840397068372003e-13
urban_roundabout,centralized_remote_100ms,100.0,20,40,messages_per_decision,36.33311989565859,31.804937903727375,-4.528181991931216,-0.12462959429124842
urban_roundabout,centralized_remote_100ms,100.0,20,40,bytes_per_decision,25578.51640654365,22390.676284224075,-3187.840122319576,-0.1246295942912484
urban_roundabout,centralized_remote_100ms,100.0,20,40,retransmissions,23.3,42.4,19.099999999999998,0.8197424892703862
urban_roundabout,centralized_remote_100ms,100.0,20,40,mean_queue_delay_ms,4016.227131029311,5291.612806179253,1275.3856751499425,0.3175581543425002
urban_roundabout,centralized_remote_100ms,100.0,20,40,packet_delivery_ratio,0.9824359744568639,0.9823824724581571,-5.3501998706795284e-05,-5.445850935616814e-05
urban_roundabout,centralized_remote_100ms,100.0,20,40,consensus_liveness_failures,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,20,40,safety_violations,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,20,40,view_changes,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,20,40,runtime_seconds,0.49576015999991796,0.9298815699999977,0.43412141000007975,0.8756682061748399
urban_roundabout,centralized_remote_100ms,100.0,20,40,cpu_time_seconds,0.4765625,0.8953125,0.41874999999999996,0.8786885245901639
urban_roundabout,centralized_remote_100ms,100.0,20,40,peak_memory_kb,1250.34384765625,2208.13369140625,957.7898437499998,0.7660211593357794
urban_roundabout,centralized_remote_100ms,100.0,40,60,trust_precision,0.8099999999999999,0.9136904761904763,0.10369047619047633,0.1280129335684893
urban_roundabout,centralized_remote_100ms,100.0,40,60,malicious_revocation_recall,0.475,0.6277777777777778,0.1527777777777778,0.32163742690058483
urban_roundabout,centralized_remote_100ms,100.0,40,60,false_revocation_rate,0.01330371509113346,0.0054806267306267,-0.00782308836050676,-0.5880378756547952
urban_roundabout,centralized_remote_100ms,100.0,40,60,trust_f1,0.5974358974358974,0.7423436041083099,0.14490770667241248,0.2425493802671282
urban_roundabout,centralized_remote_100ms,100.0,40,60,mcc,0.5881227332859069,0.7399001527649097,0.1517774194790028,0.2580709958804101
urban_roundabout,centralized_remote_100ms,100.0,40,60,detection_latency_p95_ms,9674.999999999998,9519.999999999996,-155.00000000000182,-0.016020671834625515
urban_roundabout,centralized_remote_100ms,100.0,40,60,qualification_latency_p95_ms,14105.445465581675,14171.794816338079,66.34935075640351,0.004703811086172415
urban_roundabout,centralized_remote_100ms,100.0,40,60,consensus_latency_p95_ms,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,40,60,latency_p50_ms,14140.249508566052,14153.273928903925,13.02442033787338,0.0009210884383605316
urban_roundabout,centralized_remote_100ms,100.0,40,60,latency_p95_ms,14179.957695331785,14201.89880857697,21.94111324518599,0.0015473327718325473
urban_roundabout,centralized_remote_100ms,100.0,40,60,latency_p99_ms,14194.299565402156,14213.652302753277,19.352737351120595,0.001363416156038573
urban_roundabout,centralized_remote_100ms,100.0,40,60,ledger_consistency_delay_p95_ms,1.0000000000008935,1.0000000000011864,2.928768338961163e-13,2.928768338958546e-13
