event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-77589981f76e3c51788d68c3,case-grid-1008-veh_000-benign,root-bd56706d60a87068f523f07f,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,a3f080e5a097593039ebdb17cb3b66f4157bda3dfe16be7b2c6ca2311953915d,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 191.7066769833539}"
det-778de6711a421805f7a2a4dc,case-grid-1008-veh_000-benign,root-bd56706d60a87068f523f07f,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000000,benign,rsu-6,rsu,rsu-6,1.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,2b22413eacd771502392423ccf346b3f6b8190f61fc8e6c374af786b36d6522b,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 401.6857602654095}"
det-4f2cb5eaf5358949e811af97,case-grid-1008-veh_000-benign,root-4899010d999df184e0f1664a,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,6fd09503e3cfdd6daa49986c933f0d2f0bd6df9fba95cd0bb1da9da069c34700,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 177.79441494752163}"
det-0fc280a58c542986f5f0bd44,case-grid-1008-veh_000-benign,root-4899010d999df184e0f1664a,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000001,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,a7588628001d09c01a40618e92e5316c208ea2bcaf7ecf29fd666ec53c32b5cf,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 402.2138334223873}"
det-9eefaada3458292b24a3da70,case-grid-1008-veh_001-benign,root-e56f4e4a544c324031200fe5,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000000,benign,rsu-3,rsu,rsu-3,2.0,False,-1,0.78,0.9359999999999999,0.99,0.76,0.92,db2cd5b9496d1e87f2ab5dc21dcdf49ef5a7e535e65af6d49c3f90c931477e6b,cell-3-1,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 391.70326779336415}"
det-db47eced2f53c2e4c6ab9f7a,case-grid-1008-veh_001-benign,root-e56f4e4a544c324031200fe5,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000000,benign,rsu-4,rsu,rsu-4,2.0,False,-1,0.78,0.9239999999999999,0.99,0.76,0.68,1052edf695f87adc9714cad70e0a6223ec31b3473f0781394618ab9053e69e6f,cell-2-3,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 198.57353801551704}"
det-5daa5a765efd9d2d14ecf113,case-grid-1008-veh_000-benign,root-025348c016bb3291c6d20fd9,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,685838aa63eed6fe301ae6cdf406862193d537fec8f78a0e9c6eef5a4e50ab1a,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 163.64296614610996}"
det-88a27e139796fa11ba3e400a,case-grid-1008-veh_000-benign,root-025348c016bb3291c6d20fd9,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000002,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,6dcd91035682b14a11e7b7488114f0bf35b07cabeed5dd1b0965b23a2868b7f5,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 403.2430566644381}"
det-82321e7307c2f2a1a8bc21a9,case-grid-1008-veh_001-benign,root-66a163252c31ffaa9bc0d4fc,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000001,benign,rsu-3,rsu,rsu-3,3.0,False,-1,0.78,0.9359999999999999,0.99,0.76,0.92,27485beafaed41cbad53981d38e9e54e6948e18b74479377058914ac2420782b,cell-3-1,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 377.50391438744214}"
det-b7004691f2ce179ed2c860ce,case-grid-1008-veh_001-benign,root-66a163252c31ffaa9bc0d4fc,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000001,benign,rsu-4,rsu,rsu-4,3.0,False,-1,0.78,0.9239999999999999,0.99,0.76,0.68,362b74d2bddee786359a56e90d9e8cead5c7ed1935c42847007319b706da1745,cell-2-3,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 199.67169662905127}"
det-4c8f9a4ccbf0e26669df0fd1,case-grid-1008-veh_002-benign,root-3466d8c311a24947383a8bd1,1008,veh_002,ps-c10217be2cfbfbad,cam-1008-veh_002-000000,benign,rsu-5,rsu,rsu-5,3.0,False,-1,0.78,0.9119999999999999,0.99,0.76,0.92,98a625837c33024b82b846603d956d5fe0d05643082f9e6e0ca01eba95d90cce,cell-0-3,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 191.7066769833539}"
det-0c16f9133c3439caf8b45c2d,case-grid-1008-veh_002-benign,root-3466d8c311a24947383a8bd1,1008,veh_002,ps-c10217be2cfbfbad,cam-1008-veh_002-000000,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,7d886b80ca8a6e67e3fbf578dec72e8bc7a61543211373ca2fbe861becccde76,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 398.4864489540391}"
det-a359cee514c1852023b60167,case-grid-1008-veh_000-benign,root-c2e1e2ce728f081af40efda6,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000003,benign,rsu-1,rsu,rsu-1,4.0,False,-1,0.78,0.96,0.99,0.76,0.92,63dac520c5034bbbdb1bc235106ece1e9d5656b2a15d6bc60e686aa524519130,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 150.1567879891471}"
det-f66c75142ea2377953b83f08,case-grid-1008-veh_000-benign,root-c2e1e2ce728f081af40efda6,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000003,benign,rsu-6,rsu,rsu-6,4.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,b4c7eeaa05a773537d51c391f5483dc9997691e22acb5a9c478aeb45e9d27f48,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 404.68228976520805}"
det-bd19b0d55b46588c7d940729,case-grid-1008-veh_001-benign,root-c735d421e1a357a269afa461,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000002,benign,rsu-3,rsu,rsu-3,4.0,False,-1,0.78,0.9359999999999999,0.99,0.76,0.92,f5c2e9088132583af21eb1da9be4e91e06ea23fa063217673bbcddb30c1766ad,cell-3-1,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 363.6516284164238}"
det-1d72e747154d72b19437c736,case-grid-1008-veh_001-benign,root-c735d421e1a357a269afa461,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000002,benign,rsu-4,rsu,rsu-4,4.0,False,-1,0.78,0.9239999999999999,0.99,0.76,0.68,96e07827ea6546a6b377ac9eecf4a113cb2d76f4711742116b6f6610c07d51a2,cell-2-3,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 201.70280120067764}"
