message_id,original_message_id,case_id,observation_root_id,seed,sender_vehicle_id,pseudonym,message_type,generated_at,true_x,true_y,true_speed_mps,true_acceleration_mps2,reported_x,reported_y,reported_speed_mps,reported_acceleration_mps2,nonce,certificate_valid,denm_claimed,attack_type,ground_truth_malicious,retransmission_index,payload
cam-1003-veh_000-000000,cam-1003-veh_000-000000,case-grid-1003-veh_000-benign,root-1372a2e9fdbf236a9fce8dc6,1003,veh_000,ps-9fde33d38ecdbfb0,CAM,1.0,8.3,-1.6,12.0,0.0,8.3,-1.6,12.0,0.0,nonce-1372a2e9fdbf236a9fce,True,False,benign,False,0,"{""attack_ended_at"": 1.0, ""case_opened_at"": 1.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1003-veh_000-000001,cam-1003-veh_000-000001,case-grid-1003-veh_000-benign,root-f3b75de632be1096b786a679,1003,veh_000,ps-9fde33d38ecdbfb0,CAM,2.0,20.73337215783162,-1.6,12.433372157831624,0.43337215783162364,20.73337215783162,-1.6,12.433372157831624,0.43337215783162364,nonce-f3b75de632be1096b786,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1003-veh_001-000000,cam-1003-veh_001-000000,case-grid-1003-veh_001-benign,root-92406b8dc64709369b75548b,1003,veh_001,ps-f81289df65d05ff0,CAM,2.0,798.4,791.6999999999999,13.0,0.0,798.4,791.6999999999999,13.0,0.0,nonce-92406b8dc64709369b75,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1003-veh_000-000002,cam-1003-veh_000-000002,case-grid-1003-veh_000-benign,root-efdd47ae1bdd5228c3e866a6,1003,veh_000,ps-9fde33d38ecdbfb0,CAM,3.0,33.262508286318635,-1.6,12.529136128487012,0.09576397065538877,33.262508286318635,-1.6,12.529136128487012,0.09576397065538877,nonce-efdd47ae1bdd5228c3e8,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1003-veh_001-000001,cam-1003-veh_001-000001,case-grid-1003-veh_001-benign,root-7bb2e6dc3b9e4970a959df2d,1003,veh_001,ps-f81289df65d05ff0,CAM,3.0,798.4,776.826601899884,14.873398100115852,1.8733981001158515,798.4,776.826601899884,14.873398100115852,1.8733981001158515,nonce-7bb2e6dc3b9e4970a959,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1003-veh_002-000000,cam-1003-veh_002-000000,case-grid-1003-veh_002-benign,root-76565598b65a96ebdf76a9db,1003,veh_002,ps-36887f75075b1ede,CAM,3.0,8.3,798.4,12.0,0.0,8.3,798.4,12.0,0.0,nonce-76565598b65a96ebdf76,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""g02_g12_0"", ""road_id"": ""g02_g12""}"
cam-1003-veh_000-000003,cam-1003-veh_000-000003,case-grid-1003-veh_000-benign,root-99f15af706d46d0f7569d17e,1003,veh_000,ps-9fde33d38ecdbfb0,CAM,4.0,46.16626165016818,-1.6,12.903753363849543,0.3746172353625301,46.16626165016818,-1.6,12.903753363849543,0.3746172353625301,nonce-99f15af706d46d0f7569,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1003-veh_001-000002,cam-1003-veh_001-000002,case-grid-1003-veh_001-benign,root-1a60eb47500f04d8b322e01e,1003,veh_001,ps-f81289df65d05ff0,CAM,4.0,798.4,761.9793612549937,14.847240644890377,-0.026157455225474635,798.4,761.9793612549937,14.847240644890377,-0.026157455225474635,nonce-1a60eb47500f04d8b322,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1003-veh_002-000001,cam-1003-veh_002-000001,case-grid-1003-veh_002-benign,root-c896d67627b87ae068b46b2a,1003,veh_002,ps-36887f75075b1ede,CAM,4.0,21.964153524501025,798.4,13.664153524501028,1.6641535245010282,21.964153524501025,798.4,13.664153524501028,1.6641535245010282,nonce-c896d67627b87ae068b4,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g02_g12_0"", ""road_id"": ""g02_g12""}"
cam-1003-veh_003-000000,cam-1003-veh_003-000000,case-grid-1003-veh_003-benign,root-ce36dfac021c4984ff3a70be,1003,veh_003,ps-f5153fc75664118d,CAM,4.0,801.6,8.3,13.0,0.0,801.6,8.3,13.0,0.0,nonce-ce36dfac021c4984ff3a,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g20_g21_0"", ""road_id"": ""g20_g21""}"
