event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-8b654d3061177d60e6226d66,case-smoke-1007-veh_000-benign,root-82ca7de2390510653c9c38f4,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,fe76b7487f2c9ed1215b76d566943d5a9313b99baf31044257e57e9546562c64,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
det-0bf60d7415f52795055acc9b,case-smoke-1007-veh_000-benign,root-82ca7de2390510653c9c38f4,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000000,benign,rsu-6,rsu,rsu-6,1.0,False,-1,0.78,0.88,0.99,0.76,0.68,94cd8d2403708fe1c10ca5a04e85f358d0f094da79ce6c1af808e34607673863,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 251.7368665889047}"
det-cb06bb6a9863428ebcaa9f1b,case-smoke-1007-veh_000-benign,root-e2da95b6ee085b3d024ba1aa,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,1ca945c8507c84c133c8205f14618ece4c4a7f6fbf7a3bce247be2b47ea13bcc,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 227.35828701388215}"
det-96b2dd21cc4ba3bd1f806c32,case-smoke-1007-veh_000-benign,root-e2da95b6ee085b3d024ba1aa,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000001,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,62cca24515fa8e28b1d9eef5af06db8f707085e9b19a38da5a7b9f383a5763f3,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 252.61722455540936}"
wdet-c8c36cf4e7888ae04b2dcaeb,case-smoke-1007-veh_000-benign,wroot-e2d0ecaf047cc9e8a3cdf65e,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000001,benign,veh_001,vehicle_witness,rsu-6,2.0,False,-1,0.78,0.8793315015271004,0.99,0.76,0.8169856162931292,38c8188a2373df0d5d26010ee6c3b61e55e0aa84fe1bab78cae5c421c058232a,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 23.259420557737364}"
det-aa3d2b371fc095724c3fa644,case-smoke-1007-veh_001-benign,root-1ac3604d633b7548190393eb,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000000,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,a4996d7a2180ce8689d4f4c4314db247d361b80e693db33301b5b0bc54e49472,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 248.5386287883636}"
det-c806379185b7b85e797821eb,case-smoke-1007-veh_001-benign,root-1ac3604d633b7548190393eb,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,6aca95b1c1ada7e754f910cae4f16fdce7b387fe1bbcb37df6a179b52b80b6f1,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
wdet-0c76a9ee47914e5e5d78a0fa,case-smoke-1007-veh_001-benign,wroot-df3a35fb402b6e66bc0df134,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000000,benign,veh_000,vehicle_witness,rsu-1,2.0,False,-1,0.78,0.9170490533395376,0.99,0.76,0.8610455526528281,1d88ff7e3e1a330602414819d3780759658e616f1fdf31030f609c571f94e53a,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 23.259420557737364}"
det-1db79039200aa723dfb1e745,case-smoke-1007-veh_000-benign,root-5ea6192466b8686bf8fecd36,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,5bf0048bb1a145967f153868db45487a9c7bc5c26011ce6b0c7cc191daa73ea0,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 210.85857570960093}"
det-3f0bc162bc778368286b81bb,case-smoke-1007-veh_000-benign,root-5ea6192466b8686bf8fecd36,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000002,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,6c99bfdf15de002edbbb22e2fd02450f192937584a1df63a87614b6fed5592e7,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 254.62734799879536}"
wdet-dbc698446a91e4e1c654665a,case-smoke-1007-veh_000-benign,wroot-f3bc769e47dd6b82097dfacb,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000002,benign,veh_002,vehicle_witness,rsu-1,3.0,False,-1,0.78,0.8614626375641913,0.99,0.76,0.9012048598297684,aaa08240ed1eb7327caadce121a8c9eff4c1e04df9f0112c15a6cac4abb92779,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 30.84749479723629}"
wdet-02e66879998bc84dfe70ddcd,case-smoke-1007-veh_000-benign,wroot-6b1c89e22191d1cb437ea74d,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000002,benign,veh_001,vehicle_witness,rsu-6,3.0,False,-1,0.78,0.8793315015271004,0.99,0.76,0.8259827767665642,a85bd008d71a4b2bfe1a27607e8f8bac7cc2c804f89edfe514c5bd75181fdd38,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 44.51300511440928}"
det-86f8b52683fa734879142680,case-smoke-1007-veh_001-benign,root-9b6d0ced05002bea17a1fb40,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000001,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,d3578a80894ac6bf1a15c033ed6660139e446c9156ce719d0d0b4e92f534d27d,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 249.39969447771705}"
det-ef94e3d37049646b37c5f198,case-smoke-1007-veh_001-benign,root-9b6d0ced05002bea17a1fb40,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000001,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,6cd2944cd46fe7f3e6b82a847a7caca1846f9428ce4ffe6de52325ab5759b8e9,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 227.69760493887853}"
wdet-7e7f6e20d816f431d2a61c1a,case-smoke-1007-veh_001-benign,wroot-99185af32d218ee5df1416c4,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000001,benign,veh_002,vehicle_witness,rsu-1,3.0,False,-1,0.78,0.8614626375641913,0.99,0.76,0.8998531000385154,b8df19aafec5460d72a7144a937fba80882e769dfa971584c11ba055cb90b344,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 24.829080908622874}"
