event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-6232fc407ece9705fb5439b7,case-smoke-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,17cbaf48b6140094cf06bd27ee9ba0942b28deea33ae279e694d4097011e6a3d,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
det-c4d9bb45994624bfd436fc6f,case-smoke-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000000,benign,rsu-6,rsu,rsu-6,1.0,False,-1,0.78,0.88,0.99,0.76,0.68,c259d0ea23256a6e537dacec263646f64edd94c4d2715f4abee2862187e41a24,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 251.7368665889047}"
det-101d11dbc75ebf41a027d326,case-smoke-1009-veh_000-benign,root-31be627836cab870471f156a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,b600232cfcd625333f38e1e27b069fd8a8c316e16dd9581f0d1235be1a3d80e5,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 227.65183998599983}"
det-a33001db84c3958aa2f678d3,case-smoke-1009-veh_000-benign,root-31be627836cab870471f156a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000001,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,6fad14f320b76f2783c33b8542fe00bfec79cf26c2d41e33558db6d66274e651,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 252.5910758542233}"
wdet-f9bd7e543b38df837881d688,case-smoke-1009-veh_000-benign,wroot-9e9cc30fca44b64e346c2f1e,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000001,benign,veh_001,vehicle_witness,rsu-6,2.0,False,-1,0.78,0.8201333124712891,0.99,0.76,0.842203009921631,8df01a0d8ee56e008d4010de8d3fa8b69eef18ee6792316f42dd888c530cfdff,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 22.994118738060347}"
det-b55ae78279b4744cc64afc2f,case-smoke-1009-veh_001-benign,root-542767353061274d68c580ae,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000000,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,ea43fe1e9dd8951d75d2ecd622384c72d75a5ec97f27247d8feb60809f735b9a,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 248.5386287883636}"
det-d5906fb5b123ece975d4c6f9,case-smoke-1009-veh_001-benign,root-542767353061274d68c580ae,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,a881c31f13cd2bc711a386f4386b77d24188d385a9ca9fae76e4bd5390497587,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
wdet-230e208d76a2e436c133a1a6,case-smoke-1009-veh_001-benign,wroot-27108463d37dd73616ac2829,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000000,benign,veh_000,vehicle_witness,rsu-1,2.0,False,-1,0.78,0.6890634331790122,0.99,0.76,0.8083093999873726,041b1d41adf7279faae75a3da6fa6593f3abe43f9965279820fe31c4afde7505,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 22.994118738060347}"
det-0c57ad0ddd7a62af812f4e1d,case-smoke-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,8fbef2155c951a88cb105e3ea913a72239218696b9f3d2825f32c03847861026,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 211.7301111202835}"
det-b5e855e1b4e10855651728df,case-smoke-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,e554a1a089a0befd388ed5ccac3b54e1d89c8cef4309c3d0f5e9c16408dc6764,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 254.49480771529673}"
wdet-5797dd21e8df42d5a4972f89,case-smoke-1009-veh_000-benign,wroot-1998f9e703dbe1b452ae5967,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,veh_002,vehicle_witness,rsu-1,3.0,False,-1,0.78,0.6761166820345036,0.99,0.76,0.8632573439641112,d3d8cdb80246d6bff861d2ba63bd76d4fc10f1449ca258819503e3777cd09472,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 29.9759343980765}"
wdet-3eb7117bb8eefd083488e80d,case-smoke-1009-veh_000-benign,wroot-2edcda4229ac32e42687eb4f,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,veh_001,vehicle_witness,rsu-6,3.0,False,-1,0.78,0.8201333124712891,0.99,0.76,0.9237113867189617,230e7d032124af955cb779a32d817bf1926239e19fd97203709309a6906e8051,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 44.047212411899565}"
det-fb8695f77719ed7704ce1c1d,case-smoke-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000001,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,17a647c96cd87a1b170bc78331ea41747e995199dfd4134ad0e4b5aa071ba73e,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 249.44356920709552}"
det-133aab9a6eb28c955c3cb500,case-smoke-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000001,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,0b528d3d98b7e3130dbf9209fbc91bf17e3d4baa56c39d2cdf4ec01850848354,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 227.21234028169707}"
wdet-f1600e8a3f180c053ef50a60,case-smoke-1009-veh_001-benign,wroot-9ba8832a938d7eb4b2110db2,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000001,benign,veh_002,vehicle_witness,rsu-1,3.0,False,-1,0.78,0.6761166820345036,0.99,0.76,0.9427423655296515,898b7e9875bfc79ae881ab05cff370a3ee9432ec452a57627a5b87881a378311,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 25.29669459211989}"
wdet-7760560324edc317b65c2f1f,case-smoke-1009-veh_001-benign,wroot-2db1cbf74d748bcf93e3f16a,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000001,benign,veh_000,vehicle_witness,rsu-1,3.0,False,-1,0.78,0.6890634331790122,0.99,0.76,0.8070160903315957,239845763ab0f1c10260c3f29170706ced6324359f96b512cf156258e17394f7,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 44.047212411899565}"
det-4e2250d774b881e0434e3188,case-smoke-1009-veh_002-benign,root-8e7a07ced39fc4ae56ddb660,1009,veh_002,ps-82d20bf6cc83db01,cam-1009-veh_002-000000,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,13d8ac5cfc1d529eac4afd3ef84fff6f17b71b238fdf36802f5bd4a17a9bda9b,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
det-6a3388ca89755fe773042726,case-smoke-1009-veh_002-benign,root-8e7a07ced39fc4ae56ddb660,1009,veh_002,ps-82d20bf6cc83db01,cam-1009-veh_002-000000,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,5a727e7ab4dbe953e876ab2ee1b2c1fdbfe981f519058976059dee5c3ac37270,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 251.7368665889047}"
wdet-b03de0e90eb8a974dbc41c36,case-smoke-1009-veh_002-benign,wroot-adf4a7dd8d16b9287eb00726,1009,veh_002,ps-82d20bf6cc83db01,cam-1009-veh_002-000000,benign,veh_001,vehicle_witness,rsu-6,3.0,False,-1,0.78,0.8201333124712891,0.99,0.76,0.9304191909219592,0abe8be4eacb0b6e4998f07b23e1e0002228b1f6baff9950ebfaca24346660b8,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 25.29669459211989}"
wdet-a12a7d0f09e92bd550fc24de,case-smoke-1009-veh_002-benign,wroot-f52897a4ed362f4ca551b8c8,1009,veh_002,ps-82d20bf6cc83db01,cam-1009-veh_002-000000,benign,veh_000,vehicle_witness,rsu-1,3.0,False,-1,0.78,0.6890634331790122,0.99,0.76,0.8724913049179834,eeb104746df9548c4aec16fb518188611f35ffbe8f26afa3d9b3f59d2cac6fec,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 29.9759343980765}"
det-09d55aeb24c3b17381ac8c7e,case-smoke-1009-veh_000-benign,root-6d14a3ee956a7cafbef3a9dd,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000003,benign,rsu-1,rsu,rsu-1,4.0,False,-1,0.78,0.96,0.99,0.76,0.92,dba0e3723b662d328b4bc3a6d2fe096c0aaf11d3e206ee0567f10aad770bcc59,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 195.74071472951914}"
det-a616de82714fd6e56bf6d113,case-smoke-1009-veh_000-benign,root-6d14a3ee956a7cafbef3a9dd,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000003,benign,rsu-6,rsu,rsu-6,4.0,False,-1,0.78,0.88,0.99,0.76,0.68,9df1a652af596873f32036f0def8a2c2a34f02c8c47128ed2c31264d65679e17,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 257.38558569614287}"
wdet-0ea50b92000f2cd20c1e10b3,case-smoke-1009-veh_000-benign,wroot-d9fbac34e78b562fb9a5bb62,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000003,benign,veh_002,vehicle_witness,rsu-1,4.0,False,-1,0.78,0.6761166820345036,0.99,0.76,0.8376487109186105,8523614423d2bb2da82f6860bbd479fc912075c890aa65c1d2f8ee62a5482a45,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 4.0, ""compromised_witness"": false, ""witness_distance_m"": 31.024434300563303}"
wdet-e06a6de127e9121776fb12fc,case-smoke-1009-veh_000-benign,wroot-f32fc6f87d4eb72e7c93ae06,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000003,benign,veh_003,vehicle_witness,rsu-6,4.0,False,-1,0.78,0.8412252231167265,0.99,0.76,0.9195369186263918,5ea65aca12048e6e8d025bcfc6c5d5d5865e71e2687dcff51a6757819533046a,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 4.0, ""compromised_witness"": false, ""witness_distance_m"": 53.58823644504501}"
wdet-1fa6442b0f1b71e93e237764,case-smoke-1009-veh_000-benign,wroot-df90f849316578b1ada6ebd3,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000003,benign,veh_001,vehicle_witness,rsu-6,4.0,False,-1,0.78,0.8201333124712891,0.99,0.76,0.8211659592432569,fe1b47e3bf561802d88cde6a904dbfeb66a9a6d97f3a254f65167ceebe8bf875,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 4.0, ""compromised_witness"": false, ""witness_distance_m"": 65.58073747219687}"
det-757a479681c9d665e44ead1e,case-smoke-1009-veh_001-benign,root-582086a6f03a35e0e1b211ac,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000002,benign,rsu-1,rsu,rsu-1,4.0,False,-1,0.78,0.96,0.99,0.76,0.92,593035a8db02b23c1a55384efddaac5f6c99bda1fba676b1c6aaa6417db4e25d,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 251.2114890543011}"
det-437b23931865527d0dc078f9,case-smoke-1009-veh_001-benign,root-582086a6f03a35e0e1b211ac,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000002,benign,rsu-6,rsu,rsu-6,4.0,False,-1,0.78,0.88,0.99,0.76,0.68,5e5ef5d9309195d57daa2cd0f00a82b2de4e903c04dcca148f3f5dc8f525af03,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 212.52733245635957}"
