case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-smoke-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-smoke-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,1.0,clean_observation
case-smoke-1009-veh_000-benign,root-31be627836cab870471f156a,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-smoke-1009-veh_000-benign,root-31be627836cab870471f156a,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,2.0,clean_observation
case-smoke-1009-veh_000-benign,wroot-9e9cc30fca44b64e346c2f1e,1009,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.8201333124712891,0.99,0.76,0.842203009921631,2.0,clean_observation
case-smoke-1009-veh_001-benign,root-542767353061274d68c580ae,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-smoke-1009-veh_001-benign,root-542767353061274d68c580ae,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,2.0,clean_observation
case-smoke-1009-veh_001-benign,wroot-27108463d37dd73616ac2829,1009,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6890634331790122,0.99,0.76,0.8083093999873726,2.0,clean_observation
case-smoke-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-smoke-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,3.0,clean_observation
case-smoke-1009-veh_000-benign,wroot-1998f9e703dbe1b452ae5967,1009,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6761166820345036,0.99,0.76,0.8632573439641112,3.0,clean_observation
case-smoke-1009-veh_000-benign,wroot-2edcda4229ac32e42687eb4f,1009,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.8201333124712891,0.99,0.76,0.9237113867189617,3.0,clean_observation
case-smoke-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-smoke-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,3.0,clean_observation
case-smoke-1009-veh_001-benign,wroot-9ba8832a938d7eb4b2110db2,1009,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6761166820345036,0.99,0.76,0.9427423655296515,3.0,clean_observation
case-smoke-1009-veh_001-benign,wroot-2db1cbf74d748bcf93e3f16a,1009,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6890634331790122,0.99,0.76,0.8070160903315957,3.0,clean_observation
case-smoke-1009-veh_002-benign,root-8e7a07ced39fc4ae56ddb660,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-smoke-1009-veh_002-benign,root-8e7a07ced39fc4ae56ddb660,1009,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.88,0.99,0.76,0.68,3.0,clean_observation
case-smoke-1009-veh_002-benign,wroot-adf4a7dd8d16b9287eb00726,1009,benign,0,1,-1,veh_001,vehicle_witness,rsu-6,domain-3,cell-0-0,vehicle_witness_observation,0.78,0.8201333124712891,0.99,0.76,0.9304191909219592,3.0,clean_observation
case-smoke-1009-veh_002-benign,wroot-f52897a4ed362f4ca551b8c8,1009,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.6890634331790122,0.99,0.76,0.8724913049179834,3.0,clean_observation
case-smoke-1009-veh_000-benign,root-6d14a3ee956a7cafbef3a9dd,1009,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
