event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-e6cbf40e574e61a40339493c,case-corridor-1004-veh_000-benign,root-2973cc9bc4ca44ef01b5168d,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,0fdfb5dbded39b84a1ea3ccf348e2c8ac87de8bed73a522a3b237a72d14fe72d,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 99.46883934177578}"
det-f217bf157537994a9ae4b53c,case-corridor-1004-veh_000-benign,root-2973cc9bc4ca44ef01b5168d,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000000,benign,rsu-2,rsu,rsu-2,1.0,False,-1,0.78,0.948,0.99,0.76,0.68,1866707c5c496a14b327cf60fb4edc570a1a4484b7f31d94e2e522330f7ab7fb,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 376.08250424607627}"
det-628cf72e70c9fe0443a809cb,case-corridor-1004-veh_000-benign,root-c3b38d9ef1d5d1b3f61e23d4,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,d4c38c9846eb2a6104220df62702cf38d20a2edd6401c8fa4317640c9ae06b18,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 86.2647793213594}"
det-3edded6caa2d7c68ab289b6a,case-corridor-1004-veh_000-benign,root-c3b38d9ef1d5d1b3f61e23d4,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000001,benign,rsu-2,rsu,rsu-2,2.0,False,-1,0.78,0.948,0.99,0.76,0.68,e6fc62a1602be6cc2fa2d0941bf407743430ea785368c3d78f2da8aaf85d52de,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 362.1821756605451}"
det-2f3223232f8a144ff59251a6,case-corridor-1004-veh_001-benign,root-0b8c39abd24008c6741a8f5f,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000000,benign,rsu-5,rsu,rsu-5,2.0,False,-1,0.78,0.9119999999999999,0.99,0.76,0.92,79d13003ac540cab753d10c1797089d3870260468a0eb13d7c9f60a169eb3982,cell-5-0,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 315.5472230903008}"
det-ad302fce0966ebfc131d4679,case-corridor-1004-veh_001-benign,root-0b8c39abd24008c6741a8f5f,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,0e8fb4e3400fb29381d5ccdb68f0b0a1b8ed554b62ec71c257c04d22733d2671,cell-6-0,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 49.23464227553612}"
det-8639469ac51935653b279a29,case-corridor-1004-veh_000-benign,root-fe854e687f573d4c61a5b554,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,572c7d05d0a7551ad774718b34a5eaa5f8aa03e8fb8a007669499da4b7462ea7,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 71.40905336306642}"
det-76b9cf78bf6c2ca2481c4d6a,case-corridor-1004-veh_000-benign,root-fe854e687f573d4c61a5b554,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000002,benign,rsu-2,rsu,rsu-2,3.0,False,-1,0.78,0.948,0.99,0.76,0.68,bce8105a39168383da086f5ee466710782fc8dcea047b36cade3e888e7f7e0a0,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 346.17887543406124}"
wdet-566964321e9f350e82052f3f,case-corridor-1004-veh_000-benign,wroot-2ef78425ddb02b65aedf4811,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000002,benign,veh_002,vehicle_witness,rsu-1,3.0,False,1,0.62,0.449108111887948,0.99,0.86,0.9377144546200965,bdd0c609d66cc4f921d5429e66c5a582c1d56e5299d81f37f6df78e620c95a69,cell-0--1,domain-1,vehicle_witness_observation,compromised_witness_false_report,"{""case_opened_at"": 3.0, ""compromised_witness"": true, ""witness_distance_m"": 30.006141259674912}"
det-3a66757f6602d217c96a870f,case-corridor-1004-veh_001-benign,root-44c610221d42250204340423,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000001,benign,rsu-5,rsu,rsu-5,3.0,False,-1,0.78,0.9119999999999999,0.99,0.76,0.92,89be4aaaddbeabe4aceb154d57d6595c2f8883d8a4bc5206d26d8a19843373d4,cell-5-0,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 300.3350277295705}"
