seed,case_id,source_kind,attestations,independent_roots,correlated_reports_suppressed,suppression_rate
1005,case-1005-veh_019-w0001,vehicle_witness,26,26,0,0.0
1005,case-1005-veh_019-w0002,rsu,81,15,66,0.8148148148148148
1005,case-1005-veh_019-w0002,vehicle_witness,76,76,0,0.0
1005,case-1005-veh_019-w0003,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_019-w0003,vehicle_witness,120,120,0,0.0
1005,case-1005-veh_019-w0004,rsu,75,15,60,0.8
1005,case-1005-veh_019-w0004,vehicle_witness,78,78,0,0.0
1005,case-1005-veh_019-w0005,rsu,14,7,7,0.5
1005,case-1005-veh_019-w0005,vehicle_witness,11,11,0,0.0
1005,case-1005-veh_020-w0001,rsu,21,9,12,0.5714285714285714
1005,case-1005-veh_020-w0001,vehicle_witness,18,18,0,0.0
1005,case-1005-veh_020-w0002,rsu,80,15,65,0.8125
1005,case-1005-veh_020-w0002,vehicle_witness,71,71,0,0.0
1005,case-1005-veh_020-w0003,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_020-w0003,vehicle_witness,120,120,0,0.0
1005,case-1005-veh_020-w0004,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_020-w0004,vehicle_witness,120,120,0,0.0
1005,case-1005-veh_020-w0005,rsu,85,15,70,0.8235294117647058
1005,case-1005-veh_020-w0005,vehicle_witness,78,78,0,0.0
1005,case-1005-veh_020-w0006,rsu,30,6,24,0.8
1005,case-1005-veh_020-w0006,vehicle_witness,24,24,0,0.0
1005,case-1005-veh_021-w0001,rsu,16,8,8,0.5
1005,case-1005-veh_021-w0001,vehicle_witness,16,16,0,0.0
1005,case-1005-veh_021-w0002,rsu,79,15,64,0.810126582278481
1005,case-1005-veh_021-w0002,vehicle_witness,49,49,0,0.0
1005,case-1005-veh_021-w0003,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_021-w0003,vehicle_witness,120,120,0,0.0
1005,case-1005-veh_021-w0004,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_021-w0004,vehicle_witness,120,120,0,0.0
1005,case-1005-veh_021-w0005,rsu,83,15,68,0.8192771084337349
1005,case-1005-veh_021-w0005,vehicle_witness,63,63,0,0.0
1005,case-1005-veh_021-w0006,rsu,24,6,18,0.75
1005,case-1005-veh_021-w0006,vehicle_witness,22,22,0,0.0
1005,case-1005-veh_022-w0001,rsu,14,7,7,0.5
1005,case-1005-veh_022-w0001,vehicle_witness,21,21,0,0.0
1005,case-1005-veh_022-w0002,rsu,75,15,60,0.8
1005,case-1005-veh_022-w0002,vehicle_witness,56,56,0,0.0
1005,case-1005-veh_022-w0003,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_022-w0003,vehicle_witness,120,120,0,0.0
1005,case-1005-veh_022-w0004,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_022-w0004,vehicle_witness,112,112,0,0.0
1005,case-1005-veh_022-w0005,rsu,76,15,61,0.8026315789473685
1005,case-1005-veh_022-w0005,vehicle_witness,45,45,0,0.0
1005,case-1005-veh_022-w0006,rsu,14,6,8,0.5714285714285714
1005,case-1005-veh_022-w0006,vehicle_witness,18,18,0,0.0
1005,case-1005-veh_023-w0001,rsu,12,6,6,0.5
1005,case-1005-veh_023-w0001,vehicle_witness,12,12,0,0.0
1005,case-1005-veh_023-w0002,rsu,71,15,56,0.7887323943661971
1005,case-1005-veh_023-w0002,vehicle_witness,44,44,0,0.0
1005,case-1005-veh_023-w0003,rsu,90,15,75,0.8333333333333334
1005,case-1005-veh_023-w0003,vehicle_witness,120,120,0,0.0
1005,case-1005-veh_023-w0004,rsu,82,15,67,0.8170731707317073
1005,case-1005-veh_023-w0004,vehicle_witness,75,75,0,0.0
1005,case-1005-veh_023-w0005,rsu,31,11,20,0.6451612903225806
1005,case-1005-veh_023-w0005,vehicle_witness,11,11,0,0.0
1006,case-1006-veh_000-w0000,rsu,46,14,32,0.6956521739130435
1006,case-1006-veh_000-w0000,vehicle_witness,16,16,0,0.0
1006,case-1006-veh_000-w0001,rsu,85,15,70,0.8235294117647058
1006,case-1006-veh_000-w0001,vehicle_witness,45,45,0,0.0
1006,case-1006-veh_000-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_000-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_000-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_000-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_000-w0004,rsu,86,15,71,0.8255813953488372
1006,case-1006-veh_000-w0004,vehicle_witness,102,102,0,0.0
1006,case-1006-veh_000-w0005,rsu,51,15,36,0.7058823529411765
1006,case-1006-veh_000-w0005,vehicle_witness,64,64,0,0.0
1006,case-1006-veh_001-w0000,rsu,39,13,26,0.6666666666666666
1006,case-1006-veh_001-w0000,vehicle_witness,14,14,0,0.0
1006,case-1006-veh_001-w0001,rsu,83,15,68,0.8192771084337349
1006,case-1006-veh_001-w0001,vehicle_witness,40,40,0,0.0
1006,case-1006-veh_001-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_001-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_001-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_001-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_001-w0004,rsu,87,15,72,0.8275862068965517
1006,case-1006-veh_001-w0004,vehicle_witness,102,102,0,0.0
1006,case-1006-veh_001-w0005,rsu,56,15,41,0.7321428571428571
1006,case-1006-veh_001-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_001-w0006,rsu,4,2,2,0.5
1006,case-1006-veh_001-w0006,vehicle_witness,10,10,0,0.0
1006,case-1006-veh_002-w0000,rsu,36,12,24,0.6666666666666666
1006,case-1006-veh_002-w0000,vehicle_witness,12,12,0,0.0
1006,case-1006-veh_002-w0001,rsu,83,15,68,0.8192771084337349
1006,case-1006-veh_002-w0001,vehicle_witness,45,45,0,0.0
1006,case-1006-veh_002-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_002-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_002-w0003,rsu,67,15,52,0.7761194029850746
1006,case-1006-veh_002-w0003,vehicle_witness,41,41,0,0.0
1006,case-1006-veh_002-w0004,rsu,10,5,5,0.5
1006,case-1006-veh_002-w0004,vehicle_witness,10,10,0,0.0
1006,case-1006-veh_003-w0000,rsu,31,11,20,0.6451612903225806
1006,case-1006-veh_003-w0000,vehicle_witness,10,10,0,0.0
1006,case-1006-veh_003-w0001,rsu,82,15,67,0.8170731707317073
1006,case-1006-veh_003-w0001,vehicle_witness,42,42,0,0.0
1006,case-1006-veh_003-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_003-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_003-w0003,rsu,71,15,56,0.7887323943661971
1006,case-1006-veh_003-w0003,vehicle_witness,28,28,0,0.0
1006,case-1006-veh_003-w0004,rsu,12,6,6,0.5
1006,case-1006-veh_003-w0004,vehicle_witness,6,6,0,0.0
1006,case-1006-veh_004-w0000,rsu,26,10,16,0.6153846153846154
1006,case-1006-veh_004-w0000,vehicle_witness,18,18,0,0.0
1006,case-1006-veh_004-w0001,rsu,81,15,66,0.8148148148148148
1006,case-1006-veh_004-w0001,vehicle_witness,51,51,0,0.0
1006,case-1006-veh_004-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_004-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_004-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_004-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_004-w0004,rsu,88,15,73,0.8295454545454546
1006,case-1006-veh_004-w0004,vehicle_witness,105,105,0,0.0
1006,case-1006-veh_004-w0005,rsu,57,15,42,0.7368421052631579
1006,case-1006-veh_004-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_004-w0006,rsu,4,2,2,0.5
1006,case-1006-veh_004-w0006,vehicle_witness,8,8,0,0.0
1006,case-1006-veh_005-w0000,rsu,21,9,12,0.5714285714285714
1006,case-1006-veh_005-w0000,vehicle_witness,15,15,0,0.0
1006,case-1006-veh_005-w0001,rsu,80,15,65,0.8125
1006,case-1006-veh_005-w0001,vehicle_witness,50,50,0,0.0
1006,case-1006-veh_005-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_005-w0002,vehicle_witness,119,119,0,0.0
1006,case-1006-veh_005-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_005-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_005-w0004,rsu,89,15,74,0.8314606741573034
1006,case-1006-veh_005-w0004,vehicle_witness,105,105,0,0.0
1006,case-1006-veh_005-w0005,rsu,60,15,45,0.75
1006,case-1006-veh_005-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_005-w0006,rsu,6,3,3,0.5
1006,case-1006-veh_005-w0006,vehicle_witness,14,14,0,0.0
1006,case-1006-veh_006-w0000,rsu,16,8,8,0.5
1006,case-1006-veh_006-w0000,vehicle_witness,12,12,0,0.0
1006,case-1006-veh_006-w0001,rsu,75,7,68,0.9066666666666666
1006,case-1006-veh_006-w0001,vehicle_witness,49,25,24,0.4897959183673469
1006,case-1006-veh_006-w0002,rsu,75,4,71,0.9466666666666667
1006,case-1006-veh_006-w0002,vehicle_witness,119,55,64,0.5378151260504201
1006,case-1006-veh_006-w0003,rsu,75,4,71,0.9466666666666667
1006,case-1006-veh_006-w0003,vehicle_witness,69,33,36,0.5217391304347826
1006,case-1006-veh_006-w0004,rsu,45,4,41,0.9111111111111111
1006,case-1006-veh_006-w0004,vehicle_witness,23,12,11,0.4782608695652174
1006,case-1006-veh_007-w0000,rsu,14,7,7,0.5
1006,case-1006-veh_007-w0000,vehicle_witness,10,10,0,0.0
1006,case-1006-veh_007-w0001,rsu,74,15,59,0.7972972972972973
1006,case-1006-veh_007-w0001,vehicle_witness,45,45,0,0.0
1006,case-1006-veh_007-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_007-w0002,vehicle_witness,118,118,0,0.0
1006,case-1006-veh_007-w0003,rsu,82,15,67,0.8170731707317073
1006,case-1006-veh_007-w0003,vehicle_witness,86,86,0,0.0
1006,case-1006-veh_007-w0004,rsu,31,11,20,0.6451612903225806
1006,case-1006-veh_007-w0004,vehicle_witness,28,28,0,0.0
1006,case-1006-veh_008-w0000,rsu,12,6,6,0.5
1006,case-1006-veh_008-w0000,vehicle_witness,14,14,0,0.0
1006,case-1006-veh_008-w0001,rsu,71,15,56,0.7887323943661971
1006,case-1006-veh_008-w0001,vehicle_witness,58,58,0,0.0
1006,case-1006-veh_008-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_008-w0002,vehicle_witness,117,117,0,0.0
1006,case-1006-veh_008-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_008-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_008-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_008-w0004,vehicle_witness,106,106,0,0.0
1006,case-1006-veh_008-w0005,rsu,61,15,46,0.7540983606557377
1006,case-1006-veh_008-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_008-w0006,rsu,6,3,3,0.5
1006,case-1006-veh_008-w0006,vehicle_witness,11,11,0,0.0
1006,case-1006-veh_009-w0000,rsu,10,5,5,0.5
1006,case-1006-veh_009-w0000,vehicle_witness,11,11,0,0.0
1006,case-1006-veh_009-w0001,rsu,67,15,52,0.7761194029850746
1006,case-1006-veh_009-w0001,vehicle_witness,57,57,0,0.0
1006,case-1006-veh_009-w0002,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_009-w0002,vehicle_witness,116,116,0,0.0
1006,case-1006-veh_009-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_009-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_009-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_009-w0004,vehicle_witness,107,107,0,0.0
1006,case-1006-veh_009-w0005,rsu,65,15,50,0.7692307692307693
1006,case-1006-veh_009-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_009-w0006,rsu,10,5,5,0.5
1006,case-1006-veh_009-w0006,vehicle_witness,20,20,0,0.0
1006,case-1006-veh_010-w0000,rsu,8,4,4,0.5
1006,case-1006-veh_010-w0000,vehicle_witness,8,8,0,0.0
1006,case-1006-veh_010-w0001,rsu,143,15,128,0.8951048951048951
1006,case-1006-veh_010-w0001,vehicle_witness,120,56,64,0.5333333333333333
1006,case-1006-veh_010-w0002,rsu,450,15,435,0.9666666666666667
1006,case-1006-veh_010-w0002,vehicle_witness,565,113,452,0.8
1006,case-1006-veh_010-w0003,rsu,425,15,410,0.9647058823529412
1006,case-1006-veh_010-w0003,vehicle_witness,490,98,392,0.8
1006,case-1006-veh_010-w0004,rsu,230,14,216,0.9391304347826087
1006,case-1006-veh_010-w0004,vehicle_witness,280,56,224,0.8
1006,case-1006-veh_011-w0000,rsu,6,3,3,0.5
1006,case-1006-veh_011-w0000,vehicle_witness,6,6,0,0.0
1006,case-1006-veh_011-w0001,rsu,57,15,42,0.7368421052631579
1006,case-1006-veh_011-w0001,vehicle_witness,60,60,0,0.0
1006,case-1006-veh_011-w0002,rsu,87,15,72,0.8275862068965517
1006,case-1006-veh_011-w0002,vehicle_witness,107,107,0,0.0
1006,case-1006-veh_011-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_011-w0003,vehicle_witness,119,119,0,0.0
1006,case-1006-veh_011-w0004,rsu,70,15,55,0.7857142857142857
1006,case-1006-veh_011-w0004,vehicle_witness,56,56,0,0.0
1006,case-1006-veh_011-w0005,rsu,14,7,7,0.5
1006,case-1006-veh_011-w0005,vehicle_witness,21,21,0,0.0
1006,case-1006-veh_012-w0000,rsu,4,2,2,0.5
1006,case-1006-veh_012-w0000,vehicle_witness,4,4,0,0.0
1006,case-1006-veh_012-w0001,rsu,56,15,41,0.7321428571428571
1006,case-1006-veh_012-w0001,vehicle_witness,52,52,0,0.0
1006,case-1006-veh_012-w0002,rsu,88,15,73,0.8295454545454546
1006,case-1006-veh_012-w0002,vehicle_witness,105,105,0,0.0
1006,case-1006-veh_012-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_012-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_012-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_012-w0004,vehicle_witness,111,111,0,0.0
1006,case-1006-veh_012-w0005,rsu,75,15,60,0.8
1006,case-1006-veh_012-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_012-w0006,rsu,12,6,6,0.5
1006,case-1006-veh_012-w0006,vehicle_witness,17,17,0,0.0
1006,case-1006-veh_013-w0000,rsu,2,1,1,0.5
1006,case-1006-veh_013-w0000,vehicle_witness,2,2,0,0.0
1006,case-1006-veh_013-w0001,rsu,51,15,36,0.7058823529411765
1006,case-1006-veh_013-w0001,vehicle_witness,50,50,0,0.0
1006,case-1006-veh_013-w0002,rsu,85,15,70,0.8235294117647058
1006,case-1006-veh_013-w0002,vehicle_witness,94,94,0,0.0
1006,case-1006-veh_013-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_013-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_013-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_013-w0004,vehicle_witness,111,111,0,0.0
1006,case-1006-veh_013-w0005,rsu,79,15,64,0.810126582278481
1006,case-1006-veh_013-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_013-w0006,rsu,15,6,9,0.6
1006,case-1006-veh_013-w0006,vehicle_witness,22,22,0,0.0
1006,case-1006-veh_014-w0001,rsu,51,15,36,0.7058823529411765
1006,case-1006-veh_014-w0001,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_014-w0002,rsu,344,15,329,0.9563953488372093
1006,case-1006-veh_014-w0002,vehicle_witness,400,100,300,0.75
1006,case-1006-veh_014-w0003,rsu,352,15,337,0.9573863636363636
1006,case-1006-veh_014-w0003,vehicle_witness,432,108,324,0.75
1006,case-1006-veh_014-w0004,rsu,228,15,213,0.9342105263157895
1006,case-1006-veh_014-w0004,vehicle_witness,212,53,159,0.75
1006,case-1006-veh_014-w0005,rsu,16,2,14,0.875
1006,case-1006-veh_014-w0005,vehicle_witness,16,4,12,0.75
1006,case-1006-veh_015-w0001,rsu,46,14,32,0.6956521739130435
1006,case-1006-veh_015-w0001,vehicle_witness,44,44,0,0.0
1006,case-1006-veh_015-w0002,rsu,85,15,70,0.8235294117647058
1006,case-1006-veh_015-w0002,vehicle_witness,97,97,0,0.0
1006,case-1006-veh_015-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_015-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_015-w0004,rsu,76,15,61,0.8026315789473685
1006,case-1006-veh_015-w0004,vehicle_witness,60,60,0,0.0
1006,case-1006-veh_015-w0005,rsu,16,8,8,0.5
1006,case-1006-veh_015-w0005,vehicle_witness,23,23,0,0.0
1006,case-1006-veh_016-w0001,rsu,38,13,25,0.6578947368421053
1006,case-1006-veh_016-w0001,vehicle_witness,35,35,0,0.0
1006,case-1006-veh_016-w0002,rsu,83,15,68,0.8192771084337349
1006,case-1006-veh_016-w0002,vehicle_witness,77,77,0,0.0
1006,case-1006-veh_016-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_016-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_016-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_016-w0004,vehicle_witness,114,114,0,0.0
1006,case-1006-veh_016-w0005,rsu,81,15,66,0.8148148148148148
1006,case-1006-veh_016-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_016-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_016-w0006,vehicle_witness,17,17,0,0.0
1006,case-1006-veh_017-w0001,rsu,36,12,24,0.6666666666666666
1006,case-1006-veh_017-w0001,vehicle_witness,32,32,0,0.0
1006,case-1006-veh_017-w0002,rsu,83,15,68,0.8192771084337349
1006,case-1006-veh_017-w0002,vehicle_witness,80,80,0,0.0
1006,case-1006-veh_017-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_017-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_017-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_017-w0004,vehicle_witness,114,114,0,0.0
1006,case-1006-veh_017-w0005,rsu,81,15,66,0.8148148148148148
1006,case-1006-veh_017-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_017-w0006,rsu,21,6,15,0.7142857142857143
1006,case-1006-veh_017-w0006,vehicle_witness,22,22,0,0.0
1006,case-1006-veh_018-w0001,rsu,30,11,19,0.6333333333333333
1006,case-1006-veh_018-w0001,vehicle_witness,29,29,0,0.0
1006,case-1006-veh_018-w0002,rsu,82,15,67,0.8170731707317073
1006,case-1006-veh_018-w0002,vehicle_witness,73,73,0,0.0
1006,case-1006-veh_018-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_018-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_018-w0004,rsu,78,15,63,0.8076923076923077
1006,case-1006-veh_018-w0004,vehicle_witness,57,57,0,0.0
1006,case-1006-veh_018-w0005,rsu,16,8,8,0.5
1006,case-1006-veh_018-w0005,vehicle_witness,10,10,0,0.0
1006,case-1006-veh_019-w0001,rsu,26,10,16,0.6153846153846154
1006,case-1006-veh_019-w0001,vehicle_witness,26,26,0,0.0
1006,case-1006-veh_019-w0002,rsu,81,15,66,0.8148148148148148
1006,case-1006-veh_019-w0002,vehicle_witness,74,74,0,0.0
1006,case-1006-veh_019-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_019-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_019-w0004,rsu,79,15,64,0.810126582278481
1006,case-1006-veh_019-w0004,vehicle_witness,60,60,0,0.0
1006,case-1006-veh_019-w0005,rsu,23,10,13,0.5652173913043478
1006,case-1006-veh_019-w0005,vehicle_witness,25,25,0,0.0
1006,case-1006-veh_020-w0001,rsu,18,9,9,0.5
1006,case-1006-veh_020-w0001,vehicle_witness,18,18,0,0.0
1006,case-1006-veh_020-w0002,rsu,76,15,61,0.8026315789473685
1006,case-1006-veh_020-w0002,vehicle_witness,39,39,0,0.0
1006,case-1006-veh_020-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_020-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_020-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_020-w0004,vehicle_witness,117,117,0,0.0
1006,case-1006-veh_020-w0005,rsu,83,15,68,0.8192771084337349
1006,case-1006-veh_020-w0005,vehicle_witness,64,64,0,0.0
1006,case-1006-veh_020-w0006,rsu,28,6,22,0.7857142857142857
1006,case-1006-veh_020-w0006,vehicle_witness,17,17,0,0.0
1006,case-1006-veh_021-w0001,rsu,16,8,8,0.5
1006,case-1006-veh_021-w0001,vehicle_witness,16,16,0,0.0
1006,case-1006-veh_021-w0002,rsu,74,15,59,0.7972972972972973
1006,case-1006-veh_021-w0002,vehicle_witness,34,34,0,0.0
1006,case-1006-veh_021-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_021-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_021-w0004,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_021-w0004,vehicle_witness,117,117,0,0.0
1006,case-1006-veh_021-w0005,rsu,83,15,68,0.8192771084337349
1006,case-1006-veh_021-w0005,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_021-w0006,rsu,27,6,21,0.7777777777777778
1006,case-1006-veh_021-w0006,vehicle_witness,22,22,0,0.0
1006,case-1006-veh_022-w0001,rsu,14,7,7,0.5
1006,case-1006-veh_022-w0001,vehicle_witness,14,14,0,0.0
1006,case-1006-veh_022-w0002,rsu,75,15,60,0.8
1006,case-1006-veh_022-w0002,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_022-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_022-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_022-w0004,rsu,81,15,66,0.8148148148148148
1006,case-1006-veh_022-w0004,vehicle_witness,69,69,0,0.0
1006,case-1006-veh_022-w0005,rsu,25,10,15,0.6
1006,case-1006-veh_022-w0005,vehicle_witness,10,10,0,0.0
1006,case-1006-veh_023-w0001,rsu,12,6,6,0.5
1006,case-1006-veh_023-w0001,vehicle_witness,18,18,0,0.0
1006,case-1006-veh_023-w0002,rsu,71,15,56,0.7887323943661971
1006,case-1006-veh_023-w0002,vehicle_witness,59,59,0,0.0
1006,case-1006-veh_023-w0003,rsu,90,15,75,0.8333333333333334
1006,case-1006-veh_023-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_023-w0004,rsu,82,15,67,0.8170731707317073
1006,case-1006-veh_023-w0004,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_023-w0005,rsu,31,11,20,0.6451612903225806
1006,case-1006-veh_023-w0005,vehicle_witness,25,25,0,0.0
1007,case-1007-veh_000-w0000,rsu,46,14,32,0.6956521739130435
1007,case-1007-veh_000-w0000,vehicle_witness,16,16,0,0.0
1007,case-1007-veh_000-w0001,rsu,85,15,70,0.8235294117647058
1007,case-1007-veh_000-w0001,vehicle_witness,45,45,0,0.0
1007,case-1007-veh_000-w0002,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_000-w0002,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_000-w0003,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_000-w0003,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_000-w0004,rsu,87,15,72,0.8275862068965517
1007,case-1007-veh_000-w0004,vehicle_witness,103,103,0,0.0
1007,case-1007-veh_000-w0005,rsu,54,15,39,0.7222222222222222
1007,case-1007-veh_000-w0005,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_000-w0006,rsu,2,1,1,0.5
1007,case-1007-veh_000-w0006,vehicle_witness,5,5,0,0.0
1007,case-1007-veh_001-w0000,rsu,41,13,28,0.6829268292682927
1007,case-1007-veh_001-w0000,vehicle_witness,14,14,0,0.0
1007,case-1007-veh_001-w0001,rsu,84,15,69,0.8214285714285714
1007,case-1007-veh_001-w0001,vehicle_witness,45,45,0,0.0
1007,case-1007-veh_001-w0002,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_001-w0002,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_001-w0003,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_001-w0003,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_001-w0004,rsu,88,15,73,0.8295454545454546
1007,case-1007-veh_001-w0004,vehicle_witness,105,105,0,0.0
1007,case-1007-veh_001-w0005,rsu,54,15,39,0.7222222222222222
1007,case-1007-veh_001-w0005,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_001-w0006,rsu,2,1,1,0.5
1007,case-1007-veh_001-w0006,vehicle_witness,5,5,0,0.0
1007,case-1007-veh_002-w0000,rsu,35,12,23,0.6571428571428571
1007,case-1007-veh_002-w0000,vehicle_witness,12,12,0,0.0
1007,case-1007-veh_002-w0001,rsu,83,15,68,0.8192771084337349
1007,case-1007-veh_002-w0001,vehicle_witness,43,43,0,0.0
1007,case-1007-veh_002-w0002,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_002-w0002,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_002-w0003,rsu,71,15,56,0.7887323943661971
1007,case-1007-veh_002-w0003,vehicle_witness,46,46,0,0.0
1007,case-1007-veh_002-w0004,rsu,12,6,6,0.5
1007,case-1007-veh_002-w0004,vehicle_witness,12,12,0,0.0
1007,case-1007-veh_003-w0000,rsu,31,11,20,0.6451612903225806
1007,case-1007-veh_003-w0000,vehicle_witness,10,10,0,0.0
1007,case-1007-veh_003-w0001,rsu,82,15,67,0.8170731707317073
1007,case-1007-veh_003-w0001,vehicle_witness,42,42,0,0.0
1007,case-1007-veh_003-w0002,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_003-w0002,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_003-w0003,rsu,71,15,56,0.7887323943661971
1007,case-1007-veh_003-w0003,vehicle_witness,29,29,0,0.0
1007,case-1007-veh_003-w0004,rsu,12,6,6,0.5
1007,case-1007-veh_003-w0004,vehicle_witness,6,6,0,0.0
1007,case-1007-veh_004-w0000,rsu,26,10,16,0.6153846153846154
1007,case-1007-veh_004-w0000,vehicle_witness,18,18,0,0.0
1007,case-1007-veh_004-w0001,rsu,81,15,66,0.8148148148148148
1007,case-1007-veh_004-w0001,vehicle_witness,52,52,0,0.0
1007,case-1007-veh_004-w0002,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_004-w0002,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_004-w0003,rsu,90,15,75,0.8333333333333334
1007,case-1007-veh_004-w0003,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_004-w0004,rsu,89,15,74,0.8314606741573034
1007,case-1007-veh_004-w0004,vehicle_witness,107,107,0,0.0
1007,case-1007-veh_004-w0005,rsu,60,15,45,0.75
1007,case-1007-veh_004-w0005,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_004-w0006,rsu,6,3,3,0.5
1007,case-1007-veh_004-w0006,vehicle_witness,13,13,0,0.0
1007,case-1007-veh_005-w0000,rsu,19,9,10,0.5263157894736842
