seed,case_id,source_kind,attestations,independent_roots,correlated_reports_suppressed,suppression_rate
1006,case-1006-veh_011-w0005,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_011-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_011-w0006,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_012-w0000,rsu,4,2,2,0.5
1006,case-1006-veh_012-w0000,vehicle_witness,10,10,0,0.0
1006,case-1006-veh_012-w0001,rsu,32,15,17,0.53125
1006,case-1006-veh_012-w0001,vehicle_witness,114,114,0,0.0
1006,case-1006-veh_012-w0002,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_012-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_012-w0003,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_012-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_012-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_012-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_012-w0005,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_012-w0005,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_012-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_012-w0006,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_013-w0000,rsu,2,1,1,0.5
1006,case-1006-veh_013-w0000,vehicle_witness,5,5,0,0.0
1006,case-1006-veh_013-w0001,rsu,35,15,20,0.5714285714285714
1006,case-1006-veh_013-w0001,vehicle_witness,111,111,0,0.0
1006,case-1006-veh_013-w0002,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_013-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_013-w0003,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_013-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_013-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_013-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_013-w0005,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_013-w0005,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_013-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_013-w0006,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_014-w0001,rsu,31,15,16,0.5161290322580645
1006,case-1006-veh_014-w0001,vehicle_witness,108,108,0,0.0
1006,case-1006-veh_014-w0002,rsu,180,15,165,0.9166666666666666
1006,case-1006-veh_014-w0002,vehicle_witness,480,120,360,0.75
1006,case-1006-veh_014-w0003,rsu,184,15,169,0.9184782608695652
1006,case-1006-veh_014-w0003,vehicle_witness,480,120,360,0.75
1006,case-1006-veh_014-w0004,rsu,180,15,165,0.9166666666666666
1006,case-1006-veh_014-w0004,vehicle_witness,480,120,360,0.75
1006,case-1006-veh_014-w0005,rsu,119,15,104,0.8739495798319328
1006,case-1006-veh_014-w0005,vehicle_witness,312,120,192,0.6153846153846154
1006,case-1006-veh_014-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_014-w0006,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_015-w0001,rsu,31,14,17,0.5483870967741935
1006,case-1006-veh_015-w0001,vehicle_witness,100,100,0,0.0
1006,case-1006-veh_015-w0002,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_015-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_015-w0003,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_015-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_015-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_015-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_015-w0005,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_015-w0005,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_015-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_015-w0006,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_016-w0001,rsu,26,13,13,0.5
1006,case-1006-veh_016-w0001,vehicle_witness,92,92,0,0.0
1006,case-1006-veh_016-w0002,rsu,43,15,28,0.6511627906976745
1006,case-1006-veh_016-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_016-w0003,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_016-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_016-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_016-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_016-w0005,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_016-w0005,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_016-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_016-w0006,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_017-w0001,rsu,25,12,13,0.52
1006,case-1006-veh_017-w0001,vehicle_witness,84,84,0,0.0
1006,case-1006-veh_017-w0002,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_017-w0002,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_017-w0003,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_017-w0003,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_017-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_017-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_017-w0005,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_017-w0005,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_017-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_017-w0006,vehicle_witness,48,48,0,0.0
1006,case-1006-veh_018-w0001,rsu,22,11,11,0.5
1006,case-1006-veh_018-w0001,vehicle_witness,71,71,0,0.0
1006,case-1006-veh_018-w0002,rsu,41,15,26,0.6341463414634146
1006,case-1006-veh_018-w0002,vehicle_witness,105,105,0,0.0
1006,case-1006-veh_018-w0003,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_018-w0003,vehicle_witness,111,111,0,0.0
1006,case-1006-veh_018-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_018-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_018-w0005,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_018-w0005,vehicle_witness,107,107,0,0.0
1006,case-1006-veh_018-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_018-w0006,vehicle_witness,42,42,0,0.0
1006,case-1006-veh_019-w0001,rsu,20,10,10,0.5
1006,case-1006-veh_019-w0001,vehicle_witness,64,64,0,0.0
1006,case-1006-veh_019-w0002,rsu,44,15,29,0.6590909090909091
1006,case-1006-veh_019-w0002,vehicle_witness,105,105,0,0.0
