architecture,seed,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0003,True,0,rsu-1,4,4,59.353148214554174,59.393477934954,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0003,True,0,rsu-1,4,4,59.611666768856594,59.65059895582591,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0003,True,0,rsu-1,4,4,59.6937159518528,59.73721038854074,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0003,True,0,rsu-1,4,4,59.896239088298124,59.94051667402554,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0004,True,0,rsu-1,4,4,74.07145643737195,74.11282997561473,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0004,True,0,rsu-1,4,4,74.15547374376557,74.1905640246869,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0004,True,0,rsu-1,4,4,74.26072648890322,74.29767205581582,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0004,True,0,rsu-1,4,4,74.34434750914694,74.37766358612944,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0004,True,0,rsu-1,4,4,74.58579494653063,74.6188540210498,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0004,True,0,rsu-1,4,4,74.70082883211529,74.7404509309738,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0004,True,0,rsu-1,4,4,74.90723511314589,74.94363428994163,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0005,True,0,rsu-1,4,4,89.16159135043861,89.20138147679256,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0005,True,0,rsu-1,4,4,89.28355113213763,89.32542550668852,0,committed,30,11136,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0005,True,0,rsu-1,4,4,89.42631312885312,89.46247696374884,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0001,True,0,rsu-1,4,4,29.015461569326078,29.054931310210424,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0001,True,0,rsu-1,4,4,29.064986997736185,29.099401754444457,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0001,True,0,rsu-1,4,4,29.109029958437397,29.14433760171905,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0002,True,0,rsu-1,4,4,44.03022084758554,44.06671924912898,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0002,True,0,rsu-1,4,4,44.07779231102587,44.113937010269574,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_006-w0002,True,0,rsu-1,4,4,44.12042250854234,44.15550332303801,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0002,True,0,rsu-1,4,4,44.16165368614485,44.19714161121226,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_010-w0002,True,0,rsu-1,4,4,44.226505496800264,44.26450177469677,0,committed,28,10624,False
distributed_rsu_vpuft,1003,case-1003-veh_012-w0002,True,0,rsu-1,4,4,44.27385399788509,44.30784634516761,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0003,True,0,rsu-1,4,4,59.024146694940335,59.064466081901315,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0003,True,0,rsu-1,4,4,59.07697661843553,59.115784936864834,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_006-w0003,True,0,rsu-1,4,4,59.115121394407076,59.14982589112099,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0003,True,0,rsu-1,4,4,59.171916116884724,59.20142336313919,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_010-w0003,True,0,rsu-1,4,4,59.25631878630106,59.300892779696724,0,committed,29,10784,False
distributed_rsu_vpuft,1003,case-1003-veh_012-w0003,True,0,rsu-1,4,4,59.301444389594806,59.343089694361446,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_014-w0003,True,0,rsu-1,4,4,59.38042459526131,59.41379715399482,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0004,True,0,rsu-1,4,4,74.02597918019518,74.0662999879979,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0004,True,0,rsu-1,4,4,74.08011781239792,74.11298146944617,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_006-w0004,True,0,rsu-1,4,4,74.12726751411384,74.16681520345594,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0004,True,0,rsu-1,4,4,74.18029209475932,74.21611735205171,0,committed,29,10784,False
distributed_rsu_vpuft,1003,case-1003-veh_010-w0004,True,0,rsu-1,4,4,74.26564942160607,74.30454117314238,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_012-w0004,True,0,rsu-1,4,4,74.31582987744937,74.35365916943533,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_014-w0004,True,0,rsu-1,4,4,74.38769549567809,74.42145675255654,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0005,True,0,rsu-1,4,4,89.06296627369113,89.1009048319347,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0001,True,0,rsu-1,4,4,29.058325167027483,29.097766400866824,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0001,True,0,rsu-1,4,4,29.142899118643587,29.17990885057781,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0001,True,0,rsu-1,4,4,29.236800797314196,29.271885501805112,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0002,True,0,rsu-1,4,4,44.03680436654021,44.07351331288986,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_004-w0002,True,0,rsu-1,4,4,44.098425948397654,44.13951963616633,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0002,True,0,rsu-1,4,4,44.180333515544426,44.2177024979666,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0002,True,0,rsu-1,4,4,44.24239295543364,44.283980534987315,0,committed,28,10624,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_010-w0002,True,0,rsu-1,4,4,44.48949064270242,44.52431437330282,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0002,True,0,rsu-1,4,4,44.57222232228374,44.60812939232855,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_014-w0002,True,0,rsu-1,4,4,44.76805360905662,44.80252489202235,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0003,True,0,rsu-1,4,4,59.07406989177963,59.10941553067598,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_004-w0003,True,0,rsu-1,4,4,59.17569719777673,59.214839861579875,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0003,True,0,rsu-1,4,4,59.278434481611754,59.31330006372069,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0003,True,0,rsu-1,4,4,59.38376860108342,59.42558976352364,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_010-w0003,True,0,rsu-1,4,4,59.63953877254714,59.68013802333819,0,committed,29,10784,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0003,True,0,rsu-1,4,4,59.715211485862675,59.75353017506677,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_014-w0003,True,0,rsu-1,4,4,59.91981484945063,59.953550177519176,0,committed,27,10080,False
