seed,case_id,source_kind,attestations,independent_roots,correlated_reports_suppressed,suppression_rate
1008,case-1008-veh_005-w0003,rsu,30,15,15,0.5
1008,case-1008-veh_005-w0003,vehicle_witness,102,102,0,0.0
1008,case-1008-veh_005-w0004,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_005-w0004,vehicle_witness,75,75,0,0.0
1008,case-1008-veh_005-w0005,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_005-w0005,vehicle_witness,62,62,0,0.0
1008,case-1008-veh_005-w0006,rsu,12,6,6,0.5
1008,case-1008-veh_005-w0006,vehicle_witness,21,21,0,0.0
1008,case-1008-veh_006-w0000,rsu,16,8,8,0.5
1008,case-1008-veh_006-w0000,vehicle_witness,61,61,0,0.0
1008,case-1008-veh_006-w0001,rsu,30,7,23,0.7666666666666667
1008,case-1008-veh_006-w0001,vehicle_witness,120,56,64,0.5333333333333333
1008,case-1008-veh_006-w0002,rsu,30,4,26,0.8666666666666667
1008,case-1008-veh_006-w0002,vehicle_witness,120,32,88,0.7333333333333333
1008,case-1008-veh_006-w0003,rsu,30,4,26,0.8666666666666667
1008,case-1008-veh_006-w0003,vehicle_witness,120,36,84,0.7
1008,case-1008-veh_006-w0004,rsu,30,4,26,0.8666666666666667
1008,case-1008-veh_006-w0004,vehicle_witness,120,36,84,0.7
1008,case-1008-veh_006-w0005,rsu,31,15,16,0.5161290322580645
1008,case-1008-veh_006-w0005,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_006-w0006,rsu,18,6,12,0.6666666666666666
1008,case-1008-veh_006-w0006,vehicle_witness,41,41,0,0.0
1008,case-1008-veh_007-w0000,rsu,14,7,7,0.5
1008,case-1008-veh_007-w0000,vehicle_witness,55,55,0,0.0
1008,case-1008-veh_007-w0001,rsu,44,15,29,0.6590909090909091
1008,case-1008-veh_007-w0001,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_007-w0002,rsu,32,15,17,0.53125
1008,case-1008-veh_007-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_007-w0003,rsu,30,15,15,0.5
1008,case-1008-veh_007-w0003,vehicle_witness,112,112,0,0.0
1008,case-1008-veh_007-w0004,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_007-w0004,vehicle_witness,90,90,0,0.0
1008,case-1008-veh_007-w0005,rsu,34,15,19,0.5588235294117647
1008,case-1008-veh_007-w0005,vehicle_witness,79,79,0,0.0
1008,case-1008-veh_007-w0006,rsu,12,6,6,0.5
1008,case-1008-veh_007-w0006,vehicle_witness,27,27,0,0.0
1008,case-1008-veh_008-w0000,rsu,12,6,6,0.5
1008,case-1008-veh_008-w0000,vehicle_witness,48,48,0,0.0
1008,case-1008-veh_008-w0001,rsu,31,15,16,0.5161290322580645
1008,case-1008-veh_008-w0001,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_008-w0002,rsu,34,15,19,0.5588235294117647
1008,case-1008-veh_008-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_008-w0003,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_008-w0003,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_008-w0004,rsu,30,15,15,0.5
1008,case-1008-veh_008-w0004,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_008-w0005,rsu,30,15,15,0.5
1008,case-1008-veh_008-w0005,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_008-w0006,rsu,16,6,10,0.625
1008,case-1008-veh_008-w0006,vehicle_witness,47,47,0,0.0
1008,case-1008-veh_009-w0000,rsu,10,5,5,0.5
1008,case-1008-veh_009-w0000,vehicle_witness,40,40,0,0.0
1008,case-1008-veh_009-w0001,rsu,41,15,26,0.6341463414634146
1008,case-1008-veh_009-w0001,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_009-w0002,rsu,37,15,22,0.5945945945945946
1008,case-1008-veh_009-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_009-w0003,rsu,30,15,15,0.5
1008,case-1008-veh_009-w0003,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_009-w0004,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_009-w0004,vehicle_witness,94,94,0,0.0
1008,case-1008-veh_009-w0005,rsu,31,15,16,0.5161290322580645
1008,case-1008-veh_009-w0005,vehicle_witness,90,90,0,0.0
1008,case-1008-veh_009-w0006,rsu,14,6,8,0.5714285714285714
1008,case-1008-veh_009-w0006,vehicle_witness,32,32,0,0.0
1008,case-1008-veh_010-w0000,rsu,8,4,4,0.5
1008,case-1008-veh_010-w0000,vehicle_witness,32,32,0,0.0
1008,case-1008-veh_010-w0001,rsu,62,15,47,0.7580645161290323
1008,case-1008-veh_010-w0001,vehicle_witness,248,120,128,0.5161290322580645
1008,case-1008-veh_010-w0002,rsu,175,15,160,0.9142857142857143
1008,case-1008-veh_010-w0002,vehicle_witness,600,120,480,0.8
