case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-grid-1010-veh_000-benign,root-2327f372dad9b76d04eb75f3,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-grid-1010-veh_000-benign,root-2327f372dad9b76d04eb75f3,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,1.0,clean_observation
case-grid-1010-veh_000-benign,root-0f2151f045b5da299a8747c3,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-grid-1010-veh_000-benign,root-0f2151f045b5da299a8747c3,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,2.0,clean_observation
case-grid-1010-veh_001-benign,root-fb2189a747fb8f2c1bf38d9d,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.92,2.0,clean_observation
case-grid-1010-veh_001-benign,root-fb2189a747fb8f2c1bf38d9d,1010,benign,0,1,-1,rsu-4,rsu,rsu-4,domain-2,cell-2-3,rsu_cam_plausibility,0.78,0.9239999999999999,0.99,0.76,0.68,2.0,clean_observation
case-grid-1010-veh_000-benign,root-5deee73c74fa43bfc54e427c,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-grid-1010-veh_000-benign,root-5deee73c74fa43bfc54e427c,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,3.0,clean_observation
case-grid-1010-veh_001-benign,root-ff79532634dee057ec45f2ce,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.92,3.0,clean_observation
case-grid-1010-veh_001-benign,root-ff79532634dee057ec45f2ce,1010,benign,0,1,-1,rsu-4,rsu,rsu-4,domain-2,cell-2-3,rsu_cam_plausibility,0.78,0.9239999999999999,0.99,0.76,0.68,3.0,clean_observation
case-grid-1010-veh_002-benign,root-3f60ba736921adf56ae7f716,1010,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-0-3,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,3.0,clean_observation
case-grid-1010-veh_002-benign,root-3f60ba736921adf56ae7f716,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,3.0,clean_observation
case-grid-1010-veh_000-benign,root-02031048efe806f6bca88882,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-grid-1010-veh_000-benign,root-02031048efe806f6bca88882,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,4.0,clean_observation
case-grid-1010-veh_001-benign,root-6849799d37929b777a692c65,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.92,4.0,clean_observation
case-grid-1010-veh_001-benign,root-6849799d37929b777a692c65,1010,benign,0,1,-1,rsu-4,rsu,rsu-4,domain-2,cell-2-3,rsu_cam_plausibility,0.78,0.9239999999999999,0.99,0.76,0.68,4.0,clean_observation
case-grid-1010-veh_002-benign,root-db2ef5a483d0e8d4602f80cc,1010,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-0-3,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,4.0,clean_observation
case-grid-1010-veh_002-benign,root-db2ef5a483d0e8d4602f80cc,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,4.0,clean_observation
case-grid-1010-veh_003-benign,root-5f0cc80e7ba858cd488014df,1010,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-2-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.92,4.0,clean_observation
case-grid-1010-veh_003-benign,root-5f0cc80e7ba858cd488014df,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.68,4.0,clean_observation
case-grid-1010-veh_000-benign,root-b236d8cbad9e249a7a38d8d5,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,5.0,clean_observation
case-grid-1010-veh_000-benign,root-b236d8cbad9e249a7a38d8d5,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,5.0,clean_observation
case-grid-1010-veh_001-benign,root-93a09a95f1d9af870be20061,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.92,5.0,clean_observation
case-grid-1010-veh_001-benign,root-93a09a95f1d9af870be20061,1010,benign,0,1,-1,rsu-4,rsu,rsu-4,domain-2,cell-2-3,rsu_cam_plausibility,0.78,0.9239999999999999,0.99,0.76,0.68,5.0,clean_observation
case-grid-1010-veh_002-benign,root-ea5fcbccd2c951f7e381363c,1010,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-0-3,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,5.0,clean_observation
case-grid-1010-veh_002-benign,root-ea5fcbccd2c951f7e381363c,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,5.0,clean_observation
case-grid-1010-veh_003-benign,root-47cc342cb21127ddd5b7aba0,1010,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-2-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.92,5.0,clean_observation
case-grid-1010-veh_003-benign,root-47cc342cb21127ddd5b7aba0,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.68,5.0,clean_observation
case-grid-1010-veh_004-benign,root-fca19fe3b262c33e9c6e744f,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,5.0,clean_observation
case-grid-1010-veh_004-benign,root-fca19fe3b262c33e9c6e744f,1010,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-0-3,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.68,5.0,clean_observation
case-grid-1010-veh_004-benign,root-fca19fe3b262c33e9c6e744f,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.56,5.0,clean_observation
case-grid-1010-veh_000-benign,root-5da7db37c491b4ff663a4f08,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,6.0,clean_observation
case-grid-1010-veh_000-benign,root-5da7db37c491b4ff663a4f08,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,6.0,clean_observation
case-grid-1010-veh_001-benign,root-52addfbf9bcf821448d9c8d6,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.92,6.0,clean_observation
case-grid-1010-veh_001-benign,root-52addfbf9bcf821448d9c8d6,1010,benign,0,1,-1,rsu-4,rsu,rsu-4,domain-2,cell-2-3,rsu_cam_plausibility,0.78,0.9239999999999999,0.99,0.76,0.68,6.0,clean_observation
case-grid-1010-veh_002-benign,root-77f876a7af6c35ba92e925c2,1010,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-0-3,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,6.0,clean_observation
case-grid-1010-veh_002-benign,root-77f876a7af6c35ba92e925c2,1010,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-0-1,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,6.0,clean_observation
case-grid-1010-veh_003-benign,root-47d89f4ba120c4ae523a6f40,1010,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-2-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.92,6.0,clean_observation
case-grid-1010-veh_003-benign,root-47d89f4ba120c4ae523a6f40,1010,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-3-1,rsu_cam_plausibility,0.78,0.9359999999999999,0.99,0.76,0.68,6.0,clean_observation
case-grid-1010-veh_004-benign,root-edf7757eca6def2cdd75ae4c,1010,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,6.0,clean_observation
case-grid-1010-veh_004-benign,root-edf7757eca6def2cdd75ae4c,1010,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-0-3,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.68,6.0,clean_observation
