seed,simulation_time,vehicle_id,x,y,speed_mps,acceleration_mps2,lane_id,lane_position_m,road_id
1010,1.0,veh_000,8.3,-1.6,12.0,0.0,g00_g10_0,5.1,g00_g10
1010,2.0,veh_000,21.303006779954696,-1.6,13.003006779954696,1.0030067799546956,g00_g10_0,18.103006779954697,g00_g10
1010,2.0,veh_001,798.4,791.6999999999999,13.0,0.0,g22_g21_0,5.1,g22_g21
1010,3.0,veh_000,34.14103106330693,-1.6,12.838024283352233,-0.16498249660246245,g00_g10_0,30.94103106330693,g00_g10
1010,3.0,veh_001,798.4,778.6252020636173,13.07479793638263,0.07479793638263033,g22_g21_0,18.17479793638263,g22_g21
1010,3.0,veh_002,8.3,798.4,12.0,0.0,g02_g12_0,5.1,g02_g12
1010,4.0,veh_000,47.46439115507413,-1.6,13.3233600917672,0.48533580841496615,g00_g10_0,44.26439115507413,g00_g10
1010,4.0,veh_001,798.4,765.4675952027636,13.157606860853658,0.08280892447102772,g22_g21_0,31.33240479723629,g22_g21
1010,4.0,veh_002,20.95867217848944,798.4,12.65867217848944,0.6586721784894394,g02_g12_0,17.75867217848944,g02_g12
1010,4.0,veh_003,801.6,8.3,13.0,0.0,g20_g21_0,5.1,g20_g21
1010,5.0,veh_000,60.751945475187796,-1.6,13.28755432011366,-0.035805771653539153,g00_g10_0,57.55194547518779,g00_g10
1010,5.0,veh_001,798.4,752.2319247463822,13.23567045638144,0.07806359552778197,g22_g21_0,44.56807525361773,g22_g21
1010,5.0,veh_002,33.12440854153466,798.4,12.165736363045223,-0.4929358154442163,g02_g12_0,29.924408541534664,g02_g12
1010,5.0,veh_003,801.6,21.716117445704437,13.416117445704439,0.41611744570443854,g20_g21_0,18.516117445704438,g20_g21
1010,5.0,veh_004,12.3,398.4,12.0,0.0,g01_g11_0,5.1,g01_g11
1010,6.0,veh_000,73.72735179474076,-1.6,12.975406319552958,-0.31214800056070224,g00_g10_0,70.52735179474075,g00_g10
1010,6.0,veh_001,798.4,739.5852494065075,12.646675339874738,-0.5889951165067018,g22_g21_0,57.21475059349247,g22_g21
1010,6.0,veh_002,45.61956330630734,798.4,12.495154764772677,0.3294184017274535,g02_g12_0,42.41956330630734,g02_g12
1010,6.0,veh_003,801.6,35.1890863527244,13.472968907019965,0.05685146131552621,g20_g21_0,31.989086352724403,g20_g21
1010,6.0,veh_004,25.69413742324063,398.4,13.394137423240633,1.3941374232406325,g01_g11_0,18.49413742324063,g01_g11
1010,6.0,veh_005,787.6999999999999,401.6,13.0,0.0,g21_g11_0,5.1,g21_g11
1010,7.0,veh_000,86.84380082333696,-1.6,13.116449028596207,0.14104270904324956,g00_g10_0,83.64380082333696,g00_g10
1010,7.0,veh_001,798.4,726.2623217080816,13.322927698425875,0.6762523585511371,g22_g21_0,70.53767829191834,g22_g21
1010,7.0,veh_002,58.48000820209013,798.4,12.860444895782791,0.36529013101011465,g02_g12_0,55.28000820209013,g02_g12
1010,7.0,veh_003,801.6,48.238281777130176,13.049195424405768,-0.42377348261419634,g20_g21_0,45.03828177713017,g20_g21
1010,7.0,veh_004,39.115114444777475,398.4,13.420977021536842,0.026839598296209743,g01_g11_0,31.915114444777473,g01_g11
1010,7.0,veh_005,775.1898079474145,401.6,12.510192052585468,-0.4898079474145316,g21_g11_0,17.610192052585468,g21_g11
1010,7.0,veh_006,401.6,12.3,12.0,0.0,g10_g11_0,5.1,g10_g11
1010,8.0,veh_000,99.97504958346994,-1.6,13.131248760132976,0.014799731536768945,g00_g10_0,96.77504958346994,g00_g10
1010,8.0,veh_001,798.4,713.4665063018235,12.795815406258145,-0.5271122921677307,g22_g21_0,83.33349369817648,g22_g21
1010,8.0,veh_002,71.16277559762497,798.4,12.682767395534835,-0.17767750024795603,g02_g12_0,67.96277559762497,g02_g12
1010,8.0,veh_003,801.6,61.77861284590384,13.540331068773664,0.4911356443678958,g20_g21_0,58.578612845903834,g20_g21
