message_id,original_message_id,case_id,observation_root_id,seed,sender_vehicle_id,pseudonym,message_type,generated_at,true_x,true_y,true_speed_mps,true_acceleration_mps2,reported_x,reported_y,reported_speed_mps,reported_acceleration_mps2,nonce,certificate_valid,denm_claimed,attack_type,ground_truth_malicious,retransmission_index,payload
cam-1004-veh_000-000000,cam-1004-veh_000-000000,case-intersection-1004-veh_000-benign,root-2973cc9bc4ca44ef01b5168d,1004,veh_000,ps-f24b1c185256bc0d,CAM,1.0,5.1,498.4,12.0,0.0,5.1,498.4,12.0,0.0,nonce-2973cc9bc4ca44ef01b5,True,False,benign,False,0,"{""attack_ended_at"": 1.0, ""case_opened_at"": 1.0, ""lane_id"": ""wc_0"", ""road_id"": ""wc""}"
cam-1004-veh_000-000001,cam-1004-veh_000-000001,case-intersection-1004-veh_000-benign,root-c3b38d9ef1d5d1b3f61e23d4,1004,veh_000,ps-f24b1c185256bc0d,CAM,2.0,19.23024609909393,498.4,14.13024609909393,2.130246099093929,19.23024609909393,498.4,14.13024609909393,2.130246099093929,nonce-c3b38d9ef1d5d1b3f61e,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""wc_0"", ""road_id"": ""wc""}"
cam-1004-veh_001-000000,cam-1004-veh_001-000000,case-intersection-1004-veh_001-benign,root-0b8c39abd24008c6741a8f5f,1004,veh_001,ps-dd262e115d961f55,CAM,2.0,994.9,501.6,13.0,0.0,994.9,501.6,13.0,0.0,nonce-0b8c39abd24008c6741a,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""ec_0"", ""road_id"": ""ec""}"
cam-1004-veh_000-000002,cam-1004-veh_000-000002,case-intersection-1004-veh_000-benign,root-fe854e687f573d4c61a5b554,1004,veh_000,ps-f24b1c185256bc0d,CAM,3.0,34.93457484634813,498.4,15.704328747254195,1.5740826481602657,34.93457484634813,498.4,15.704328747254195,1.5740826481602657,nonce-fe854e687f573d4c61a5,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""wc_0"", ""road_id"": ""wc""}"
cam-1004-veh_001-000001,cam-1004-veh_001-000001,case-intersection-1004-veh_001-benign,root-44c610221d42250204340423,1004,veh_001,ps-dd262e115d961f55,CAM,3.0,979.4067067150213,501.6,15.493293284978717,2.4932932849787175,979.4067067150213,501.6,15.493293284978717,2.4932932849787175,nonce-44c610221d4225020434,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""ec_0"", ""road_id"": ""ec""}"
cam-1004-veh_002-000000,cam-1004-veh_002-000000,case-intersection-1004-veh_002-benign,root-bbdf23f04f3d7f2e5af94546,1004,veh_002,ps-75ae2fe0359e7421,CAM,3.0,501.6,5.1,12.0,0.0,501.6,5.1,12.0,0.0,nonce-bbdf23f04f3d7f2e5af9,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""sc_0"", ""road_id"": ""sc""}"
cam-1004-veh_000-000003,cam-1004-veh_000-000003,case-intersection-1004-veh_000-benign,root-9a40a20b330d47052a1f8e3b,1004,veh_000,ps-f24b1c185256bc0d,CAM,4.0,50.2810097180863,498.4,15.346434871738175,-0.3578938755160195,50.2810097180863,498.4,15.346434871738175,-0.3578938755160195,nonce-9a40a20b330d47052a1f,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""wc_0"", ""road_id"": ""wc""}"
cam-1004-veh_001-000002,cam-1004-veh_001-000002,case-intersection-1004-veh_001-benign,root-094b55dfdf3d1a722dabf978,1004,veh_001,ps-dd262e115d961f55,CAM,4.0,963.3743736162735,501.6,16.03233309874777,0.5390398137690529,963.3743736162735,501.6,16.03233309874777,0.5390398137690529,nonce-094b55dfdf3d1a722dab,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""ec_0"", ""road_id"": ""ec""}"
cam-1004-veh_002-000001,cam-1004-veh_002-000001,case-intersection-1004-veh_002-benign,root-597300c81198264a0b45db70,1004,veh_002,ps-75ae2fe0359e7421,CAM,4.0,501.6,19.194800837649964,14.094800837649963,2.094800837649963,501.6,19.194800837649964,14.094800837649963,2.094800837649963,nonce-597300c81198264a0b45,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""sc_0"", ""road_id"": ""sc""}"
cam-1004-veh_003-000000,cam-1004-veh_003-000000,case-intersection-1004-veh_003-benign,root-66ca56bb686884ca7b6afc55,1004,veh_003,ps-0e9ccfb189ad5475,CAM,4.0,498.4,994.9,13.0,0.0,498.4,994.9,13.0,0.0,nonce-66ca56bb686884ca7b6a,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""nc_0"", ""road_id"": ""nc""}"
