case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-intersection-1003-veh_000-benign,root-1372a2e9fdbf236a9fce8dc6,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-intersection-1003-veh_000-benign,root-1372a2e9fdbf236a9fce8dc6,1003,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,1.0,clean_observation
case-intersection-1003-veh_000-benign,root-f3b75de632be1096b786a679,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-intersection-1003-veh_000-benign,root-f3b75de632be1096b786a679,1003,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,2.0,clean_observation
case-intersection-1003-veh_001-benign,root-92406b8dc64709369b75548b,1003,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-3-2,rsu_cam_plausibility,0.78,0.95,0.99,0.76,0.92,2.0,clean_observation
case-intersection-1003-veh_001-benign,root-92406b8dc64709369b75548b,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-2-2,rsu_cam_plausibility,0.78,0.9,0.99,0.76,0.68,2.0,clean_observation
case-intersection-1003-veh_000-benign,root-efdd47ae1bdd5228c3e866a6,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-intersection-1003-veh_000-benign,root-efdd47ae1bdd5228c3e866a6,1003,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,3.0,clean_observation
case-intersection-1003-veh_001-benign,root-7bb2e6dc3b9e4970a959df2d,1003,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-3-2,rsu_cam_plausibility,0.78,0.95,0.99,0.76,0.92,3.0,clean_observation
case-intersection-1003-veh_001-benign,root-7bb2e6dc3b9e4970a959df2d,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-2-2,rsu_cam_plausibility,0.78,0.9,0.99,0.76,0.68,3.0,clean_observation
case-intersection-1003-veh_002-benign,root-76565598b65a96ebdf76a9db,1003,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-2-1,rsu_cam_plausibility,0.78,0.94,0.99,0.76,0.92,3.0,clean_observation
case-intersection-1003-veh_002-benign,root-76565598b65a96ebdf76a9db,1003,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,3.0,clean_observation
case-intersection-1003-veh_000-benign,root-99f15af706d46d0f7569d17e,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-intersection-1003-veh_000-benign,root-99f15af706d46d0f7569d17e,1003,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,4.0,clean_observation
case-intersection-1003-veh_001-benign,root-1a60eb47500f04d8b322e01e,1003,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-3-2,rsu_cam_plausibility,0.78,0.95,0.99,0.76,0.92,4.0,clean_observation
case-intersection-1003-veh_001-benign,root-1a60eb47500f04d8b322e01e,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-2-2,rsu_cam_plausibility,0.78,0.9,0.99,0.76,0.68,4.0,clean_observation
case-intersection-1003-veh_002-benign,root-c896d67627b87ae068b46b2a,1003,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-2-1,rsu_cam_plausibility,0.78,0.94,0.99,0.76,0.92,4.0,clean_observation
case-intersection-1003-veh_002-benign,root-c896d67627b87ae068b46b2a,1003,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,4.0,clean_observation
case-intersection-1003-veh_003-benign,root-ce36dfac021c4984ff3a70be,1003,benign,0,1,-1,rsu-4,rsu,rsu-4,domain-2,cell-2-3,rsu_cam_plausibility,0.78,0.93,0.99,0.76,0.92,4.0,clean_observation
case-intersection-1003-veh_003-benign,root-ce36dfac021c4984ff3a70be,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-2-2,rsu_cam_plausibility,0.78,0.9,0.99,0.76,0.68,4.0,clean_observation
case-intersection-1003-veh_000-benign,root-2351327d1c29b9c68817771a,1003,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-1-2,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,5.0,clean_observation
case-intersection-1003-veh_000-benign,root-2351327d1c29b9c68817771a,1003,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-1-1,rsu_cam_plausibility,0.78,0.92,0.99,0.76,0.68,5.0,clean_observation
case-intersection-1003-veh_000-benign,wroot-cf4f26a50fe6d99a6848de46,1003,benign,0,1,-1,veh_004,vehicle_witness,rsu-1,domain-1,cell-0-1,vehicle_witness_observation,0.78,0.918120927845036,0.99,0.76,0.8817394611898757,5.0,clean_observation
case-intersection-1003-veh_001-benign,root-c9dbf48efd0a01fa0a851521,1003,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-3-2,rsu_cam_plausibility,0.78,0.95,0.99,0.76,0.92,5.0,clean_observation
case-intersection-1003-veh_001-benign,root-c9dbf48efd0a01fa0a851521,1003,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-2-2,rsu_cam_plausibility,0.78,0.9,0.99,0.76,0.68,5.0,clean_observation
case-intersection-1003-veh_002-benign,root-0ec8bb32b457eaaf90b769a2,1003,benign,0,1,-1,rsu-3,rsu,rsu-3,domain-2,cell-2-1,rsu_cam_plausibility,0.78,0.94,0.99,0.76,0.92,5.0,clean_observation
