message_id,original_message_id,case_id,observation_root_id,seed,sender_vehicle_id,pseudonym,message_type,generated_at,true_x,true_y,true_speed_mps,true_acceleration_mps2,reported_x,reported_y,reported_speed_mps,reported_acceleration_mps2,nonce,certificate_valid,denm_claimed,attack_type,ground_truth_malicious,retransmission_index,payload
cam-1002-veh_000-000000,cam-1002-veh_000-000000,case-smoke-1002-veh_000-benign,root-b8ecc4158ff5283a0d670a7f,1002,veh_000,ps-d597c8f9a277d176,CAM,1.0,8.3,-1.6,12.0,0.0,8.3,-1.6,12.0,0.0,nonce-b8ecc4158ff5283a0d67,True,False,benign,False,0,"{""attack_ended_at"": 1.0, ""case_opened_at"": 1.0, ""lane_id"": ""e01_0"", ""road_id"": ""e01""}"
cam-1002-veh_000-000001,cam-1002-veh_000-000001,case-smoke-1002-veh_000-benign,root-ebecf551dbb2d482cc06ce92,1002,veh_000,ps-d597c8f9a277d176,CAM,2.0,22.719196445704437,-1.6,14.419196445704438,2.419196445704438,22.719196445704437,-1.6,14.419196445704438,2.419196445704438,nonce-ebecf551dbb2d482cc06,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""e01_0"", ""road_id"": ""e01""}"
cam-1002-veh_001-000000,cam-1002-veh_001-000000,case-smoke-1002-veh_001-benign,root-72209ca715d0e8981981d327,1002,veh_001,ps-77d642c9a0d48215,CAM,2.0,1.6,8.3,12.0,0.0,1.6,8.3,12.0,0.0,nonce-72209ca715d0e8981981,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""e05_0"", ""road_id"": ""e05""}"
cam-1002-veh_000-000002,cam-1002-veh_000-000002,case-smoke-1002-veh_000-benign,root-29dc78342da8cb56adffb2ec,1002,veh_000,ps-d597c8f9a277d176,CAM,3.0,39.10521235272441,-1.6,16.386015907019967,1.966819461315529,39.10521235272441,-1.6,16.386015907019967,1.966819461315529,nonce-29dc78342da8cb56adff,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""e01_0"", ""road_id"": ""e01""}"
cam-1002-veh_001-000001,cam-1002-veh_001-000001,case-smoke-1002-veh_001-benign,root-2c66e0b1cb8da768fb98c8d5,1002,veh_001,ps-77d642c9a0d48215,CAM,3.0,1.6,22.41054105258547,14.110541052585468,2.110541052585468,1.6,22.41054105258547,14.110541052585468,2.110541052585468,nonce-2c66e0b1cb8da768fb98,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""e05_0"", ""road_id"": ""e05""}"
cam-1002-veh_002-000000,cam-1002-veh_002-000000,case-smoke-1002-veh_002-benign,root-22a113e7b5ed5b7253cd079b,1002,veh_002,ps-920544682bf78aca,CAM,3.0,8.3,-1.6,13.0,0.0,8.3,-1.6,13.0,0.0,nonce-22a113e7b5ed5b7253cd,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""e01_0"", ""road_id"": ""e01""}"
cam-1002-veh_000-000003,cam-1002-veh_000-000003,case-smoke-1002-veh_000-benign,root-50e1654ac4da9f3f79a5a02f,1002,veh_000,ps-d597c8f9a277d176,CAM,4.0,55.06745477713018,-1.6,15.962242424405769,-0.4237734826141981,55.06745477713018,-1.6,15.962242424405769,-0.4237734826141981,nonce-50e1654ac4da9f3f79a5,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""e01_0"", ""road_id"": ""e01""}"
cam-1002-veh_001-000002,cam-1002-veh_001-000002,case-smoke-1002-veh_001-benign,root-18e8df5b47d12cb3b4c4bdf3,1002,veh_001,ps-77d642c9a0d48215,CAM,4.0,1.6,38.18288166599201,15.772340613406532,1.6617995608210645,1.6,38.18288166599201,15.772340613406532,1.6617995608210645,nonce-18e8df5b47d12cb3b4c4,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""e05_0"", ""road_id"": ""e05""}"
cam-1002-veh_002-000001,cam-1002-veh_002-000001,case-smoke-1002-veh_002-benign,root-365bdaf7ecbfa807ccebc83e,1002,veh_002,ps-920544682bf78aca,CAM,4.0,23.84341006877366,-1.6,15.543410068773664,2.543410068773664,23.84341006877366,-1.6,15.543410068773664,2.543410068773664,nonce-365bdaf7ecbfa807cceb,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""e01_0"", ""road_id"": ""e01""}"
cam-1002-veh_003-000000,cam-1002-veh_003-000000,case-smoke-1002-veh_003-benign,root-aeab61cbaea73ea0ccb044a9,1002,veh_003,ps-679e3454825ad056,CAM,4.0,1.6,8.3,13.0,0.0,1.6,8.3,13.0,0.0,nonce-aeab61cbaea73ea0ccb0,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""e05_0"", ""road_id"": ""e05""}"
cam-1002-veh_000-000004,cam-1002-veh_000-000004,case-smoke-1002-veh_000-benign,root-2e080a37866ab1bb645c96fa,1002,veh_000,ps-d597c8f9a277d176,CAM,5.0,71.31937711067489,-1.6,16.25192233354471,0.2896799091389397,71.31937711067489,-1.6,16.25192233354471,0.2896799091389397,nonce-2e080a37866ab1bb645c,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""e01_0"", ""road_id"": ""e01""}"
