message_id,original_message_id,case_id,observation_root_id,seed,sender_vehicle_id,pseudonym,message_type,generated_at,true_x,true_y,true_speed_mps,true_acceleration_mps2,reported_x,reported_y,reported_speed_mps,reported_acceleration_mps2,nonce,certificate_valid,denm_claimed,attack_type,ground_truth_malicious,retransmission_index,payload
cam-1009-veh_000-000000,cam-1009-veh_000-000000,case-corridor-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,veh_000,ps-0bc4c4ba1b73cca2,CAM,1.0,5.1,-4.8,12.0,0.0,5.1,-4.8,12.0,0.0,nonce-348890a4c3d1dd491a74,True,False,benign,False,0,"{""attack_ended_at"": 1.0, ""case_opened_at"": 1.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_000-000001,cam-1009-veh_000-000001,case-corridor-1009-veh_000-benign,root-31be627836cab870471f156a,1009,veh_000,ps-0bc4c4ba1b73cca2,CAM,2.0,19.15378270436544,-4.8,14.053782704365439,2.053782704365439,19.15378270436544,-4.8,14.053782704365439,2.053782704365439,nonce-31be627836cab870471f,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_001-000000,cam-1009-veh_001-000000,case-corridor-1009-veh_001-benign,root-542767353061274d68c580ae,1009,veh_001,ps-1f6ac7ebade2bd62,CAM,2.0,1594.9,4.8,13.0,0.0,1594.9,4.8,13.0,0.0,nonce-542767353061274d68c5,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1009-veh_000-000002,cam-1009-veh_000-000002,case-corridor-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,veh_000,ps-0bc4c4ba1b73cca2,CAM,3.0,35.0759343980765,-4.8,15.922151693711058,1.868368989345619,35.0759343980765,-4.8,15.922151693711058,1.868368989345619,nonce-530682945593aad26205,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_001-000001,cam-1009-veh_001-000001,case-corridor-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,veh_001,ps-1f6ac7ebade2bd62,CAM,3.0,1579.3098748265206,4.8,15.590125173479318,2.5901251734793185,1579.3098748265206,4.8,15.590125173479318,2.5901251734793185,nonce-24b833c2a5a837da1753,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1009-veh_002-000000,cam-1009-veh_002-000000,case-corridor-1009-veh_002-benign,root-8e7a07ced39fc4ae56ddb660,1009,veh_002,ps-82d20bf6cc83db01,CAM,3.0,5.1,-4.8,12.0,0.0,5.1,-4.8,12.0,0.0,nonce-8e7a07ced39fc4ae56dd,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_000-000003,cam-1009-veh_000-000003,case-corridor-1009-veh_000-benign,root-6d14a3ee956a7cafbef3a9dd,1009,veh_000,ps-0bc4c4ba1b73cca2,CAM,4.0,51.06582464264706,-4.8,15.989890244570562,0.06773855085950409,51.06582464264706,-4.8,15.989890244570562,0.06773855085950409,nonce-6d14a3ee956a7cafbef3,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_001-000002,cam-1009-veh_001-000002,case-corridor-1009-veh_001-benign,root-582086a6f03a35e0e1b211ac,1009,veh_001,ps-1f6ac7ebade2bd62,CAM,4.0,1562.6797127054865,4.8,16.63016212103423,1.0400369475549098,1562.6797127054865,4.8,16.63016212103423,1.0400369475549098,nonce-582086a6f03a35e0e1b2,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1009-veh_002-000001,cam-1009-veh_002-000001,case-corridor-1009-veh_002-benign,root-55df57474bbd913c36fa0bbc,1009,veh_002,ps-82d20bf6cc83db01,CAM,4.0,19.04139034208376,-4.8,13.941390342083759,1.9413903420837588,19.04139034208376,-4.8,13.941390342083759,1.9413903420837588,nonce-55df57474bbd913c36fa,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_003-000000,cam-1009-veh_003-000000,case-corridor-1009-veh_003-benign,root-573f8033302f457ddad03045,1009,veh_003,ps-f82dc98b911cd8bf,CAM,4.0,1594.9,4.8,13.0,0.0,1594.9,4.8,13.0,0.0,nonce-573f8033302f457ddad0,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1009-veh_000-000004,cam-1009-veh_000-000004,case-corridor-1009-veh_000-benign,root-ef7385ef19527e04774d3104,1009,veh_000,ps-0bc4c4ba1b73cca2,CAM,5.0,67.17534253337887,-4.8,16.109517890731805,0.1196276461612431,67.17534253337887,-4.8,16.109517890731805,0.1196276461612431,nonce-ef7385ef19527e04774d,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_001-000003,cam-1009-veh_001-000003,case-corridor-1009-veh_001-benign,root-e864008871e90090cbf2ae9a,1009,veh_001,ps-1f6ac7ebade2bd62,CAM,5.0,1546.5900826171087,4.8,16.089630088377746,-0.5405320326564826,1546.5900826171087,4.8,16.089630088377746,-0.5405320326564826,nonce-e864008871e90090cbf2,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1009-veh_002-000002,cam-1009-veh_002-000002,case-corridor-1009-veh_002-benign,root-d4b8493b55f122a63e6612e8,1009,veh_002,ps-82d20bf6cc83db01,CAM,5.0,34.95017100309022,-4.8,15.908780661006457,1.967390318922698,34.95017100309022,-4.8,15.908780661006457,1.967390318922698,nonce-d4b8493b55f122a63e66,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_003-000001,cam-1009-veh_003-000001,case-corridor-1009-veh_003-benign,root-9471d72291909275caf9cfd8,1009,veh_003,ps-f82dc98b911cd8bf,CAM,5.0,1579.3810075035692,4.8,15.518992496430874,2.518992496430874,1579.3810075035692,4.8,15.518992496430874,2.518992496430874,nonce-9471d72291909275caf9,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
cam-1009-veh_004-000000,cam-1009-veh_004-000000,case-corridor-1009-veh_004-benign,root-feff7d27f303ed7c06091b94,1009,veh_004,ps-221bcc228b4c9c20,CAM,5.0,5.1,-4.8,12.0,0.0,5.1,-4.8,12.0,0.0,nonce-feff7d27f303ed7c0609,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_000-000005,cam-1009-veh_000-000005,case-corridor-1009-veh_000-benign,root-08a2d697bde406ba338c697f,1009,veh_000,ps-0bc4c4ba1b73cca2,CAM,6.0,83.67171459205449,-4.8,16.496372058675625,0.3868541679438202,83.67171459205449,-4.8,16.496372058675625,0.3868541679438202,nonce-08a2d697bde406ba338c,True,False,benign,False,0,"{""attack_ended_at"": 6.0, ""case_opened_at"": 6.0, ""lane_id"": ""c01_0"", ""road_id"": ""c01""}"
cam-1009-veh_001-000004,cam-1009-veh_001-000004,case-corridor-1009-veh_001-benign,root-ce649df5f49a4eb456d5ad72,1009,veh_001,ps-1f6ac7ebade2bd62,CAM,6.0,1530.3152544990648,4.8,16.274828118043953,0.18519802966620702,1530.3152544990648,4.8,16.274828118043953,0.18519802966620702,nonce-ce649df5f49a4eb456d5,True,False,benign,False,0,"{""attack_ended_at"": 6.0, ""case_opened_at"": 6.0, ""lane_id"": ""c43_0"", ""road_id"": ""c43""}"
