event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-6232fc407ece9705fb5439b7,case-corridor-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,17cbaf48b6140094cf06bd27ee9ba0942b28deea33ae279e694d4097011e6a3d,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 99.46883934177578}"
det-e030e4481024276fe3f5c8d4,case-corridor-1009-veh_000-benign,root-348890a4c3d1dd491a740e5a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000000,benign,rsu-2,rsu,rsu-2,1.0,False,-1,0.78,0.948,0.99,0.76,0.68,87f3590594d69bd2fcfea70b194ed9b8b32b8866d26a740af48726e602f5994c,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 376.08250424607627}"
det-101d11dbc75ebf41a027d326,case-corridor-1009-veh_000-benign,root-31be627836cab870471f156a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,b600232cfcd625333f38e1e27b069fd8a8c316e16dd9581f0d1235be1a3d80e5,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 86.1635122950136}"
det-d677ed9645be652eb8b7b15d,case-corridor-1009-veh_000-benign,root-31be627836cab870471f156a,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000001,benign,rsu-2,rsu,rsu-2,2.0,False,-1,0.78,0.948,0.99,0.76,0.68,577c91a083368c26d64e7592f927b4222d88692a4565393c65b6cd0cb361142b,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 362.0746228839689}"
det-68d9718dbc20bc0505d650fa,case-corridor-1009-veh_001-benign,root-542767353061274d68c580ae,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000000,benign,rsu-5,rsu,rsu-5,2.0,False,-1,0.78,0.9119999999999999,0.99,0.76,0.92,df2a28eb72b941d3d03375bcad53bb16c88e7be9cde50bfe2e556864df4586b1,cell-5-0,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 315.5472230903008}"
det-d5906fb5b123ece975d4c6f9,case-corridor-1009-veh_001-benign,root-542767353061274d68c580ae,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.8999999999999999,0.99,0.76,0.68,a881c31f13cd2bc711a386f4386b77d24188d385a9ca9fae76e4bd5390497587,cell-6-0,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 49.23464227553612}"
det-0c57ad0ddd7a62af812f4e1d,case-corridor-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,8fbef2155c951a88cb105e3ea913a72239218696b9f3d2825f32c03847861026,cell-0-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 71.43650533363784}"
det-0a41db5a36c9641143d936ae,case-corridor-1009-veh_000-benign,root-530682945593aad26205ae8c,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,rsu-2,rsu,rsu-2,3.0,False,-1,0.78,0.948,0.99,0.76,0.68,57d8000b56e726681812a0b18e0057fe42d87f788a15fd0fb2ca384a913dfe60,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 346.20897017749274}"
wdet-5797dd21e8df42d5a4972f89,case-corridor-1009-veh_000-benign,wroot-1998f9e703dbe1b452ae5967,1009,veh_000,ps-0bc4c4ba1b73cca2,cam-1009-veh_000-000002,benign,veh_002,vehicle_witness,rsu-1,3.0,False,-1,0.78,0.6761166820345036,0.99,0.76,0.8632573439641112,d3d8cdb80246d6bff861d2ba63bd76d4fc10f1449ca258819503e3777cd09472,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 3.0, ""compromised_witness"": false, ""witness_distance_m"": 29.975934398076497}"
det-f7af436d1dec601ce394f7f3,case-corridor-1009-veh_001-benign,root-24b833c2a5a837da1753cc00,1009,veh_001,ps-1f6ac7ebade2bd62,cam-1009-veh_001-000001,benign,rsu-5,rsu,rsu-5,3.0,False,-1,0.78,0.9119999999999999,0.99,0.76,0.92,8d4dc7c2fcab60533a0678f76006f8a4bd4a1b8bf4a21ab3d43c4f1b9fef22c8,cell-5-0,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 299.9907351380496}"
