case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-corridor-1005-veh_000-benign,root-63120c563e05bdcf854b9729,1005,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-corridor-1005-veh_000-benign,root-63120c563e05bdcf854b9729,1005,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,1.0,clean_observation
case-corridor-1005-veh_000-benign,root-5ba81a295f38f65d0aaeaea1,1005,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-corridor-1005-veh_000-benign,root-5ba81a295f38f65d0aaeaea1,1005,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,2.0,clean_observation
case-corridor-1005-veh_001-benign,root-1e97471f7ad2b22033b3e1fe,1005,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-5-0,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,2.0,clean_observation
case-corridor-1005-veh_001-benign,root-1e97471f7ad2b22033b3e1fe,1005,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-6-0,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,2.0,clean_observation
case-corridor-1005-veh_000-benign,root-3edad6acb605e07ae338c301,1005,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-corridor-1005-veh_000-benign,root-3edad6acb605e07ae338c301,1005,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,3.0,clean_observation
case-corridor-1005-veh_000-benign,wroot-9bfac26ed8f6baacbc933914,1005,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8104558414161472,0.99,0.76,0.9031523556918695,3.0,clean_observation
case-corridor-1005-veh_001-benign,root-ec3b8a5af57df814f083a227,1005,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-5-0,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,3.0,clean_observation
case-corridor-1005-veh_001-benign,root-ec3b8a5af57df814f083a227,1005,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-6-0,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,3.0,clean_observation
case-corridor-1005-veh_002-benign,root-786abcd345f3ab3d0356d40f,1005,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-corridor-1005-veh_002-benign,root-786abcd345f3ab3d0356d40f,1005,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,3.0,clean_observation
case-corridor-1005-veh_002-benign,wroot-625a3aee36c73d025a205ea9,1005,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8523715754093291,0.99,0.76,0.8405428219713759,3.0,clean_observation
case-corridor-1005-veh_000-benign,root-8ea0ff2de0e1599840177a59,1005,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-corridor-1005-veh_000-benign,root-8ea0ff2de0e1599840177a59,1005,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,4.0,clean_observation
case-corridor-1005-veh_000-benign,wroot-13aaed214a3b13082dbb114e,1005,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8104558414161472,0.99,0.76,0.8204695416889156,4.0,clean_observation
case-corridor-1005-veh_001-benign,root-5093dc8a77240db35315fbe8,1005,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-5-0,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,4.0,clean_observation
case-corridor-1005-veh_001-benign,root-5093dc8a77240db35315fbe8,1005,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-6-0,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,4.0,clean_observation
case-corridor-1005-veh_001-benign,wroot-da4437936060ab7252b4de56,1005,benign,0,1,-1,veh_003,vehicle_witness,rsu-6,domain-3,cell-6-0,vehicle_witness_observation,0.78,0.9588057932170762,0.99,0.76,0.8388029759336117,4.0,clean_observation
case-corridor-1005-veh_002-benign,root-30cf1dc674e80c22a2606246,1005,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-corridor-1005-veh_002-benign,root-30cf1dc674e80c22a2606246,1005,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,4.0,clean_observation
case-corridor-1005-veh_002-benign,wroot-d50b7e6ad5324188221b78cc,1005,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.8523715754093291,0.99,0.76,0.9099226211491553,4.0,clean_observation
case-corridor-1005-veh_003-benign,root-dcba62f71cee4048de29b40a,1005,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-5-0,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,4.0,clean_observation
case-corridor-1005-veh_003-benign,root-dcba62f71cee4048de29b40a,1005,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-6-0,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,4.0,clean_observation
