event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-e6cbf40e574e61a40339493c,case-smoke-1004-veh_000-benign,root-2973cc9bc4ca44ef01b5168d,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,0fdfb5dbded39b84a1ea3ccf348e2c8ac87de8bed73a522a3b237a72d14fe72d,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
det-3363c7f47a707eb686666f8f,case-smoke-1004-veh_000-benign,root-2973cc9bc4ca44ef01b5168d,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000000,benign,rsu-6,rsu,rsu-6,1.0,False,-1,0.78,0.88,0.99,0.76,0.68,c296985a506d9435a7c3b470ae193281af35f2cbbd3a54ea7608d81e30b66d06,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 251.7368665889047}"
det-628cf72e70c9fe0443a809cb,case-smoke-1004-veh_000-benign,root-c3b38d9ef1d5d1b3f61e23d4,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,d4c38c9846eb2a6104220df62702cf38d20a2edd6401c8fa4317640c9ae06b18,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 227.7597561241149}"
det-79e51ef0d00c656e2b8ffceb,case-smoke-1004-veh_000-benign,root-c3b38d9ef1d5d1b3f61e23d4,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000001,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,f1e849fdeb4d63392b732980a3f01af1ea43c17a13cc1d51383c52e21771dd2c,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 252.58154813990123}"
wdet-408a48dbef59e2f08243820e,case-smoke-1004-veh_000-benign,wroot-d0673797d0ea3af158b81479,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000001,benign,veh_001,vehicle_witness,rsu-6,2.0,False,-1,0.78,0.81864240292656,0.99,0.76,0.9193166574592537,2a75f41340edc83be6f03200f1313113aed72f09fa8683c56951bc8d161a5c0c,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 22.896761698166575}"
det-e46e5ebff961db6b479b3912,case-smoke-1004-veh_001-benign,root-0b8c39abd24008c6741a8f5f,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000000,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,87cc7898b26d107999f205d93a0e17f574dfeaadc3362eda95d169198d6db5d1,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 248.5386287883636}"
det-ad302fce0966ebfc131d4679,case-smoke-1004-veh_001-benign,root-0b8c39abd24008c6741a8f5f,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,0e8fb4e3400fb29381d5ccdb68f0b0a1b8ed554b62ec71c257c04d22733d2671,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
wdet-2c9572c29557712602c474b3,case-smoke-1004-veh_001-benign,wroot-d3f776f494e1fe30d2db9358,1004,veh_001,ps-dd262e115d961f55,cam-1004-veh_001-000000,benign,veh_000,vehicle_witness,rsu-1,2.0,False,-1,0.78,0.7841602679815649,0.99,0.76,0.8757276571181888,4536dafa3aa10faeac1eb02f2a42b89dea6dac6ca5ae3085d42b70acf464c27b,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 22.896761698166575}"
det-8639469ac51935653b279a29,case-smoke-1004-veh_000-benign,root-fe854e687f573d4c61a5b554,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,572c7d05d0a7551ad774718b34a5eaa5f8aa03e8fb8a007669499da4b7462ea7,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 212.4192505470699}"
det-bb9caa8ac61b8661fccac1e5,case-smoke-1004-veh_000-benign,root-fe854e687f573d4c61a5b554,1004,veh_000,ps-f24b1c185256bc0d,cam-1004-veh_000-000002,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,8e0ddb489f657d3681a21dc47f842c33761f6c9dbfe52f5d563c25c68c50a51a,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 254.39207079188486}"
