message_id,original_message_id,case_id,observation_root_id,seed,sender_vehicle_id,pseudonym,message_type,generated_at,true_x,true_y,true_speed_mps,true_acceleration_mps2,reported_x,reported_y,reported_speed_mps,reported_acceleration_mps2,nonce,certificate_valid,denm_claimed,attack_type,ground_truth_malicious,retransmission_index,payload
cam-1006-veh_000-000000,cam-1006-veh_000-000000,case-grid-1006-veh_000-benign,root-4a1c8957b699497d4fb4842d,1006,veh_000,ps-d23e9a2e8e32761c,CAM,1.0,8.3,-1.6,12.0,0.0,8.3,-1.6,12.0,0.0,nonce-4a1c8957b699497d4fb4,True,False,benign,False,0,"{""attack_ended_at"": 1.0, ""case_opened_at"": 1.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1006-veh_000-000001,cam-1006-veh_000-000001,case-grid-1006-veh_000-benign,root-f975213e732eee5228f6744b,1006,veh_000,ps-d23e9a2e8e32761c,CAM,2.0,22.629105903729794,-1.6,14.329105903729795,2.329105903729795,22.629105903729794,-1.6,14.329105903729795,2.329105903729795,nonce-f975213e732eee5228f6,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1006-veh_001-000000,cam-1006-veh_001-000000,case-grid-1006-veh_001-benign,root-4e5ad2f10deb2b34124cf7e9,1006,veh_001,ps-bc1c02440651b6a5,CAM,2.0,798.4,791.6999999999999,13.0,0.0,798.4,791.6999999999999,13.0,0.0,nonce-4e5ad2f10deb2b34124c,True,False,benign,False,0,"{""attack_ended_at"": 2.0, ""case_opened_at"": 2.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1006-veh_000-000002,cam-1006-veh_000-000002,case-grid-1006-veh_000-benign,root-fe6f98ef3029962c9169441b,1006,veh_000,ps-d23e9a2e8e32761c,CAM,3.0,36.608270353485274,-1.6,13.979164449755475,-0.34994145397432064,36.608270353485274,-1.6,13.979164449755475,-0.34994145397432064,nonce-fe6f98ef3029962c9169,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1006-veh_001-000001,cam-1006-veh_001-000001,case-grid-1006-veh_001-benign,root-ddedf8857c11cc37a52f9564,1006,veh_001,ps-bc1c02440651b6a5,CAM,3.0,798.4,779.1661949474145,12.53380505258547,-0.4661949474145306,798.4,779.1661949474145,12.53380505258547,-0.4661949474145306,nonce-ddedf8857c11cc37a52f,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1006-veh_002-000000,cam-1006-veh_002-000000,case-grid-1006-veh_002-benign,root-76e5439077845b4337cfa4e7,1006,veh_002,ps-1c6d96a872d445c5,CAM,3.0,8.3,798.4,12.0,0.0,8.3,798.4,12.0,0.0,nonce-76e5439077845b4337cf,True,False,benign,False,0,"{""attack_ended_at"": 3.0, ""case_opened_at"": 3.0, ""lane_id"": ""g02_g12_0"", ""road_id"": ""g02_g12""}"
cam-1006-veh_000-000003,cam-1006-veh_000-000003,case-grid-1006-veh_000-benign,root-f9c1c9ec27ff6e8ca8c54bb8,1006,veh_000,ps-d23e9a2e8e32761c,CAM,4.0,50.632723181739266,-1.6,14.024452828253992,0.04528837849851719,50.632723181739266,-1.6,14.024452828253992,0.04528837849851719,nonce-f9c1c9ec27ff6e8ca8c5,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1006-veh_001-000002,cam-1006-veh_001-000002,case-grid-1006-veh_001-benign,root-46d7e80434a0e84f096395a4,1006,veh_001,ps-bc1c02440651b6a5,CAM,4.0,798.4,766.583832334008,12.582362613406533,0.048557560821063106,798.4,766.583832334008,12.582362613406533,0.048557560821063106,nonce-46d7e80434a0e84f0963,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1006-veh_002-000001,cam-1006-veh_002-000001,case-grid-1006-veh_002-benign,root-779df548a660905ac97d5d35,1006,veh_002,ps-1c6d96a872d445c5,CAM,4.0,22.436377813681027,798.4,14.136377813681028,2.136377813681028,22.436377813681027,798.4,14.136377813681028,2.136377813681028,nonce-779df548a660905ac97d,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g02_g12_0"", ""road_id"": ""g02_g12""}"
cam-1006-veh_003-000000,cam-1006-veh_003-000000,case-grid-1006-veh_003-benign,root-a0743e66e5a448e0426ac0ed,1006,veh_003,ps-14c7f29f7b5c3bcf,CAM,4.0,801.6,8.3,13.0,0.0,801.6,8.3,13.0,0.0,nonce-a0743e66e5a448e0426a,True,False,benign,False,0,"{""attack_ended_at"": 4.0, ""case_opened_at"": 4.0, ""lane_id"": ""g20_g21_0"", ""road_id"": ""g20_g21""}"
cam-1006-veh_000-000004,cam-1006-veh_000-000004,case-grid-1006-veh_000-benign,root-31f239fbb0aa3a6e2b45a217,1006,veh_000,ps-d23e9a2e8e32761c,CAM,5.0,64.82596792030539,-1.6,14.193244738566131,0.16879191031213914,64.82596792030539,-1.6,14.193244738566131,0.16879191031213914,nonce-31f239fbb0aa3a6e2b45,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1006-veh_001-000003,cam-1006-veh_001-000003,case-grid-1006-veh_001-benign,root-646b7b1b5d30564a594c4b22,1006,veh_001,ps-bc1c02440651b6a5,CAM,5.0,798.4,753.6692820197477,12.914550314260216,0.33218770085368376,798.4,753.6692820197477,12.914550314260216,0.33218770085368376,nonce-646b7b1b5d30564a594c,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1006-veh_002-000002,cam-1006-veh_002-000002,case-grid-1006-veh_002-benign,root-273374b182ed977df3a6c041,1006,veh_002,ps-1c6d96a872d445c5,CAM,5.0,36.96147411780571,798.4,14.525096304124677,0.38871849044364915,36.96147411780571,798.4,14.525096304124677,0.38871849044364915,nonce-273374b182ed977df3a6,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""g02_g12_0"", ""road_id"": ""g02_g12""}"
cam-1006-veh_003-000001,cam-1006-veh_003-000001,case-grid-1006-veh_003-benign,root-28b67996d9d8c0ca59fd90cf,1006,veh_003,ps-14c7f29f7b5c3bcf,CAM,5.0,801.6,23.5924799448438,15.292479944843798,2.292479944843798,801.6,23.5924799448438,15.292479944843798,2.292479944843798,nonce-28b67996d9d8c0ca59fd,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""g20_g21_0"", ""road_id"": ""g20_g21""}"
cam-1006-veh_004-000000,cam-1006-veh_004-000000,case-grid-1006-veh_004-benign,root-d353b8054d5fc73611180111,1006,veh_004,ps-78672aa152e44d3c,CAM,5.0,12.3,398.4,12.0,0.0,12.3,398.4,12.0,0.0,nonce-d353b8054d5fc7361118,True,False,benign,False,0,"{""attack_ended_at"": 5.0, ""case_opened_at"": 5.0, ""lane_id"": ""g01_g11_0"", ""road_id"": ""g01_g11""}"
cam-1006-veh_000-000005,cam-1006-veh_000-000005,case-grid-1006-veh_000-benign,root-8abc254ee0d9615b076189e1,1006,veh_000,ps-d23e9a2e8e32761c,CAM,6.0,79.2914489228936,-1.6,14.465481002588199,0.2722362640220677,79.2914489228936,-1.6,14.465481002588199,0.2722362640220677,nonce-8abc254ee0d9615b0761,True,False,benign,False,0,"{""attack_ended_at"": 6.0, ""case_opened_at"": 6.0, ""lane_id"": ""g00_g10_0"", ""road_id"": ""g00_g10""}"
cam-1006-veh_001-000004,cam-1006-veh_001-000004,case-grid-1006-veh_001-benign,root-2ffbfc017f981bdf819027ac,1006,veh_001,ps-bc1c02440651b6a5,CAM,6.0,798.4,740.8782855370602,12.790996482687572,-0.12355383157264477,798.4,740.8782855370602,12.790996482687572,-0.12355383157264477,nonce-2ffbfc017f981bdf8190,True,False,benign,False,0,"{""attack_ended_at"": 6.0, ""case_opened_at"": 6.0, ""lane_id"": ""g22_g21_0"", ""road_id"": ""g22_g21""}"
cam-1006-veh_002-000003,cam-1006-veh_002-000003,case-grid-1006-veh_002-benign,root-32a9d4adffa5cfe3d503e263,1006,veh_002,ps-1c6d96a872d445c5,CAM,6.0,51.37223778788278,798.4,14.41076367007707,-0.11433263404760652,51.37223778788278,798.4,14.41076367007707,-0.11433263404760652,nonce-32a9d4adffa5cfe3d503,True,False,benign,False,0,"{""attack_ended_at"": 6.0, ""case_opened_at"": 6.0, ""lane_id"": ""g02_g12_0"", ""road_id"": ""g02_g12""}"
cam-1006-veh_003-000002,cam-1006-veh_003-000002,case-grid-1006-veh_003-benign,root-22a534e2391c4731936b3024,1006,veh_003,ps-14c7f29f7b5c3bcf,CAM,6.0,801.6,38.640654589411355,15.048174644567549,-0.24430530027624897,801.6,38.640654589411355,15.048174644567549,-0.24430530027624897,nonce-22a534e2391c4731936b,True,False,benign,False,0,"{""attack_ended_at"": 6.0, ""case_opened_at"": 6.0, ""lane_id"": ""g20_g21_0"", ""road_id"": ""g20_g21""}"
cam-1006-veh_004-000001,cam-1006-veh_004-000001,case-grid-1006-veh_004-benign,root-a3aa51a2a17a7ff356299c73,1006,veh_004,ps-78672aa152e44d3c,CAM,6.0,26.459804879818112,398.4,14.159804879818111,2.159804879818111,26.459804879818112,398.4,14.159804879818111,2.159804879818111,nonce-a3aa51a2a17a7ff35629,True,False,benign,False,0,"{""attack_ended_at"": 6.0, ""case_opened_at"": 6.0, ""lane_id"": ""g01_g11_0"", ""road_id"": ""g01_g11""}"
