event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-8b654d3061177d60e6226d66,case-intersection-1007-veh_000-benign,root-82ca7de2390510653c9c38f4,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,fe76b7487f2c9ed1215b76d566943d5a9313b99baf31044257e57e9546562c64,cell-1-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 244.90522656733972}"
det-dc05fee54f4babb098786bfc,case-intersection-1007-veh_000-benign,root-82ca7de2390510653c9c38f4,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000000,benign,rsu-5,rsu,rsu-5,1.0,False,-1,0.78,0.92,0.99,0.76,0.68,ffb3c67775eca48d631d99ec0ab8579efe7f66ef6b270e772abf735d0f07d434,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 426.2670172556164}"
det-cb06bb6a9863428ebcaa9f1b,case-intersection-1007-veh_000-benign,root-e2da95b6ee085b3d024ba1aa,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,1ca945c8507c84c133c8205f14618ece4c4a7f6fbf7a3bce247be2b47ea13bcc,cell-1-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 230.86770754973426}"
det-4e11b6b0ed0799692d2c038e,case-intersection-1007-veh_000-benign,root-e2da95b6ee085b3d024ba1aa,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000001,benign,rsu-5,rsu,rsu-5,2.0,False,-1,0.78,0.92,0.99,0.76,0.68,ab53fbc454728f108082f3d21c711de79e91136203763d6ddd1fee46339a0907,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 412.44594252231303}"
det-7bbae5b2699ce9572837f4e5,case-intersection-1007-veh_001-benign,root-1ac3604d633b7548190393eb,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000000,benign,rsu-2,rsu,rsu-2,2.0,False,-1,0.78,0.95,0.99,0.76,0.92,4d47722f86582be2d53a7cd9884591ed0578ce2a1105bb516377ac30f30619bd,cell-3-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 244.9052265673397}"
det-c806379185b7b85e797821eb,case-intersection-1007-veh_001-benign,root-1ac3604d633b7548190393eb,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.9,0.99,0.76,0.68,6aca95b1c1ada7e754f910cae4f16fdce7b387fe1bbcb37df6a179b52b80b6f1,cell-2-2,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 426.2670172556164}"
det-1db79039200aa723dfb1e745,case-intersection-1007-veh_000-benign,root-5ea6192466b8686bf8fecd36,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,5bf0048bb1a145967f153868db45487a9c7bc5c26011ce6b0c7cc191daa73ea0,cell-1-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 214.4489935972262}"
det-3bd59f6160f518665a3bdf6d,case-intersection-1007-veh_000-benign,root-5ea6192466b8686bf8fecd36,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000002,benign,rsu-5,rsu,rsu-5,3.0,False,-1,0.78,0.92,0.99,0.76,0.68,07a6971fc7541e26a862b74d596e02263f3415ab9308b20c521dc62b2b4ecbe7,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 396.29967134728327}"
det-1682309765b3258e5d02341f,case-intersection-1007-veh_001-benign,root-9b6d0ced05002bea17a1fb40,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000001,benign,rsu-2,rsu,rsu-2,3.0,False,-1,0.78,0.95,0.99,0.76,0.92,476829b3068754cb5ac567467d45c66ff659e7ea46c310604beb655adcd81d9c,cell-3-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 229.77532462752157}"
det-ef94e3d37049646b37c5f198,case-intersection-1007-veh_001-benign,root-9b6d0ced05002bea17a1fb40,1007,veh_001,ps-13e9c71e5c2d7b79,cam-1007-veh_001-000001,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.9,0.99,0.76,0.68,6cd2944cd46fe7f3e6b82a847a7caca1846f9428ce4ffe6de52325ab5759b8e9,cell-2-2,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 411.37101705516403}"
det-2c818d32981ae5cdf4e1c63c,case-intersection-1007-veh_002-benign,root-25f97912d9304dced4fb159f,1007,veh_002,ps-e4ac452de5477b38,cam-1007-veh_002-000000,benign,rsu-3,rsu,rsu-3,3.0,False,-1,0.78,0.94,0.99,0.76,0.92,cf6f3a25ced1ee7d3129e0c30ac4a0c69bf176612480c3c2908107c5053e7da1,cell-2-1,domain-2,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 244.90522656733972}"
det-cd4c73ba4946b84fc1b62604,case-intersection-1007-veh_002-benign,root-25f97912d9304dced4fb159f,1007,veh_002,ps-e4ac452de5477b38,cam-1007-veh_002-000000,benign,rsu-5,rsu,rsu-5,3.0,False,-1,0.78,0.92,0.99,0.76,0.68,f3ee60330e4c1bb9979fd30ee18a59c1ab43dc92c7107bfbedc80fbaa4c1b3dc,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 426.82967328900645}"
det-56f9f9adeae7bc1b9ed58adb,case-intersection-1007-veh_000-benign,root-ec6294ae1a3ab159474f8883,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000003,benign,rsu-1,rsu,rsu-1,4.0,False,-1,0.78,0.96,0.99,0.76,0.92,b457129ff566a4a28a7b5b1407dd2a9a6ed9b8f594b885748917957492309629,cell-1-2,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 197.872765082984}"
det-08ca7023efb8b168a18047f1,case-intersection-1007-veh_000-benign,root-ec6294ae1a3ab159474f8883,1007,veh_000,ps-6b902019cc4e2318,cam-1007-veh_000-000003,benign,rsu-5,rsu,rsu-5,4.0,False,-1,0.78,0.92,0.99,0.76,0.68,b0190280dadb21e09546ff95c04835401e89630abdc92bbebdcdfd4e5ab7d380,cell-1-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 4.0, ""compromised_rsu"": false, ""observer_distance_m"": 380.02215043660027}"
