topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,message_type,messages,delivered,dropped,bytes_total,retransmissions,mean_queue_delay_ms
smoke,60,1008,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,44,44,0,49280,0,0.0
smoke,60,1008,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,68,66,2,2312704,2,133.25502828176477
smoke,60,1008,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,10236,10027,209,7206144,209,5980.19942008636
smoke,60,1008,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,10236,10027,209,7206144,209,5980.19942008636
smoke,60,1009,distributed_crn_honest,0.0,COMMIT,282,276,6,99264,6,0.0
smoke,60,1009,distributed_crn_honest,0.0,LEDGER_REPLICATION,69,69,0,77280,0,0.0
smoke,60,1009,distributed_crn_honest,0.0,PREPARE,278,276,2,97856,2,0.03440063594815303
smoke,60,1009,distributed_crn_honest,0.0,PRE_PREPARE,71,69,2,38624,2,0.0
smoke,60,1009,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,6885,6725,160,4847040,160,5286.026194433286
smoke,60,1009,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,48,46,2,53760,2,0.0
smoke,60,1009,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,71,69,2,1808384,2,89.6468351520202
smoke,60,1009,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,10501,10262,239,7392704,239,5967.218211599276
smoke,60,1009,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,10501,10262,239,7392704,239,5967.218211599276
smoke,60,1010,distributed_crn_honest,0.0,COMMIT,270,264,6,95040,6,0.0
smoke,60,1010,distributed_crn_honest,0.0,LEDGER_REPLICATION,66,66,0,73920,0,0.0
smoke,60,1010,distributed_crn_honest,0.0,PREPARE,267,264,3,93984,3,0.007921873882882617
smoke,60,1010,distributed_crn_honest,0.0,PRE_PREPARE,67,66,1,36448,1,0.0
smoke,60,1010,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,6709,6577,132,4723136,132,5337.992430480694
smoke,60,1010,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,44,44,0,49280,0,0.0
smoke,60,1010,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,67,66,1,2082816,1,111.9402008326674
smoke,60,1010,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,10270,10069,201,7230080,201,5956.898982668383
smoke,60,1010,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,10270,10069,201,7230080,201,5956.898982668383
smoke,80,1001,distributed_crn_honest,0.0,COMMIT,255,252,3,89760,3,0.0
smoke,80,1001,distributed_crn_honest,0.0,LEDGER_REPLICATION,64,63,1,71680,1,0.0
smoke,80,1001,distributed_crn_honest,0.0,PREPARE,255,252,3,89760,3,0.0
smoke,80,1001,distributed_crn_honest,0.0,PRE_PREPARE,66,63,3,35904,3,0.0
smoke,80,1001,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7696,7560,136,5417984,136,5410.362225056862
smoke,80,1001,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,46,42,4,51520,4,0.0
smoke,80,1001,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,64,63,1,1805696,1,88.41257493833099
smoke,80,1001,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,11975,11752,223,8430400,222,5953.545598664624
smoke,80,1001,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,11975,11752,223,8430400,222,5953.545598664624
smoke,80,1002,distributed_crn_honest,0.0,COMMIT,247,240,7,86944,7,0.0
smoke,80,1002,distributed_crn_honest,0.0,LEDGER_REPLICATION,63,60,3,70560,3,0.0
smoke,80,1002,distributed_crn_honest,0.0,PREPARE,245,240,5,86240,5,0.0
smoke,80,1002,distributed_crn_honest,0.0,PRE_PREPARE,60,60,0,32640,0,0.0
smoke,80,1002,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7744,7616,128,5451776,128,5321.514290931058
smoke,80,1002,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,40,40,0,44800,0,0.0
smoke,80,1002,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,60,60,0,1628160,0,83.19652908533953
smoke,80,1002,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,11995,11777,218,8444480,218,5929.060592580963
smoke,80,1002,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,11995,11777,218,8444480,218,5929.060592580963
smoke,80,1003,distributed_crn_honest,0.0,COMMIT,207,204,3,72864,3,0.0
smoke,80,1003,distributed_crn_honest,0.0,LEDGER_REPLICATION,52,51,1,58240,1,0.0
smoke,80,1003,distributed_crn_honest,0.0,PREPARE,211,204,7,74272,7,0.0
smoke,80,1003,distributed_crn_honest,0.0,PRE_PREPARE,52,51,1,28288,1,0.0
smoke,80,1003,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7677,7517,160,5404608,160,5325.867957595921
smoke,80,1003,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,36,34,2,40320,2,0.0
smoke,80,1003,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,52,51,1,1405440,1,83.99918769598867
smoke,80,1003,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,11922,11678,244,8393088,244,5908.187883241777
smoke,80,1003,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,11922,11678,244,8393088,244,5908.187883241777
smoke,80,1004,distributed_crn_honest,0.0,COMMIT,256,252,4,90112,4,0.0
smoke,80,1004,distributed_crn_honest,0.0,LEDGER_REPLICATION,64,63,1,71680,1,0.0
smoke,80,1004,distributed_crn_honest,0.0,PREPARE,254,252,2,89408,2,0.0
smoke,80,1004,distributed_crn_honest,0.0,PRE_PREPARE,64,63,1,34816,1,0.0
smoke,80,1004,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7732,7590,142,5443328,142,5405.003381400799
smoke,80,1004,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,42,42,0,47040,0,0.0
smoke,80,1004,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,65,63,2,1683584,2,93.69237277702834
smoke,80,1004,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,11945,11729,216,8409280,216,5938.269285559522
smoke,80,1004,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,11945,11729,216,8409280,216,5938.269285559522
smoke,80,1005,distributed_crn_honest,0.0,COMMIT,231,228,3,81312,3,0.0
smoke,80,1005,distributed_crn_honest,0.0,LEDGER_REPLICATION,59,57,2,66080,2,0.0
smoke,80,1005,distributed_crn_honest,0.0,PREPARE,231,228,3,81312,3,0.0
smoke,80,1005,distributed_crn_honest,0.0,PRE_PREPARE,59,57,2,32096,2,0.0
smoke,80,1005,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7742,7596,146,5450368,146,5350.129065675881
smoke,80,1005,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,39,38,1,43680,1,0.0
smoke,80,1005,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,58,57,1,1521792,1,83.79925965920239
smoke,80,1005,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,11985,11751,234,8437440,234,5930.466282186793
smoke,80,1005,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,11985,11751,234,8437440,234,5930.466282186793
smoke,80,1006,distributed_crn_honest,0.0,COMMIT,221,216,5,77792,5,0.0
smoke,80,1006,distributed_crn_honest,0.0,LEDGER_REPLICATION,57,54,3,63840,3,0.0
smoke,80,1006,distributed_crn_honest,0.0,PREPARE,220,216,4,77440,4,0.0
smoke,80,1006,distributed_crn_honest,0.0,PRE_PREPARE,54,54,0,29376,0,0.0
smoke,80,1006,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7864,7710,154,5536256,154,5312.846294874211
smoke,80,1006,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,36,36,0,40320,0,0.0
smoke,80,1006,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,55,54,1,1208064,1,54.29345023743828
smoke,80,1006,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12111,11874,237,8526144,237,5932.728319049481
smoke,80,1006,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12111,11874,237,8526144,237,5932.728319049481
smoke,80,1007,distributed_crn_honest,0.0,COMMIT,281,276,5,98912,5,0.0
smoke,80,1007,distributed_crn_honest,0.0,LEDGER_REPLICATION,69,69,0,77280,0,0.0
smoke,80,1007,distributed_crn_honest,0.0,PREPARE,282,276,6,99264,6,0.0
smoke,80,1007,distributed_crn_honest,0.0,PRE_PREPARE,72,69,3,39168,3,0.0
smoke,80,1007,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7882,7738,144,5548928,143,5334.534661492239
smoke,80,1007,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,47,46,1,52640,1,0.0
smoke,80,1007,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,71,69,2,1821760,2,147.55542743968203
smoke,80,1007,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12208,11980,228,8594432,227,5946.738259502654
smoke,80,1007,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12208,11980,228,8594432,227,5946.738259502654
smoke,80,1008,distributed_crn_honest,0.0,COMMIT,208,204,4,73216,4,0.0
smoke,80,1008,distributed_crn_honest,0.0,LEDGER_REPLICATION,51,51,0,57120,0,0.0
smoke,80,1008,distributed_crn_honest,0.0,PREPARE,207,204,3,72864,3,0.0
smoke,80,1008,distributed_crn_honest,0.0,PRE_PREPARE,52,51,1,28288,1,0.0
smoke,80,1008,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7638,7484,154,5377152,154,5325.109583288115
smoke,80,1008,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,34,34,0,38080,0,0.0
smoke,80,1008,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,53,51,2,1895104,2,88.47332218410365
smoke,80,1008,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,11800,11566,234,8307200,234,5913.526420339663
smoke,80,1008,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,11800,11566,234,8307200,234,5913.526420339663
smoke,80,1009,distributed_crn_honest,0.0,COMMIT,245,240,5,86240,5,0.0
smoke,80,1009,distributed_crn_honest,0.0,LEDGER_REPLICATION,60,60,0,67200,0,0.0
smoke,80,1009,distributed_crn_honest,0.0,PREPARE,242,240,2,85184,2,0.0
smoke,80,1009,distributed_crn_honest,0.0,PRE_PREPARE,61,60,1,33184,1,0.0
smoke,80,1009,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7887,7709,178,5552448,178,5311.068096291269
smoke,80,1009,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,42,40,2,47040,2,0.0
smoke,80,1009,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,62,60,2,1652864,2,81.65106411535142
smoke,80,1009,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12169,11899,270,8566976,270,5912.781597173836
smoke,80,1009,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12169,11899,270,8566976,270,5912.781597173836
smoke,80,1010,distributed_crn_honest,0.0,COMMIT,196,192,4,68992,4,0.0
smoke,80,1010,distributed_crn_honest,0.0,LEDGER_REPLICATION,48,48,0,53760,0,0.0
smoke,80,1010,distributed_crn_honest,0.0,PREPARE,193,192,1,67936,1,0.0
smoke,80,1010,distributed_crn_honest,0.0,PRE_PREPARE,48,48,0,26112,0,0.0
smoke,80,1010,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,7646,7497,149,5382784,149,5342.430752436432
smoke,80,1010,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,32,32,0,35840,0,0.0
smoke,80,1010,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,49,48,1,1440192,1,90.0719431522927
smoke,80,1010,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,11840,11617,223,8335360,223,5896.358320946671
smoke,80,1010,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,11840,11617,223,8335360,223,5896.358320946671
smoke,100,1001,distributed_crn_honest,0.0,COMMIT,207,204,3,72864,3,0.0
smoke,100,1001,distributed_crn_honest,0.0,LEDGER_REPLICATION,52,51,1,58240,1,0.0
smoke,100,1001,distributed_crn_honest,0.0,PREPARE,207,204,3,72864,3,0.0
smoke,100,1001,distributed_crn_honest,0.0,PRE_PREPARE,54,51,3,29376,3,0.0
smoke,100,1001,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8163,8019,144,5746752,144,5355.62164968359
smoke,100,1001,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,38,34,4,42560,4,0.0
smoke,100,1001,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,52,51,1,1237888,1,57.10678193374459
smoke,100,1001,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12788,12552,236,9002752,235,5867.505562090365
smoke,100,1001,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12788,12552,236,9002752,235,5867.505562090365
smoke,100,1002,distributed_crn_honest,0.0,COMMIT,198,192,6,69696,6,0.0
smoke,100,1002,distributed_crn_honest,0.0,LEDGER_REPLICATION,50,48,2,56000,2,0.0
smoke,100,1002,distributed_crn_honest,0.0,PREPARE,195,192,3,68640,3,0.0
smoke,100,1002,distributed_crn_honest,0.0,PRE_PREPARE,48,48,0,26112,0,0.0
smoke,100,1002,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8234,8086,148,5796736,148,5262.812562608251
smoke,100,1002,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,32,32,0,35840,0,0.0
smoke,100,1002,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,48,48,0,1298304,0,63.59973349408577
smoke,100,1002,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12819,12575,244,9024576,244,5834.467761292719
smoke,100,1002,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12819,12575,244,9024576,244,5834.467761292719
smoke,100,1003,distributed_crn_honest,0.0,COMMIT,207,204,3,72864,3,0.0
smoke,100,1003,distributed_crn_honest,0.0,LEDGER_REPLICATION,52,51,1,58240,1,0.0
smoke,100,1003,distributed_crn_honest,0.0,PREPARE,211,204,7,74272,7,0.0
smoke,100,1003,distributed_crn_honest,0.0,PRE_PREPARE,52,51,1,28288,1,0.0
smoke,100,1003,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8157,7980,177,5742528,177,5263.367385957111
smoke,100,1003,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,36,34,2,40320,2,0.0
smoke,100,1003,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,52,51,1,1373760,1,83.98521724445419
smoke,100,1003,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12745,12472,273,8972480,273,5812.2707923115795
smoke,100,1003,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12745,12472,273,8972480,273,5812.2707923115795
smoke,100,1004,distributed_crn_honest,0.0,COMMIT,219,216,3,77088,3,0.0
smoke,100,1004,distributed_crn_honest,0.0,LEDGER_REPLICATION,55,54,1,61600,1,0.0
smoke,100,1004,distributed_crn_honest,0.0,PREPARE,218,216,2,76736,2,0.0
smoke,100,1004,distributed_crn_honest,0.0,PRE_PREPARE,55,54,1,29920,1,0.0
smoke,100,1004,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8203,8052,151,5774912,151,5344.4993313183595
smoke,100,1004,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,36,36,0,40320,0,0.0
smoke,100,1004,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,55,54,1,1407296,1,95.03771076949127
smoke,100,1004,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12746,12512,234,8973184,234,5842.167984309678
smoke,100,1004,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12746,12512,234,8973184,234,5842.167984309678
smoke,100,1005,distributed_crn_honest,0.0,COMMIT,206,204,2,72512,2,0.0
smoke,100,1005,distributed_crn_honest,0.0,LEDGER_REPLICATION,53,51,2,59360,2,0.0
smoke,100,1005,distributed_crn_honest,0.0,PREPARE,207,204,3,72864,3,0.0
smoke,100,1005,distributed_crn_honest,0.0,PRE_PREPARE,53,51,2,28832,2,0.0
smoke,100,1005,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8216,8058,158,5784064,158,5288.224021721902
smoke,100,1005,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,35,34,1,39200,1,0.0
smoke,100,1005,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,52,51,1,1354752,1,83.0637803728593
smoke,100,1005,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12779,12529,250,8996416,250,5833.774364818169
smoke,100,1005,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12779,12529,250,8996416,250,5833.774364818169
smoke,100,1006,distributed_crn_honest,0.0,COMMIT,196,192,4,68992,4,0.0
smoke,100,1006,distributed_crn_honest,0.0,LEDGER_REPLICATION,51,48,3,57120,3,0.0
smoke,100,1006,distributed_crn_honest,0.0,PREPARE,196,192,4,68992,4,0.0
smoke,100,1006,distributed_crn_honest,0.0,PRE_PREPARE,48,48,0,26112,0,0.0
smoke,100,1006,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8337,8171,166,5869248,166,5251.718943648957
smoke,100,1006,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,32,32,0,35840,0,0.0
smoke,100,1006,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,48,48,0,1002624,0,45.106950826835316
smoke,100,1006,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12917,12665,252,9093568,252,5837.098807463867
smoke,100,1006,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12917,12665,252,9093568,252,5837.098807463867
smoke,100,1007,distributed_crn_honest,0.0,COMMIT,232,228,4,81664,4,0.0
smoke,100,1007,distributed_crn_honest,0.0,LEDGER_REPLICATION,57,57,0,63840,0,0.0
smoke,100,1007,distributed_crn_honest,0.0,PREPARE,234,228,6,82368,6,0.0
smoke,100,1007,distributed_crn_honest,0.0,PRE_PREPARE,60,57,3,32640,3,0.0
smoke,100,1007,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8393,8240,153,5908672,152,5275.761875747428
smoke,100,1007,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,39,38,1,43680,1,0.0
smoke,100,1007,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,58,57,1,1458432,1,120.11336998750464
smoke,100,1007,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,13078,12836,242,9206912,241,5851.877487690105
smoke,100,1007,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,13078,12836,242,9206912,241,5851.877487690105
smoke,100,1008,distributed_crn_honest,0.0,COMMIT,184,180,4,64768,4,0.0
smoke,100,1008,distributed_crn_honest,0.0,LEDGER_REPLICATION,45,45,0,50400,0,0.0
smoke,100,1008,distributed_crn_honest,0.0,PREPARE,182,180,2,64064,2,0.0
smoke,100,1008,distributed_crn_honest,0.0,PRE_PREPARE,45,45,0,24480,0,0.0
smoke,100,1008,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8063,7905,158,5676352,158,5272.986259861816
smoke,100,1008,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,30,30,0,33600,0,0.0
smoke,100,1008,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,47,45,2,1749184,2,94.41009055919268
smoke,100,1008,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12524,12280,244,8816896,244,5826.028766529081
smoke,100,1008,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12524,12280,244,8816896,244,5826.028766529081
smoke,100,1009,distributed_crn_honest,0.0,COMMIT,208,204,4,73216,4,0.0
smoke,100,1009,distributed_crn_honest,0.0,LEDGER_REPLICATION,51,51,0,57120,0,0.0
smoke,100,1009,distributed_crn_honest,0.0,PREPARE,206,204,2,72512,2,0.0
smoke,100,1009,distributed_crn_honest,0.0,PRE_PREPARE,52,51,1,28288,1,0.0
smoke,100,1009,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8376,8182,194,5896704,194,5247.465243492775
smoke,100,1009,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,36,34,2,40320,2,0.0
smoke,100,1009,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,53,51,2,1408640,2,78.69640885387409
smoke,100,1009,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12991,12697,294,9145664,294,5812.903700716737
smoke,100,1009,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12991,12697,294,9145664,294,5812.903700716737
smoke,100,1010,distributed_crn_honest,0.0,COMMIT,171,168,3,60192,3,0.0
smoke,100,1010,distributed_crn_honest,0.0,LEDGER_REPLICATION,42,42,0,47040,0,0.0
smoke,100,1010,distributed_crn_honest,0.0,PREPARE,169,168,1,59488,1,0.08388760584018057
smoke,100,1010,distributed_crn_honest,0.0,PRE_PREPARE,42,42,0,22848,0,0.0
smoke,100,1010,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,8085,7930,155,5691840,155,5288.517199714964
smoke,100,1010,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,28,28,0,31360,0,0.0
smoke,100,1010,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,43,42,1,1268928,1,67.74208488556395
smoke,100,1010,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,12606,12368,238,8874624,238,5807.833133429398
smoke,100,1010,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,12606,12368,238,8874624,238,5807.833133429398
corridor,20,1001,distributed_crn_honest,0.0,COMMIT,171,168,3,60192,3,0.0
corridor,20,1001,distributed_crn_honest,0.0,LEDGER_REPLICATION,43,42,1,48160,1,0.0
corridor,20,1001,distributed_crn_honest,0.0,PREPARE,171,168,3,60192,3,0.0
corridor,20,1001,distributed_crn_honest,0.0,PRE_PREPARE,44,42,2,23936,2,0.0
corridor,20,1001,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,3874,3783,91,2727296,90,4705.9811786795735
corridor,20,1001,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,32,28,4,35840,4,0.0
corridor,20,1001,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,42,42,0,2218944,0,19.194162616616815
corridor,20,1001,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,5571,5442,129,3921984,128,5641.433227786914
corridor,20,1001,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,5571,5442,129,3921984,128,5641.433227786914
corridor,20,1002,distributed_crn_honest,0.0,COMMIT,162,156,6,57024,6,0.0
corridor,20,1002,distributed_crn_honest,0.0,LEDGER_REPLICATION,40,39,1,44800,1,0.0
corridor,20,1002,distributed_crn_honest,0.0,PREPARE,157,156,1,55264,1,0.0
corridor,20,1002,distributed_crn_honest,0.0,PRE_PREPARE,39,39,0,21216,0,0.0
corridor,20,1002,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,3864,3800,64,2720256,64,4873.925868025986
corridor,20,1002,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,26,26,0,29120,0,0.0
corridor,20,1002,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,39,39,0,2008704,0,22.736101641727966
corridor,20,1002,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,5526,5439,87,3890304,87,5676.714582700121
corridor,20,1002,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,5526,5439,87,3890304,87,5676.714582700121
corridor,20,1003,distributed_crn_honest,0.0,COMMIT,158,156,2,55616,2,0.0
corridor,20,1003,distributed_crn_honest,0.0,LEDGER_REPLICATION,40,39,1,44800,1,0.0
corridor,20,1003,distributed_crn_honest,0.0,PREPARE,163,156,7,57376,7,0.0
corridor,20,1003,distributed_crn_honest,0.0,PRE_PREPARE,39,39,0,21216,0,0.0
corridor,20,1003,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,3903,3832,71,2747712,71,4729.114754172623
corridor,20,1003,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,28,26,2,31360,2,0.0
corridor,20,1003,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,40,39,1,2282240,1,36.55099578971966
corridor,20,1003,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,5546,5438,108,3904384,108,5667.845141002681
corridor,20,1003,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,5546,5438,108,3904384,108,5667.845141002681
corridor,20,1004,distributed_crn_honest,0.0,COMMIT,135,132,3,47520,3,0.0
corridor,20,1004,distributed_crn_honest,0.0,LEDGER_REPLICATION,33,33,0,36960,0,0.0
corridor,20,1004,distributed_crn_honest,0.0,PREPARE,134,132,2,47168,2,0.0
corridor,20,1004,distributed_crn_honest,0.0,PRE_PREPARE,33,33,0,17952,0,0.0
corridor,20,1004,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,3903,3831,72,2747712,72,4757.485432402558
corridor,20,1004,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,22,22,0,24640,0,0.0
corridor,20,1004,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,34,33,1,1897664,1,22.608671882434827
corridor,20,1004,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,5551,5439,112,3907904,112,5656.4481686184245
corridor,20,1004,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,5551,5439,112,3907904,112,5656.4481686184245
corridor,20,1005,distributed_crn_honest,0.0,COMMIT,120,120,0,42240,0,0.0
corridor,20,1005,distributed_crn_honest,0.0,LEDGER_REPLICATION,31,30,1,34720,1,0.0
corridor,20,1005,distributed_crn_honest,0.0,PREPARE,121,120,1,42592,1,0.0
corridor,20,1005,distributed_crn_honest,0.0,PRE_PREPARE,31,30,1,16864,1,0.0
corridor,20,1005,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,3922,3829,93,2761088,93,4736.209070877438
corridor,20,1005,distributed_crn_honest,0.0,RSU_READ_CACHE_SYNC,21,20,1,23520,1,0.0
corridor,20,1005,distributed_crn_honest,0.0,VPUFT_EVIDENCE_BUNDLE,31,30,1,1890176,1,22.095000580667183
corridor,20,1005,central_crn_available_0ms,0.0,ATTESTATION_TO_SERVER,5564,5442,122,3917056,122,5644.459946801024
corridor,20,1005,central_crn_operational_0ms,0.0,ATTESTATION_TO_SERVER,5564,5442,122,3917056,122,5644.459946801024
corridor,20,1006,distributed_crn_honest,0.0,COMMIT,147,144,3,51744,3,0.0
corridor,20,1006,distributed_crn_honest,0.0,LEDGER_REPLICATION,38,36,2,42560,2,0.0
corridor,20,1006,distributed_crn_honest,0.0,PREPARE,148,144,4,52096,4,0.0
corridor,20,1006,distributed_crn_honest,0.0,PRE_PREPARE,36,36,0,19584,0,0.0
corridor,20,1006,distributed_crn_honest,0.0,RSU_EVIDENCE_EXCHANGE,3883,3811,72,2733632,72,4750.218758740487
