case_id,observation_root_id,seed,attack_type,label,validity,direction,source_id,source_kind,validator_rsu_id,administrative_domain_id,geographic_cell,sensor_modality,detector_confidence,source_reliability,freshness,verifiability,independence,observed_at,reason_codes
case-corridor-1002-veh_000-benign,root-b8ecc4158ff5283a0d670a7f,1002,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,1.0,clean_observation
case-corridor-1002-veh_000-benign,root-b8ecc4158ff5283a0d670a7f,1002,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,1.0,clean_observation
case-corridor-1002-veh_000-benign,root-ebecf551dbb2d482cc06ce92,1002,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,2.0,clean_observation
case-corridor-1002-veh_000-benign,root-ebecf551dbb2d482cc06ce92,1002,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,2.0,clean_observation
case-corridor-1002-veh_001-benign,root-72209ca715d0e8981981d327,1002,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-5-0,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,2.0,clean_observation
case-corridor-1002-veh_001-benign,root-72209ca715d0e8981981d327,1002,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-6-0,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,2.0,clean_observation
case-corridor-1002-veh_000-benign,root-29dc78342da8cb56adffb2ec,1002,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-corridor-1002-veh_000-benign,root-29dc78342da8cb56adffb2ec,1002,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,3.0,clean_observation
case-corridor-1002-veh_000-benign,wroot-b7fff8609174778b22741760,1002,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.7363397107717106,0.99,0.76,0.8259399785651786,3.0,clean_observation
case-corridor-1002-veh_001-benign,root-2c66e0b1cb8da768fb98c8d5,1002,benign,0,1,-1,rsu-5,rsu,rsu-5,domain-3,cell-5-0,rsu_cam_plausibility,0.78,0.9119999999999999,0.99,0.76,0.92,3.0,clean_observation
case-corridor-1002-veh_001-benign,root-2c66e0b1cb8da768fb98c8d5,1002,benign,0,1,-1,rsu-6,rsu,rsu-6,domain-3,cell-6-0,rsu_cam_plausibility,0.78,0.8999999999999999,0.99,0.76,0.68,3.0,clean_observation
case-corridor-1002-veh_002-benign,root-22a113e7b5ed5b7253cd079b,1002,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,3.0,clean_observation
case-corridor-1002-veh_002-benign,root-22a113e7b5ed5b7253cd079b,1002,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,3.0,clean_observation
case-corridor-1002-veh_002-benign,wroot-5755ce33cae6713dc480a2e3,1002,benign,0,1,-1,veh_000,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.9100530965270845,0.99,0.76,0.9465772242284812,3.0,clean_observation
case-corridor-1002-veh_000-benign,root-50e1654ac4da9f3f79a5a02f,1002,benign,0,1,-1,rsu-1,rsu,rsu-1,domain-1,cell-0-0,rsu_cam_plausibility,0.78,0.96,0.99,0.76,0.92,4.0,clean_observation
case-corridor-1002-veh_000-benign,root-50e1654ac4da9f3f79a5a02f,1002,benign,0,1,-1,rsu-2,rsu,rsu-2,domain-1,cell-1-0,rsu_cam_plausibility,0.78,0.948,0.99,0.76,0.68,4.0,clean_observation
case-corridor-1002-veh_000-benign,wroot-ce35ed717b29bbcf922c612d,1002,benign,0,1,-1,veh_002,vehicle_witness,rsu-1,domain-1,cell-0--1,vehicle_witness_observation,0.78,0.7363397107717106,0.99,0.76,0.9116889053712275,4.0,clean_observation
